Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.779567,[57  8] ; [52 62],[39.58100559 25.41899441] ; [69.41899441 44.58100559],1
p4,1,5e-06,20.937586,[48 17] ; [45 72],[33.21428571 31.78571429] ; [59.78571429 57.21428571],1
p8,1,1.4e-05,18.874074,[44 21] ; [40 77],[30. 35.] ; [54. 63.],1
p3,1,0.00476,7.96843,[36 29] ; [40 78],[26.99453552 38.00546448] ; [49.00546448 68.99453552],0
s7,1,0.006747,7.339,[32 28] ; [36 76],[23.72093023 36.27906977] ; [44.27906977 67.72093023],0
a3,1,0.006943,7.287727,[38 26] ; [45 72],[29.3480663 34.6519337] ; [53.6519337 63.3480663],0
p5,1,0.007576,7.131049,[14 51] ; [  9 107],[ 8.25966851 56.74033149] ; [ 14.74033149 101.25966851],0
v4,1,0.014769,5.94384,[63  2] ; [99 17],[58.17679558  6.82320442] ; [103.82320442  12.17679558],0
p1,1,0.016283,5.772071,[12 53] ; [  8 109],[ 7.14285714 57.85714286] ; [ 12.85714286 104.14285714],0
r4,1,0.018167,5.579994,[58  7] ; [88 30],[51.8579235 13.1420765] ; [94.1420765 23.8579235],0
p2,1,0.020335,5.382901,[57  8] ; [86 32],[50.79234973 14.20765027] ; [92.20765027 25.79234973],0
d4,1,0.023472,5.133213,[48 17] ; [66 50],[40.93922652 24.06077348] ; [73.06077348 42.93922652],0
b3,1,0.029391,4.744552,[16 24] ; [13 51],[11.15384615 28.84615385] ; [17.84615385 46.15384615],0
b2,1,0.029391,4.744552,[16 24] ; [13 51],[11.15384615 28.84615385] ; [17.84615385 46.15384615],0
r3,1,0.043458,4.07748,[61  3] ; [100  17],[56.9281768  7.0718232] ; [104.0718232  12.9281768],0
p12,1,0.044437,4.039871,[ 7 58] ; [  4 114],[ 3.90710383 61.09289617] ; [  7.09289617 110.90710383],0
p9,1,0.062103,3.480317,[55 10] ; [84 32],[49.91712707 15.08287293] ; [89.08287293 26.91712707],0
v2,1,0.065055,3.403591,[34 29] ; [43 66],[28.20348837 34.79651163] ; [48.79651163 60.20348837],0
p11,1,0.078052,3.105012,[52 13] ; [80 38],[46.8852459 18.1147541] ; [85.1147541 32.8852459],0
s8,1,0.104239,2.639462,[27 38] ; [35 83],[22.02185792 42.97814208] ; [39.97814208 78.02185792],0
s6,1,0.106307,2.608282,[46 18] ; [70 47],[41.01657459 22.98342541] ; [74.98342541 42.01657459],0
d5,1,0.123962,2.36653,[46 19] ; [70 48],[41.20218579 23.79781421] ; [74.79781421 43.20218579],0
n3,1,0.144036,2.134301,[12  4] ; [17 15],[9.66666667 6.33333333] ; [19.33333333 12.66666667],0
n1,1,0.147299,2.1,[9 7] ; [11 21],[6.66666667 9.33333333] ; [13.33333333 18.66666667],0
r2,1,0.169033,1.891499,[60  5] ; [99 17],[57.09944751  7.90055249] ; [101.90055249  14.09944751],0
s5,1,0.174199,1.846429,[18 44] ; [23 92],[14.36158192 47.63841808] ; [26.63841808 88.36158192],0
r1,1,0.176281,1.828698,[47 18] ; [73 44],[42.85714286 22.14285714] ; [77.14285714 39.85714286],0
v1,1,0.197025,1.664293,[34 30] ; [50 66],[29.86666667 34.13333333] ; [54.13333333 61.86666667],0
a8,1,0.225531,1.468824,[11 50] ; [12 94],[ 8.4011976 52.5988024] ; [14.5988024 91.4011976],0
b5,1,0.3013,1.068431,[42 23] ; [67 51],[38.71584699 26.28415301] ; [70.28415301 47.71584699],0
s3,1,0.321369,0.983368,[40 25] ; [62 53],[36.83333333 28.16666667] ; [65.16666667 49.83333333],0
a4,1,0.326441,0.962963,[15 50] ; [20 97],[12.5 52.5] ; [22.5 94.5],0
s2,1,0.378571,0.775338,[33 32] ; [51 65],[30.16574586 34.83425414] ; [53.83425414 62.16574586],0
s1,1,0.379858,0.771163,[ 2 63] ; [  7 109],[ 3.2320442 61.7679558] ; [  5.7679558 110.2320442],0
n4,1,0.410037,0.678693,[54 11] ; [92 26],[51.8579235 13.1420765] ; [94.1420765 23.8579235],0
u2,1,0.460158,0.54551,[15 12] ; [34 38],[13.36363636 13.63636364] ; [35.63636364 36.36363636],0
a6,1,0.485359,0.486799,[36 29] ; [59 59],[33.7431694 31.2568306] ; [61.2568306 56.7431694],0
u3,1,0.499207,0.456621,[12 15] ; [38 35],[13.5 13.5] ; [36.5 36.5],0
a7,1,0.50268,0.449274,[41 23] ; [69 48],[38.89502762 25.10497238] ; [71.10497238 45.89502762],0
u1,1,0.524941,0.404175,[ 2 63] ; [  6 112],[ 2.84153005 62.15846995] ; [  5.15846995 112.84153005],0
p10,1,0.527922,0.398389,[50 15] ; [85 32],[48.21428571 16.78571429] ; [86.78571429 30.21428571],0
d2,1,0.53565,0.383663,[14 51] ; [30 87],[15.71428571 49.28571429] ; [28.28571429 88.71428571],0
d3,1,0.54569,0.365095,[35 29] ; [59 59],[33.05494505 30.94505495] ; [60.94505495 57.05494505],0
n2,1,0.653368,0.201681,[12  4] ; [22 10],[11.33333333  4.66666667] ; [22.66666667  9.33333333],0
v3,1,0.747575,0.10358,[24 40] ; [40 74],[23.01123596 40.98876404] ; [40.98876404 73.01123596],0
a1,1,0.831886,0.045064,[ 2 63] ; [  3 115],[ 1.77595628 63.22404372] ; [  3.22404372 114.77595628],0
b1,1,0.892793,0.018163,[26 39] ; [46 72],[25.57377049 39.42622951] ; [46.42622951 71.57377049],0
b4,1,0.909814,0.012831,[38 27] ; [70 48],[38.36065574 26.63934426] ; [69.63934426 48.36065574],0
n6,1,0.917906,0.010624,[53 11] ; [97 21],[52.74725275 11.25274725] ; [97.25274725 20.74725275],0
s4,1,0.942576,0.005189,[12 51] ; [23 95],[12.18232044 50.81767956] ; [22.81767956 95.18232044],0
d1,1,0.970778,0.001342,[20 45] ; [36 82],[19.89071038 45.10928962] ; [36.10928962 81.89071038],0
