Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,49.218676,[49 10] ; [30 82],[27.25730994 31.74269006] ; [51.74269006 60.25730994],1
s8,1,2e-06,22.692854,[30 30] ; [18 95],[16.64739884 43.35260116] ; [31.35260116 81.64739884],1
s5,1,3e-06,21.949033,[28 29] ; [17 94],[15.26785714 41.73214286] ; [29.73214286 81.26785714],1
s7,1,1.7e-05,18.553599,[35 21] ; [29 76],[22.26086957 33.73913043] ; [41.73913043 63.26086957],1
s2,1,2e-05,18.196577,[38 22] ; [34 80],[24.82758621 35.17241379] ; [47.17241379 66.82758621],1
p2,1,0.000137,14.54594,[46 13] ; [55 60],[34.24712644 24.75287356] ; [66.75287356 48.24712644],1
p6,1,0.000308,13.01962,[24 36] ; [17 94],[14.38596491 45.61403509] ; [26.61403509 84.38596491],1
s6,1,0.00052,12.043686,[42 17] ; [49 64],[31.21511628 27.78488372] ; [59.78488372 53.21511628],1
p7,1,0.006419,7.42884,[34 25] ; [41 73],[25.57803468 33.42196532] ; [49.42196532 64.57803468],0
n6,1,0.010582,6.534121,[43 15] ; [61 52],[35.2748538 22.7251462] ; [68.7251462 44.2748538],0
v1,1,0.013568,6.093532,[31 29] ; [37 77],[23.44827586 36.55172414] ; [44.55172414 69.44827586],0
v4,1,0.014649,5.958244,[54  6] ; [84 29],[47.86127168 12.13872832] ; [90.13872832 22.86127168],0
p4,1,0.015777,5.827515,[33 27] ; [41 73],[25.51724138 34.48275862] ; [48.48275862 65.51724138],0
r1,1,0.016733,5.724135,[46 14] ; [66 47],[38.84393064 21.15606936] ; [73.15606936 39.84393064],0
a3,1,0.035747,4.40914,[45 15] ; [66 46],[38.72093023 21.27906977] ; [72.27906977 39.72093023],0
s3,1,0.052882,3.747639,[35 25] ; [48 64],[28.95348837 31.04651163] ; [54.04651163 57.95348837],0
u3,1,0.059314,3.556452,[10  4] ; [21 28],[6.88888889 7.11111111] ; [24.11111111 24.88888889],0
r4,1,0.080042,3.06404,[44 16] ; [69 46],[38.74285714 21.25714286] ; [74.25714286 40.74285714],0
p12,1,0.082662,3.011775,[ 3 57] ; [  1 114],[ 1.37142857 58.62857143] ; [  2.62857143 112.37142857],0
p3,1,0.089955,2.875173,[28 31] ; [39 75],[22.84971098 36.15028902] ; [44.15028902 69.84971098],0
d2,1,0.09837,2.731774,[35 25] ; [51 62],[29.8265896 30.1734104] ; [56.1734104 56.8265896],0
n2,1,0.111122,2.538191,[16  6] ; [28 25],[12.90666667  9.09333333] ; [31.09333333 21.90666667],0
n3,1,0.135578,2.227449,[16  6] ; [27 23],[13.13888889  8.86111111] ; [29.86111111 20.13888889],0
p8,1,0.143485,2.140183,[20 40] ; [26 87],[15.95375723 44.04624277] ; [30.04624277 82.95375723],0
n5,1,0.155415,2.018282,[39 20] ; [62 51],[34.64534884 24.35465116] ; [66.35465116 46.64534884],0
v2,1,0.192768,1.696336,[26 33] ; [38 74],[22.08187135 36.91812865] ; [41.91812865 70.08187135],0
r2,1,0.230413,1.43831,[53  7] ; [91 21],[50.23255814  9.76744186] ; [93.76744186 18.23255814],0
r3,1,0.244386,1.355112,[48 12] ; [82 32],[44.82758621 15.17241379] ; [85.17241379 28.82758621],0
u2,1,0.268982,1.221931,[8 6] ; [19 28],[6.19672131 7.80327869] ; [20.80327869 26.19672131],0
d5,1,0.280234,1.165955,[45 14] ; [78 36],[41.94797688 17.05202312] ; [81.05202312 32.94797688],0
s1,1,0.296686,1.089032,[ 3 56] ; [ 11 103],[ 4.77456647 54.22543353] ; [  9.22543353 104.77456647],0
a5,1,0.330291,0.947757,[40 20] ; [68 47],[37.02857143 22.97142857] ; [70.97142857 44.02857143],0
d1,1,0.351004,0.869823,[30 30] ; [49 66],[27.08571429 32.91428571] ; [51.91428571 63.08571429],0
