Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,40.269684,[213  60] ; [57 67],[185.6675063  87.3324937] ; [84.3324937 39.6675063],1
r3,1,0.0,39.550932,[258  12] ; [91 32],[239.77099237  30.22900763] ; [109.22900763  13.77099237],1
p9,1,0.0,38.569373,[218  50] ; [59 58],[192.82077922  75.17922078] ; [84.17922078 32.82077922],1
p8,1,0.0,37.980997,[109 158] ; [ 12 111],[ 82.83846154 184.16153846] ; [38.16153846 84.83846154],1
p10,1,0.0,37.079796,[210  60] ; [56 64],[184.15384615  85.84615385] ; [81.84615385 38.15384615],1
p7,1,0.0,33.21337,[128 139] ; [20 98],[102.63896104 164.36103896] ; [45.36103896 72.63896104],1
v4,1,0.0,33.057972,[252  15] ; [91 32],[234.82307692  32.17692308] ; [108.17692308  14.82307692],1
r4,1,2e-06,22.338878,[230  43] ; [78 46],[211.79848866  61.20151134] ; [96.20151134 27.79848866],1
n6,1,6.6e-05,15.914381,[216  54] ; [75 48],[199.92366412  70.07633588] ; [91.07633588 31.92366412],1
p4,1,0.000135,14.576874,[ 91 180] ; [ 18 103],[ 75.35459184 195.64540816] ; [33.64540816 87.35459184],1
s6,1,0.000218,13.66726,[161 106] ; [49 73],[144.13881748 122.86118252] ; [65.86118252 56.13881748],1
b1,1,0.000715,11.449814,[ 84 189] ; [60 64],[ 99.02267003 173.97732997] ; [44.97732997 79.02267003],1
a1,1,0.000901,11.021022,[  6 267] ; [ 12 112],[ 12.37783375 260.62216625] ; [  5.62216625 118.37783375],1
r1,1,0.002139,9.426336,[211  59] ; [78 45],[198.54961832  71.45038168] ; [90.45038168 32.54961832],0
a7,1,0.002216,9.361767,[201  71] ; [72 51],[187.98987342  84.01012658] ; [85.01012658 37.98987342],0
s2,1,0.01215,6.288853,[118 152] ; [37 85],[106.76020408 163.23979592] ; [48.23979592 73.76020408],0
s3,1,0.012494,6.239435,[138 129] ; [46 75],[126.6185567 140.3814433] ; [57.3814433 63.6185567],0
v1,1,0.01389,6.052126,[114 150] ; [37 86],[103.00775194 160.99224806] ; [47.99224806 75.00775194],0
a6,1,0.016721,5.725405,[185  88] ; [68 55],[174.41666667  98.58333333] ; [78.58333333 44.41666667],0
n1,1,0.017989,5.597196,[21 56] ; [26 29],[27.41666667 49.58333333] ; [19.58333333 35.41666667],0
d3,1,0.020105,5.402796,[182  91] ; [67 56],[171.65909091 101.34090909] ; [77.34090909 45.65909091],0
n4,1,0.035091,4.440734,[186  85] ; [71 52],[176.76903553  94.23096447] ; [80.23096447 42.76903553],0
v2,1,0.040822,4.183373,[130 129] ; [45 71],[120.86666667 138.13333333] ; [54.13333333 61.86666667],0
r2,1,0.046256,3.972252,[242  26] ; [99 20],[236.14470284  31.85529716] ; [104.85529716  14.14470284],0
n2,1,0.056976,3.6233,[59 18] ; [35 22],[54.01492537 22.98507463] ; [39.98507463 17.01492537],0
n3,1,0.057197,3.616859,[56 23] ; [29 24],[50.87121212 28.12878788] ; [34.12878788 18.87121212],0
u4,1,0.059155,3.560927,[  2 271] ; [  4 120],[  4.12594458 268.87405542] ; [  1.87405542 122.12594458],0
s1,1,0.061422,3.498579,[  7 260] ; [  8 114],[ 10.29562982 256.70437018] ; [  4.70437018 117.29562982],0
s5,1,0.066468,3.368165,[ 68 199] ; [20 98],[ 61.02857143 205.97142857] ; [26.97142857 91.02857143],0
d2,1,0.06758,3.340854,[107 165] ; [60 62],[115.2893401 156.7106599] ; [51.7106599 70.2893401],0
d5,1,0.082392,3.017067,[205  68] ; [82 41],[197.85606061  75.14393939] ; [89.14393939 33.85606061],0
a8,1,0.10035,2.699969,[ 38 207] ; [ 11 108],[ 32.98076923 212.01923077] ; [ 16.01923077 102.98076923],0
p1,1,0.101566,2.680782,[  8 263] ; [  8 116],[ 10.97721519 260.02278481] ; [  5.02278481 118.97721519],0
a5,1,0.115278,2.480327,[183  90] ; [73 51],[176.04030227  96.95969773] ; [79.95969773 44.04030227],0
n5,1,0.130615,2.285174,[180  89] ; [72 50],[173.37084399  95.62915601] ; [78.62915601 43.37084399],0
b3,1,0.138903,2.190073,[ 42 106] ; [30 49],[ 46.94273128 101.05726872] ; [25.05726872 53.94273128],0
b2,1,0.138903,2.190073,[ 42 106] ; [30 49],[ 46.94273128 101.05726872] ; [25.05726872 53.94273128],0
d4,1,0.174883,1.840576,[213  58] ; [89 34],[207.72081218  63.27918782] ; [94.27918782 28.72081218],0
s7,1,0.221516,1.494523,[ 96 168] ; [35 82],[ 90.77165354 173.22834646] ; [40.22834646 76.77165354],0
s8,1,0.292851,1.106469,[ 82 190] ; [31 93],[ 77.61616162 194.38383838] ; [35.38383838 88.61616162],0
b4,1,0.321123,0.984368,[162 111] ; [67 57],[157.47355164 115.52644836] ; [71.52644836 52.47355164],0
a2,1,0.371173,0.799734,[ 47 226] ; [26 98],[ 50.19899244 222.80100756] ; [ 22.80100756 101.19899244],0
b5,1,0.374175,0.789753,[167 106] ; [70 54],[162.97481108 110.02518892] ; [74.02518892 49.97481108],0
u1,1,0.436233,0.606171,[ 28 245] ; [ 16 108],[ 30.25692695 242.74307305] ; [ 13.74307305 110.25692695],0
p12,1,0.458622,0.549257,[  9 261] ; [  6 117],[ 10.30534351 259.69465649] ; [  4.69465649 118.30534351],0
s4,1,0.489001,0.478723,[ 41 230] ; [ 22 101],[ 43.33248731 227.66751269] ; [ 19.66751269 103.33248731],0
a4,1,0.539547,0.37638,[103 170] ; [50 72],[105.7443038 167.2556962] ; [47.2556962 74.7443038],0
d1,1,0.620976,0.244498,[135 138] ; [58 66],[132.71788413 140.28211587] ; [60.28211587 63.71788413],0
p5,1,0.729205,0.119843,[ 11 262] ; [  4 117],[ 10.39340102 262.60659898] ; [  4.60659898 116.39340102],0
u2,1,0.758696,0.094368,[46 47] ; [23 21],[46.83941606 46.16058394] ; [22.16058394 21.83941606],0
v3,1,0.805913,0.060369,[ 82 184] ; [34 81],[ 80.98687664 185.01312336] ; [35.01312336 79.98687664],0
u3,1,0.855905,0.032975,[46 47] ; [23 22],[46.5 46.5] ; [22.5 22.5],0
a3,1,0.894667,0.01753,[178  94] ; [79 43],[177.4213198  94.5786802] ; [79.5786802 42.4213198],0
