Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000123,14.739762,[28 11] ; [15 34],[19.05681818 19.94318182] ; [23.94318182 25.05681818],1
s7,1,0.000373,12.664913,[31  7] ; [20 26],[23.07142857 14.92857143] ; [27.92857143 18.07142857],1
p9,1,0.000666,11.583133,[36  3] ; [29 19],[29.13793103  9.86206897] ; [35.86206897 12.13793103],1
p10,1,0.002489,9.149004,[35  4] ; [30 19],[28.80681818 10.19318182] ; [36.19318182 12.80681818],0
s2,1,0.006072,7.528846,[32  7] ; [26 22],[26. 13.] ; [32. 16.],0
s6,1,0.00704,7.262811,[35  3] ; [32 15],[29.95294118  8.04705882] ; [37.04705882  9.95294118],0
s3,1,0.012699,6.210501,[32  7] ; [28 21],[26.59090909 12.40909091] ; [33.40909091 15.59090909],0
p4,1,0.015672,5.83931,[29 10] ; [24 25],[23.48863636 15.51136364] ; [29.51136364 19.48863636],0
p1,1,0.015837,5.820854,[ 8 31] ; [ 2 47],[ 4.43181818 34.56818182] ; [ 5.56818182 43.43181818],0
p8,1,0.015876,5.816594,[26 13] ; [20 29],[20.38636364 18.61363636] ; [25.61363636 23.38636364],0
p6,1,0.016106,5.79125,[21 18] ; [14 35],[15.51136364 23.48863636] ; [19.48863636 29.51136364],0
d2,1,0.027657,4.849334,[21 18] ; [15 34],[15.95454545 23.04545455] ; [20.04545455 28.95454545],0
v1,1,0.029741,4.724205,[20 19] ; [14 35],[15.06818182 23.93181818] ; [18.93181818 30.06818182],0
d4,1,0.033402,4.525047,[32  7] ; [30 19],[27.47727273 11.52272727] ; [34.52272727 14.47727273],0
d5,1,0.035109,4.439848,[33  6] ; [31 17],[28.68965517 10.31034483] ; [35.31034483 12.68965517],0
a3,1,0.040358,4.202756,[29 10] ; [26 23],[24.375 14.625] ; [30.625 18.375],0
u1,1,0.042592,4.111535,[ 8 31] ; [ 3 46],[ 4.875 34.125] ; [ 6.125 42.875],0
p5,1,0.046267,3.971836,[ 5 34] ; [ 1 48],[ 2.65909091 36.34090909] ; [ 3.34090909 45.65909091],0
b2,1,0.051488,3.792323,[ 8 14] ; [ 4 26],[ 5.07692308 16.92307692] ; [ 6.92307692 23.07692308],0
b3,1,0.051488,3.792323,[ 8 14] ; [ 4 26],[ 5.07692308 16.92307692] ; [ 6.92307692 23.07692308],0
r4,1,0.054737,3.690078,[35  4] ; [36 13],[31.46590909  7.53409091] ; [39.53409091  9.46590909],0
n5,1,0.06498,3.405487,[31  8] ; [30 19],[27.03409091 11.96590909] ; [33.96590909 15.03409091],0
p7,1,0.085496,2.957193,[26 12] ; [24 24],[22.09302326 15.90697674] ; [27.90697674 20.09302326],0
r2,1,0.096501,2.762444,[37  1] ; [42  6],[34.90697674  3.09302326] ; [44.09302326  3.90697674],0
n4,1,0.108097,2.581825,[28 11] ; [27 22],[24.375 14.625] ; [30.625 18.375],0
n3,1,0.10924,2.565182,[11  2] ; [11  8],[8.9375 4.0625] ; [13.0625  5.9375],0
r1,1,0.13573,2.225711,[29 10] ; [29 20],[25.70454545 13.29545455] ; [32.29545455 16.70454545],0
a5,1,0.13573,2.225711,[29 10] ; [29 20],[25.70454545 13.29545455] ; [32.29545455 16.70454545],0
r3,1,0.136884,2.212644,[36  3] ; [39  9],[33.62068966  5.37931034] ; [41.37931034  6.62068966],0
s5,1,0.138813,2.191064,[20 16] ; [18 28],[16.68292683 19.31707317] ; [21.31707317 24.68292683],0
b4,1,0.145706,2.116642,[17 22] ; [29 20],[20.38636364 18.61363636] ; [25.61363636 23.38636364],0
p11,1,0.167562,1.904625,[30  9] ; [31 18],[27.03409091 11.96590909] ; [33.96590909 15.03409091],0
a2,1,0.17578,1.832947,[ 8 31] ; [ 5 44],[ 5.76136364 33.23863636] ; [ 7.23863636 41.76136364],0
u3,1,0.284005,1.147826,[8 2] ; [14  9],[6.66666667 3.33333333] ; [15.33333333  7.66666667],0
v3,1,0.292163,1.109625,[ 8 31] ; [ 6 43],[ 6.20454545 32.79545455] ; [ 7.79545455 41.20454545],0
p2,1,0.347058,0.884186,[34  5] ; [39 10],[32.35227273  6.64772727] ; [40.64772727  8.35227273],0
p3,1,0.377249,0.779647,[22 17] ; [23 26],[19.94318182 19.05681818] ; [25.05681818 23.94318182],0
n6,1,0.458795,0.548832,[32  7] ; [37 12],[30.57954545  8.42045455] ; [38.42045455 10.57954545],0
d3,1,0.473969,0.512709,[28 11] ; [31 17],[26.44827586 12.55172414] ; [32.55172414 15.44827586],0
b1,1,0.513953,0.426011,[17 22] ; [18 31],[15.51136364 23.48863636] ; [19.48863636 29.51136364],0
u2,1,0.520171,0.413555,[6 4] ; [11 12],[5.15151515 4.84848485] ; [11.84848485 11.15151515],0
s1,1,0.574715,0.314857,[ 2 37] ; [ 4 45],[ 2.65909091 36.34090909] ; [ 3.34090909 45.65909091],0
b5,1,0.648178,0.208205,[22 17] ; [30 19],[23.04545455 15.95454545] ; [28.95454545 20.04545455],0
a4,1,0.715123,0.133214,[15 24] ; [17 32],[14.18181818 24.81818182] ; [17.81818182 31.18181818],0
a7,1,0.761741,0.091927,[24 15] ; [28 20],[23.31034483 15.68965517] ; [28.68965517 19.31034483],0
n2,1,0.835378,0.043185,[10  3] ; [14  5],[9.75 3.25] ; [14.25  4.75],0
a1,1,0.870027,0.026773,[ 1 38] ; [ 1 48],[ 0.88636364 38.11363636] ; [ 1.11363636 47.88636364],0
n1,1,0.925955,0.008637,[5 8] ; [ 7 12],[4.875 8.125] ; [ 7.125 11.875],0
a6,1,0.984172,0.000394,[23 16] ; [29 20],[23.04545455 15.95454545] ; [28.95454545 20.04545455],0
