Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,151.75931,[448  43] ; [74 85],[394.31076923  96.68923077] ; [127.68923077  31.31076923],1
n6,1,0.0,80.356223,[451  39] ; [99 59],[415.89506173  74.10493827] ; [134.10493827  23.89506173],1
p10,1,0.0,31.055633,[426  58] ; [109  49],[403.33333333  80.66666667] ; [131.66666667  26.33333333],1
p9,1,1e-06,24.342405,[437  48] ; [117  40],[418.52024922  66.47975078] ; [135.47975078  21.52024922],1
p11,1,3e-06,21.995575,[415  77] ; [107  52],[394.50691244  97.49308756] ; [127.49308756  31.50691244],1
v1,1,1.9e-05,18.261444,[294 184] ; [65 90],[271.09320695 206.90679305] ; [87.90679305 67.09320695],1
p4,1,0.000101,15.126876,[326 161] ; [78 79],[305.50931677 181.49068323] ; [98.49068323 58.50931677],1
s7,1,0.000252,13.395157,[266 202] ; [60 91],[246.47495961 221.52504039] ; [79.52504039 71.47495961],1
s8,1,0.000721,11.434416,[251 236] ; [ 57 101],[232.55193798 254.44806202] ; [75.44806202 82.55193798],1
v3,1,0.001716,9.830539,[214 260] ; [ 46 104],[197.5 276.5] ; [62.5 87.5],0
a8,1,0.002503,9.138597,[ 75 366] ; [ 10 136],[ 63.85860307 377.14139693] ; [ 21.14139693 124.85860307],0
p8,1,0.003096,8.750205,[276 204] ; [69 88],[259.96860283 220.03139717] ; [85.03139717 71.96860283],0
a2,1,0.007912,7.053315,[170 322] ; [ 37 122],[156.44239631 335.55760369] ; [ 50.55760369 108.44239631],0
n1,1,0.012791,6.197802,[40 54] ; [10 37],[33.33333333 60.66666667] ; [16.66666667 30.33333333],0
p2,1,0.018944,5.506704,[418  70] ; [122  35],[408.55813953  79.44186047] ; [131.44186047  25.55813953],0
p6,1,0.024038,5.091878,[192 291] ; [ 46 109],[180.17868339 302.82131661] ; [57.82131661 97.17868339],0
p5,1,0.024448,5.06256,[ 63 425] ; [ 10 147],[ 55.23100775 432.76899225] ; [ 17.76899225 139.23100775],0
p3,1,0.027365,4.867642,[270 218] ; [71 86],[257.99689922 230.00310078] ; [83.00310078 73.99689922],0
p7,1,0.037173,4.342488,[321 159] ; [90 66],[310.18867925 169.81132075] ; [100.81132075  55.18867925],0
d2,1,0.03904,4.25913,[294 194] ; [81 78],[282.8438949 205.1561051] ; [92.1561051 66.8438949],0
