Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,62.870841,[ 2 41] ; [110  42],[24.6974359 18.3025641] ; [87.3025641 64.6974359],1
d3,1,2.1e-05,18.098343,[18 24] ; [117  35],[29.22680412 12.77319588] ; [105.77319588  46.22680412],1
d2,1,4.4e-05,16.707495,[10 33] ; [89 63],[21.83076923 21.16923077] ; [77.16923077 74.83076923],1
d4,1,0.000233,13.540521,[26 16] ; [132  20],[34.20618557  7.79381443] ; [123.79381443  28.20618557],1
a4,1,0.000578,11.844568,[ 8 34] ; [74 78],[17.75257732 24.24742268] ; [64.24742268 87.75257732],1
r2,1,0.000727,11.418566,[36  7] ; [145   4],[40.53645833  2.46354167] ; [140.46354167   8.53645833],1
a3,1,0.00343,8.563099,[21 21] ; [112  40],[28.79381443 13.20618557] ; [104.20618557  47.79381443],0
u1,1,0.004372,8.122514,[ 2 41] ; [ 37 115],[ 8.6 34.4] ; [ 30.4 121.6],0
a2,1,0.012438,6.247296,[ 4 39] ; [ 42 110],[10.14358974 32.85641026] ; [ 35.85641026 116.14358974],0
a5,1,0.01394,6.045672,[22 20] ; [110  42],[28.57731959 13.42268041] ; [103.42268041  48.57731959],0
r1,1,0.016923,5.70429,[28 15] ; [124  27],[33.69072165  9.30927835] ; [118.30927835  32.69072165],0
s6,1,0.039343,4.245988,[32 11] ; [131  19],[36.31606218  6.68393782] ; [126.68393782  23.31606218],0
v2,1,0.042283,4.123838,[13 29] ; [71 75],[18.76595745 23.23404255] ; [65.23404255 80.76595745],0
v4,1,0.057159,3.61796,[38  5] ; [144   6],[40.5492228  2.4507772] ; [141.4507772   8.5492228],0
s7,1,0.073087,3.212295,[22 19] ; [99 45],[26.81621622 14.18378378] ; [94.18378378 49.81621622],0
n4,1,0.09404,2.803821,[27 16] ; [115  37],[31.31282051 11.68717949] ; [110.68717949  41.31282051],0
r4,1,0.096943,2.755125,[34  9] ; [135  17],[37.26666667  5.73333333] ; [131.73333333  20.26666667],0
r3,1,0.101724,2.678297,[39  4] ; [145   5],[40.99481865  2.00518135] ; [143.00518135   6.99481865],0
p6,1,0.111353,2.534919,[20 22] ; [ 52 100],[15.58762887 26.41237113] ; [56.41237113 95.58762887],0
a8,1,0.133059,2.256448,[ 7 32] ; [ 13 126],[ 4.38202247 34.61797753] ; [ 15.61797753 123.38202247],0
n5,1,0.140507,2.1724,[26 17] ; [109  42],[29.92268041 13.07731959] ; [105.07731959  45.92268041],0
p8,1,0.140737,2.169878,[25 17] ; [70 80],[20.78125 21.21875] ; [74.21875 75.78125],0
b5,1,0.153197,2.040123,[29 14] ; [84 68],[24.91794872 18.08205128] ; [88.08205128 63.91794872],0
n6,1,0.17573,1.833368,[33 10] ; [129  22],[35.90721649  7.09278351] ; [126.09278351  24.90721649],0
n1,1,0.183902,1.765804,[1 7] ; [15 26],[2.6122449 5.3877551] ; [13.3877551 27.6122449],0
s8,1,0.212325,1.5555,[18 25] ; [80 72],[21.61025641 21.38974359] ; [76.38974359 75.61025641],0
p2,1,0.28425,1.146655,[33  9] ; [129  22],[35.25388601  6.74611399] ; [126.74611399  24.25388601],0
b4,1,0.307253,1.042449,[22 21] ; [91 61],[24.91794872 18.08205128] ; [88.08205128 63.91794872],0
p4,1,0.342516,0.900992,[22 20] ; [92 60],[24.68041237 17.31958763] ; [89.31958763 62.68041237],0
a1,1,0.345313,0.890608,[ 1 42] ; [  9 143],[ 2.20512821 40.79487179] ; [  7.79487179 144.20512821],0
u3,1,0.376701,0.781441,[11 10] ; [25 14],[12.6  8.4] ; [23.4 15.6],0
p10,1,0.387941,0.745385,[32 10] ; [124  27],[33.94818653  8.05181347] ; [122.05181347  28.94818653],0
p12,1,0.40849,0.683192,[ 4 38] ; [  9 143],[ 2.81443299 39.18556701] ; [ 10.18556701 141.81443299],0
n3,1,0.418459,0.654638,[5 3] ; [32 10],[5.92 2.08] ; [31.08 10.92],0
a6,1,0.426593,0.63208,[26 16] ; [104  48],[28.1443299 13.8556701] ; [101.8556701  50.1443299],0
u2,1,0.430179,0.622341,[13  8] ; [20 19],[11.55  9.45] ; [21.45 17.55],0
p9,1,0.486536,0.484178,[33  9] ; [124  25],[34.52356021  7.47643979] ; [122.47643979  26.52356021],0
a7,1,0.515887,0.422108,[30 12] ; [116  36],[31.60824742 10.39175258] ; [114.39175258  37.60824742],0
b3,1,0.530482,0.393468,[ 5 15] ; [28 59],[ 6.1682243 13.8317757] ; [26.8317757 60.1682243],0
b2,1,0.530482,0.393468,[ 5 15] ; [28 59],[ 6.1682243 13.8317757] ; [26.8317757 60.1682243],0
s4,1,0.596115,0.280895,[14 29] ; [ 42 106],[12.60732984 30.39267016] ; [ 43.39267016 104.60732984],0
p1,1,0.640107,0.218602,[ 4 38] ; [ 11 139],[ 3.28125 38.71875] ; [ 11.71875 138.28125],0
p5,1,0.658713,0.19509,[ 2 40] ; [ 10 141],[ 2.61139896 39.38860104] ; [  9.38860104 141.61139896],0
s1,1,0.667192,0.184905,[ 3 40] ; [  8 144],[ 2.42564103 40.57435897] ; [  8.57435897 143.42564103],0
s3,1,0.819023,0.05235,[37  5] ; [131  20],[36.55958549  5.44041451] ; [131.44041451  19.55958549],0
p11,1,0.855365,0.033225,[32 11] ; [111  41],[31.53333333 11.46666667] ; [111.46666667  40.53333333],0
v3,1,0.883743,0.021382,[12 31] ; [ 43 105],[12.38219895 30.61780105] ; [ 42.61780105 105.38219895],0
p3,1,0.884751,0.02101,[20 22] ; [70 81],[19.58549223 22.41450777] ; [70.41450777 80.58549223],0
p7,1,0.906443,0.013812,[27 14] ; [96 52],[26.68253968 14.31746032] ; [96.31746032 51.68253968],0
s5,1,0.921336,0.009752,[15 25] ; [56 90],[15.2688172 24.7311828] ; [55.7311828 90.2688172],0
b1,1,0.943783,0.004972,[17 26] ; [61 91],[17.2 25.8] ; [60.8 91.2],0
n2,1,0.94391,0.00495,[6 2] ; [31 11],[5.92 2.08] ; [31.08 10.92],0
