Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.443969,[151  16] ; [3 6],[146.125  20.875] ; [7.875 1.125],1
p11,1,0.000295,13.102649,[128  39] ; [2 7],[123.35227273  43.64772727] ; [6.64772727 2.35227273],1
a5,1,0.003899,8.330115,[127  39] ; [3 6],[123.31428571  42.68571429] ; [6.68571429 2.31428571],0
s1,1,0.004112,8.233738,[  1 163] ; [1 8],[  1.89595376 162.10404624] ; [0.10404624 8.89595376],0
p9,1,0.010242,6.592382,[132  32] ; [4 5],[128.92485549  35.07514451] ; [7.07514451 1.92485549],0
p10,1,0.01435,5.994585,[131  34] ; [4 5],[128.01724138  36.98275862] ; [6.98275862 2.01724138],0
a6,1,0.016941,5.702516,[118  48] ; [3 6],[114.77714286  51.22285714] ; [6.22285714 2.77714286],0
d3,1,0.019382,5.466753,[117  49] ; [3 6],[113.82857143  52.17142857] ; [6.17142857 2.82857143],0
a7,1,0.01947,5.458833,[130  36] ; [4 5],[127.10857143  38.89142857] ; [6.89142857 2.10857143],0
r2,1,0.025579,4.984225,[158   9] ; [6 2],[156.50285714  10.49714286] ; [7.49714286 0.50285714],0
r1,1,0.031039,4.650798,[139  27] ; [5 4],[136.59428571  29.40571429] ; [7.40571429 1.59428571],0
s3,1,0.044703,4.029798,[92 71] ; [2 7],[89.08139535 73.91860465] ; [4.91860465 4.08139535],0
b1,1,0.069686,3.290401,[ 61 106] ; [6 3],[ 63.57386364 103.42613636] ; [3.42613636 5.57386364],0
b5,1,0.093719,2.809305,[82 85] ; [7 2],[84.44886364 82.55113636] ; [4.55113636 4.44886364],0
n5,1,0.100999,2.68969,[102  63] ; [8 1],[104.31034483  60.68965517] ; [5.68965517 3.31034483],0
s2,1,0.12393,2.366938,[81 86] ; [2 7],[78.75568182 88.24431818] ; [4.24431818 4.75568182],0
p7,1,0.173657,1.851086,[101  63] ; [3 5],[99.1627907 64.8372093] ; [4.8372093 3.1627907],0
p2,1,0.221603,1.493961,[123  43] ; [5 4],[121.41714286  44.58285714] ; [6.58285714 2.41714286],0
s7,1,0.23975,1.382063,[73 85] ; [2 6],[71.38554217 86.61445783] ; [3.61445783 4.38554217],0
s6,1,0.280397,1.165163,[103  62] ; [4 5],[101.46551724  63.53448276] ; [5.53448276 3.46551724],0
s8,1,0.331098,0.9446,[ 64 103] ; [2 7],[ 62.625 104.375] ; [3.375 5.625],0
p1,1,0.334823,0.930155,[  7 159] ; [1 8],[  7.58857143 158.41142857] ; [0.41142857 8.58857143],0
a2,1,0.374692,0.788044,[ 40 127] ; [1 8],[ 38.90340909 128.09659091] ; [2.09659091 6.90340909],0
p4,1,0.389897,0.739262,[87 77] ; [3 5],[85.81395349 78.18604651] ; [4.18604651 3.81395349],0
v3,1,0.404934,0.693626,[78 86] ; [3 6],[76.78612717 87.21387283] ; [4.21387283 4.78612717],0
p8,1,0.406057,0.690316,[77 85] ; [3 6],[75.78947368 86.21052632] ; [4.21052632 4.78947368],0
a1,1,0.470106,0.521726,[  9 158] ; [1 8],[  9.48863636 157.51136364] ; [0.51136364 8.48863636],0
s5,1,0.52074,0.412428,[ 51 106] ; [2 7],[ 50.12650602 106.87349398] ; [2.87349398 6.12650602],0
p3,1,0.530424,0.39358,[73 93] ; [3 6],[72.09142857 93.90857143] ; [3.90857143 5.09142857],0
n3,1,0.566723,0.328197,[33  8] ; [2 1],[32.61363636  8.38636364] ; [2.38636364 0.61363636],0
p6,1,0.607078,0.264452,[ 42 122] ; [3 6],[ 42.65895954 121.34104046] ; [2.34104046 6.65895954],0
u1,1,0.626942,0.23623,[ 29 138] ; [1 8],[ 28.46590909 138.53409091] ; [1.53409091 7.46590909],0
d5,1,0.626942,0.23623,[138  29] ; [8 1],[138.53409091  28.46590909] ; [7.46590909 1.53409091],0
n2,1,0.649749,0.206217,[32  9] ; [2 1],[31.68181818  9.31818182] ; [2.31818182 0.68181818],0
b4,1,0.659993,0.193532,[99 68] ; [6 3],[99.63068182 67.36931818] ; [5.36931818 3.63068182],0
d4,1,0.678043,0.172337,[138  28] ; [7 2],[137.54285714  28.45714286] ; [7.45714286 1.54285714],0
n4,1,0.691831,0.15711,[119  47] ; [7 2],[119.52  46.48] ; [6.48 2.52],0
a4,1,0.700843,0.147596,[ 66 100] ; [3 6],[ 65.45142857 100.54857143] ; [3.54857143 5.45142857],0
d2,1,0.732202,0.117099,[83 84] ; [5 4],[83.5 83.5] ; [4.5 4.5],0
n1,1,0.749681,0.101799,[10 30] ; [1 2],[10.23255814 29.76744186] ; [0.76744186 2.23255814],0
s4,1,0.753761,0.098398,[ 30 136] ; [2 7],[ 30.35428571 135.64571429] ; [1.64571429 7.35428571],0
a3,1,0.805597,0.06057,[123  43] ; [7 2],[123.31428571  42.68571429] ; [6.68571429 2.31428571],0
n6,1,0.820779,0.051322,[135  32] ; [7 2],[134.73863636  32.26136364] ; [7.26136364 1.73863636],0
d1,1,0.82474,0.049042,[99 68] ; [5 4],[98.68181818 68.31818182] ; [5.31818182 3.68181818],0
u3,1,0.89956,0.015931,[20 24] ; [1 1],[20.08695652 23.91304348] ; [0.91304348 1.08695652],0
b2,1,0.957802,0.0028,[31 65] ; [2 4],[31.05882353 64.94117647] ; [1.94117647 4.05882353],0
b3,1,0.957802,0.0028,[31 65] ; [2 4],[31.05882353 64.94117647] ; [1.94117647 4.05882353],0
