Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001046,10.744595,[107  39] ; [15 19],[98.95555556 47.04444444] ; [23.04444444 10.95555556],0
p8,1,0.002225,9.353797,[78 65] ; [ 9 26],[69.89325843 73.10674157] ; [17.10674157 17.89325843],0
u3,1,0.004765,7.966382,[33 41] ; [12  2],[37.84090909 36.15909091] ; [7.15909091 6.84090909],0
n4,1,0.013499,6.102476,[103  43] ; [17 18],[96.79558011 49.20441989] ; [23.20441989 11.79558011],0
p10,1,0.013708,6.075325,[107  35] ; [19 16],[101.08474576  40.91525424] ; [24.91525424 10.08474576],0
v2,1,0.024116,5.086256,[67 73] ; [ 9 25],[61.14942529 78.85057471] ; [14.85057471 19.14942529],0
a7,1,0.02836,4.806074,[96 50] ; [16 19],[90.34254144 55.65745856] ; [21.65745856 13.34254144],0
p4,1,0.039624,4.233931,[70 73] ; [10 24],[64.63276836 78.36723164] ; [15.36723164 18.63276836],0
u2,1,0.044221,4.048115,[36 37] ; [11  3],[39.43678161 33.56321839] ; [7.56321839 6.43678161],0
r2,1,0.052196,3.769478,[137  10] ; [29  6],[134.07692308  12.92307692] ; [31.92307692  3.07692308],0
p5,1,0.058076,3.591494,[ 21 123] ; [ 1 34],[ 17.69832402 126.30167598] ; [ 4.30167598 30.69832402],0
p6,1,0.062997,3.456683,[49 95] ; [ 6 28],[44.49438202 99.50561798] ; [10.50561798 23.49438202],0
a6,1,0.072546,3.224464,[91 55] ; [16 19],[86.30939227 59.69060773] ; [20.69060773 14.30939227],0
s8,1,0.084724,2.971872,[51 94] ; [ 7 28],[46.72222222 98.27777778] ; [11.27777778 23.72222222],0
s7,1,0.094033,2.803938,[60 79] ; [ 9 24],[55.76162791 83.23837209] ; [13.23837209 19.76162791],0
r4,1,0.106864,2.6,[129  18] ; [27  8],[126.  21.] ; [30.  5.],0
s3,1,0.129155,2.302632,[72 68] ; [23 12],[76. 64.] ; [19. 16.],0
p11,1,0.133012,2.256995,[118  29] ; [24 11],[114.69230769  32.30769231] ; [27.30769231  7.69230769],0
a4,1,0.163895,1.937919,[ 26 118] ; [10 25],[ 28.96089385 115.03910615] ; [ 7.03910615 27.96089385],0
s5,1,0.197055,1.664066,[41 99] ; [ 6 27],[ 38.03468208 101.96531792] ; [ 8.96531792 24.03468208],0
b2,1,0.198876,1.650611,[33 52] ; [ 5 16],[30.47169811 54.52830189] ; [ 7.52830189 13.47169811],0
b3,1,0.198876,1.650611,[33 52] ; [ 5 16],[30.47169811 54.52830189] ; [ 7.52830189 13.47169811],0
p2,1,0.219922,1.504878,[110  35] ; [23 12],[107.13888889  37.86111111] ; [25.86111111  9.13888889],0
