Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,39.371666,[29 49] ; [243  84],[52.38518519 25.61481481] ; [219.61481481 107.38518519],1
s5,1,0.0,31.493239,[12 69] ; [161 166],[34.34558824 46.65441176] ; [138.65441176 188.34558824],1
s6,1,0.0,30.976519,[53 28] ; [303  34],[68.98564593 12.01435407] ; [287.01435407  49.98564593],1
s8,1,1e-06,23.37736,[29 54] ; [218 122],[48.46572104 34.53427896] ; [198.53427896 141.46572104],1
p9,1,1.1e-05,19.392032,[58 25] ; [300  37],[70.74761905 12.25238095] ; [287.25238095  49.74761905],1
d1,1,0.000319,12.956021,[39 44] ; [233 109],[53.12 29.88] ; [218.88 123.12],1
p10,1,0.000869,11.087823,[58 24] ; [291  47],[68.13809524 13.86190476] ; [280.86190476  57.13809524],1
d5,1,0.001778,9.765684,[58 25] ; [287  52],[67.85545024 15.14454976] ; [277.14454976  61.85545024],0
p4,1,0.001888,9.655262,[39 43] ; [224 115],[51.22565321 30.77434679] ; [211.77434679 127.22565321],0
d4,1,0.002559,9.098276,[62 20] ; [300  39],[70.50831354 11.49168646] ; [291.49168646  47.50831354],0
d2,1,0.002874,8.885725,[32 51] ; [193 147],[44.14893617 38.85106383] ; [180.85106383 159.14893617],0
v4,1,0.002915,8.859876,[74  7] ; [334   7],[78.31279621  2.68720379] ; [329.68720379  11.31279621],0
a3,1,0.003057,8.773336,[52 31] ; [267  74],[62.44575472 20.55424528] ; [256.55424528  84.44575472],0
v1,1,0.004403,8.109697,[33 48] ; [193 138],[44.43203883 36.56796117] ; [181.56796117 149.43203883],0
n6,1,0.007655,7.112393,[62 21] ; [291  45],[69.92601432 13.07398568] ; [283.07398568  52.92601432],0
u1,1,0.007717,7.097911,[ 9 74] ; [ 83 259],[17.96705882 65.03294118] ; [ 74.03294118 267.96705882],0
a2,1,0.009182,6.786991,[13 70] ; [102 240],[22.45882353 60.54117647] ; [ 92.54117647 249.45882353],0
p6,1,0.016922,5.704478,[23 59] ; [143 194],[32.48687351 49.51312649] ; [133.51312649 203.48687351],0
v2,1,0.017493,5.646206,[36 43] ; [196 129],[45.36633663 33.63366337] ; [186.63366337 138.36633663],0
a4,1,0.020003,5.411635,[30 52] ; [174 168],[39.45283019 42.54716981] ; [164.54716981 177.45283019],0
