Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,44.611354,[ 83 151] ; [102  42],[114.52380952 119.47619048] ; [70.47619048 73.52380952],1
s8,1,0.227911,1.453851,[ 82 156] ; [60 88],[ 87.55440415 150.44559585] ; [54.44559585 93.55440415],0
a5,1,0.252475,1.309556,[155  84] ; [105  44],[160.15463918  78.84536082] ; [99.84536082 49.15463918],0
s5,1,0.258174,1.278521,[ 62 170] ; [46 97],[ 66.816 165.184] ; [ 41.184 101.816],0
s6,1,0.292794,1.106731,[143  94] ; [94 49],[147.81315789  89.18684211] ; [89.18684211 53.81315789],0
r1,1,0.293605,1.103015,[177  61] ; [117  31],[181.2746114  56.7253886] ; [112.7253886  35.2746114],0
b3,1,0.299197,1.077768,[54 89] ; [25 56],[50.43303571 92.56696429] ; [28.56696429 52.43303571],0
b2,1,0.299197,1.077768,[54 89] ; [25 56],[50.43303571 92.56696429] ; [28.56696429 52.43303571],0
s4,1,0.302779,1.061915,[ 44 193] ; [ 21 124],[ 40.32722513 196.67277487] ; [ 24.67277487 120.32722513],0
u3,1,0.329323,0.951557,[42 39] ; [22 29],[39.27272727 41.72727273] ; [24.72727273 26.27272727],0
s7,1,0.341548,0.904611,[ 90 142] ; [63 81],[ 94.40425532 137.59574468] ; [58.59574468 85.40425532],0
b5,1,0.35163,0.867567,[154  85] ; [89 60],[149.68298969  89.31701031] ; [93.31701031 55.68298969],0
r2,1,0.391199,0.735213,[215  20] ; [138   9],[217.15968586  17.84031414] ; [135.84031414  11.15968586],0
b4,1,0.430269,0.622096,[146  93] ; [85 64],[142.29123711  96.70876289] ; [88.70876289 60.29123711],0
s2,1,0.518279,0.417316,[106 130] ; [71 76],[109.06527415 126.93472585] ; [67.93472585 79.06527415],0
n3,1,0.554225,0.349803,[55 27] ; [24  9],[56.33043478 25.66956522] ; [22.66956522 10.33043478],0
u2,1,0.584012,0.299793,[40 40] ; [23 28],[38.47328244 41.52671756] ; [24.52671756 26.47328244],0
b1,1,0.65548,0.199061,[ 75 164] ; [50 99],[ 76.99742268 162.00257732] ; [ 48.00257732 100.99742268],0
d4,1,0.713619,0.134689,[188  50] ; [120  29],[189.41602067  48.58397933] ; [118.58397933  30.41602067],0
a1,1,0.713817,0.134494,[  8 231] ; [  4 145],[  7.39175258 231.60824742] ; [  4.60824742 144.39175258],0
d1,1,0.752406,0.09952,[126 113] ; [81 68],[127.50773196 111.49226804] ; [79.49226804 69.50773196],0
r3,1,0.782369,0.076305,[221  16] ; [140   9],[221.65025907  15.34974093] ; [139.34974093   9.65025907],0
u4,1,0.806792,0.059813,[  4 235] ; [  3 146],[  4.31185567 234.68814433] ; [  2.68814433 146.31185567],0
s1,1,0.817774,0.053089,[  7 228] ; [  5 142],[  7.38219895 227.61780105] ; [  4.61780105 142.38219895],0
s3,1,0.867988,0.027627,[120 116] ; [75 70],[120.78740157 115.21259843] ; [74.21259843 70.78740157],0
v2,1,0.882509,0.021842,[113 115] ; [72 71],[113.69272237 114.30727763] ; [71.30727763 71.69272237],0
d5,1,0.888762,0.019564,[179  59] ; [113  36],[179.57622739  58.42377261] ; [112.42377261  36.57622739],0
p12,1,0.909058,0.013048,[ 12 227] ; [  7 140],[ 11.7642487 227.2357513] ; [  7.2357513 139.7642487],0
n1,1,0.91951,0.010211,[29 53] ; [12 21],[29.23478261 52.76521739] ; [11.76521739 21.23478261],0
d3,1,0.950134,0.003911,[159  79] ; [100  49],[159.28165375  78.71834625] ; [99.71834625 49.28165375],0
a3,1,0.959802,0.00254,[157  81] ; [98 50],[157.22797927  80.77202073] ; [97.77202073 50.22797927],0
