Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000603,11.76636,[21 17] ; [10 40],[13.38636364 24.61363636] ; [17.61363636 32.38636364],1
p8,1,0.001743,9.80266,[ 9 28] ; [29 21],[16.16091954 20.83908046] ; [21.83908046 28.16091954],0
p4,1,0.009644,6.699535,[17 21] ; [36 14],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
p6,1,0.012029,6.306616,[ 9 29] ; [25 25],[14.68181818 23.31818182] ; [19.31818182 30.68181818],0
p3,1,0.019357,5.468949,[14 24] ; [31 19],[19.43181818 18.56818182] ; [25.56818182 24.43181818],0
u1,1,0.039694,4.230929,[ 5 33] ; [ 1 49],[ 2.59090909 35.40909091] ; [ 3.40909091 46.59090909],0
a6,1,0.04608,3.978673,[17 21] ; [33 17],[21.59090909 16.40909091] ; [28.40909091 21.59090909],0
v3,1,0.05733,3.612998,[ 6 29] ; [18 32],[ 9.88235294 25.11764706] ; [14.11764706 35.88235294],0
b4,1,0.070475,3.271917,[27 11] ; [26 24],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
d1,1,0.09597,2.771276,[22 16] ; [20 30],[18.13636364 19.86363636] ; [23.86363636 26.13636364],0
a4,1,0.11898,2.430693,[15 23] ; [12 38],[11.65909091 26.34090909] ; [15.34090909 34.65909091],0
s7,1,0.125016,2.353322,[16 20] ; [30 19],[19.48235294 16.51764706] ; [26.51764706 22.48235294],0
b1,1,0.194282,1.684844,[13 25] ; [24 26],[15.97727273 22.02272727] ; [21.02272727 28.97727273],0
u3,1,0.202892,1.621436,[11  5] ; [ 9 10],[9.14285714 6.85714286] ; [10.85714286  8.14285714],0
r2,1,0.21678,1.525561,[33  4] ; [38 10],[30.90588235  6.09411765] ; [40.09411765  7.90588235],0
s8,1,0.21726,1.52238,[17 21] ; [29 21],[19.86363636 18.13636364] ; [26.13636364 23.86363636],0
d5,1,0.229854,1.441768,[30  8] ; [33 16],[27.51724138 10.48275862] ; [35.48275862 13.51724138],0
a7,1,0.231857,1.429432,[25 13] ; [26 23],[22.27586207 15.72413793] ; [28.72413793 20.27586207],0
v2,1,0.237333,1.396364,[14 21] ; [26 23],[16.66666667 18.33333333] ; [23.33333333 25.66666667],0
p9,1,0.248836,1.329825,[33  4] ; [40 10],[31.04597701  5.95402299] ; [41.95402299  8.04597701],0
d4,1,0.248872,1.329627,[32  6] ; [37 13],[29.79545455  8.20454545] ; [39.20454545 10.79545455],0
n1,1,0.275973,1.186813,[ 3 10] ; [6 8],[4.33333333 8.66666667] ; [4.66666667 9.33333333],0
p12,1,0.281231,1.161131,[ 1 37] ; [ 4 46],[ 2.15909091 35.84090909] ; [ 2.84090909 47.15909091],0
n4,1,0.329012,0.952782,[22 16] ; [34 16],[24.18181818 13.81818182] ; [31.81818182 18.18181818],0
v1,1,0.35632,0.850822,[20 15] ; [23 26],[17.91666667 17.08333333] ; [25.08333333 23.91666667],0
p10,1,0.36578,0.817951,[29  9] ; [42  8],[30.65909091  7.34090909] ; [40.34090909  9.65909091],0
a1,1,0.371391,0.799007,[ 3 35] ; [ 7 43],[ 4.31818182 33.68181818] ; [ 5.68181818 44.31818182],0
s5,1,0.439619,0.597277,[17 17] ; [19 27],[15.3 18.7] ; [20.7 25.3],0
b3,1,0.454492,0.559425,[ 7 15] ; [ 8 27],[ 5.78947368 16.21052632] ; [ 9.21052632 25.78947368],0
b2,1,0.454492,0.559425,[ 7 15] ; [ 8 27],[ 5.78947368 16.21052632] ; [ 9.21052632 25.78947368],0
p2,1,0.483748,0.490402,[28 10] ; [40 10],[29.36363636  8.63636364] ; [38.63636364 11.36363636],0
s4,1,0.53148,0.391561,[13 25] ; [14 36],[11.65909091 26.34090909] ; [15.34090909 34.65909091],0
p5,1,0.555659,0.347277,[ 3 34] ; [ 6 44],[ 3.82758621 33.17241379] ; [ 5.17241379 44.82758621],0
a8,1,0.591505,0.288,[ 3 32] ; [ 6 43],[ 3.75 31.25] ; [ 5.25 43.75],0
u2,1,0.600472,0.274284,[9 7] ; [ 9 10],[8.22857143 7.77142857] ; [9.77142857 9.22857143],0
n3,1,0.66171,0.191453,[8 5] ; [8 7],[7.42857143 5.57142857] ; [8.57142857 6.42857143],0
v4,1,0.668333,0.183558,[33  5] ; [44  5],[33.63218391  4.36781609] ; [43.36781609  5.63218391],0
n6,1,0.680137,0.169972,[31  7] ; [39 11],[30.22727273  7.77272727] ; [39.77272727 10.22727273],0
a3,1,0.696721,0.151906,[22 16] ; [31 19],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
a5,1,0.714336,0.133985,[25 13] ; [31 19],[24.18181818 13.81818182] ; [31.81818182 18.18181818],0
n2,1,0.750469,0.101137,[11  2] ; [12  3],[10.67857143  2.32142857] ; [12.32142857  2.67857143],0
p11,1,0.758456,0.094561,[27 11] ; [37 13],[27.63636364 10.36363636] ; [36.36363636 13.63636364],0
s1,1,0.778114,0.079398,[ 2 36] ; [ 2 48],[ 1.72727273 36.27272727] ; [ 2.27272727 47.72727273],0
d3,1,0.793979,0.068198,[23 15] ; [31 18],[23.5862069 14.4137931] ; [30.4137931 18.5862069],0
r3,1,0.829173,0.046553,[34  4] ; [44  6],[33.68181818  4.31818182] ; [44.31818182  5.68181818],0
s3,1,0.860515,0.030877,[28 10] ; [36 14],[27.63636364 10.36363636] ; [36.36363636 13.63636364],0
r4,1,0.93517,0.006617,[24 14] ; [32 18],[24.18181818 13.81818182] ; [31.81818182 18.18181818],0
a2,1,0.935672,0.006514,[ 4 34] ; [ 5 45],[ 3.88636364 34.11363636] ; [ 5.11363636 44.88636364],0
b5,1,0.966495,0.001764,[26 12] ; [34 16],[25.90909091 12.09090909] ; [34.09090909 15.90909091],0
s6,1,0.969481,0.001464,[29  8] ; [37 10],[29.07142857  7.92857143] ; [36.92857143 10.07142857],0
