Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,76.081974,[318  26] ; [14 20],[302.13756614  41.86243386] ; [29.86243386  4.13756614],1
p10,1,7e-06,20.135144,[310  32] ; [22 12],[301.9787234  40.0212766] ; [30.0212766  3.9787234],1
p11,1,4.1e-05,16.813076,[297  48] ; [20 14],[288.56200528  56.43799472] ; [28.43799472  5.56200528],1
p9,1,0.00013,14.648374,[314  29] ; [24 10],[307.51724138  35.48275862] ; [30.48275862  3.51724138],1
s6,1,0.000982,10.860651,[246  87] ; [16 18],[237.72752044  95.27247956] ; [24.27247956  9.72752044],1
p4,1,0.001513,10.062512,[289  56] ; [21 13],[282.18997361  62.81002639] ; [27.81002639  6.18997361],0
s8,1,0.004173,8.206818,[188 153] ; [10 24],[180.048 160.952] ; [17.952 16.048],0
b1,1,0.00566,7.65554,[148 197] ; [23 11],[155.65963061 189.34036939] ; [15.34036939 18.65963061],0
v4,1,0.009246,6.774746,[333  10] ; [30  4],[330.26259947  12.73740053] ; [32.73740053  1.26259947],0
r4,1,0.012412,6.251067,[324  21] ; [28  6],[320.42216359  24.57783641] ; [31.57783641  2.42216359],0
s7,1,0.013887,6.052395,[199 125] ; [12 19],[192.57464789 131.42535211] ; [18.42535211 12.57464789],0
p8,1,0.015289,5.882872,[231 110] ; [16 18],[224.60533333 116.39466667] ; [22.39466667 11.60533333],0
s5,1,0.021437,5.29095,[136 192] ; [ 6 24],[130.10055866 197.89944134] ; [11.89944134 18.10055866],0
r3,1,0.022931,5.173719,[330  12] ; [30  4],[327.44680851  14.55319149] ; [32.55319149  1.44680851],0
u1,1,0.027633,4.850807,[ 89 256] ; [ 3 31],[ 83.74670185 261.25329815] ; [ 8.25329815 25.74670185],0
p5,1,0.033848,4.502371,[ 72 270] ; [ 2 32],[ 67.30851064 274.69148936] ; [ 6.69148936 27.30851064],0
b5,1,0.044389,4.041693,[192 153] ; [25  9],[197.53298153 147.46701847] ; [19.46701847 14.53298153],0
d5,1,0.044912,4.021927,[297  47] ; [25  9],[293.03703704  50.96296296] ; [28.96296296  5.03703704],0
p7,1,0.046324,3.969777,[263  78] ; [21 13],[258.25066667  82.74933333] ; [25.74933333  8.25066667],0
s2,1,0.081284,3.039041,[193 147] ; [14 20],[188.18181818 151.81818182] ; [18.81818182 15.18181818],0
p2,1,0.08812,2.908379,[307  37] ; [27  7],[303.95767196  40.04232804] ; [30.04232804  3.95767196],0
p12,1,0.102684,2.663359,[ 42 300] ; [ 1 33],[ 39.11170213 302.88829787] ; [ 3.88829787 30.11170213],0
p6,1,0.132466,2.263361,[176 164] ; [13 21],[171.81818182 168.18181818] ; [17.18181818 16.81818182],0
u3,1,0.141779,2.158541,[44 35] ; [8 2],[46.15730337 32.84269663] ; [5.84269663 4.15730337],0
d1,1,0.144333,2.131143,[226 119] ; [18 16],[222.11081794 122.88918206] ; [21.88918206 12.11081794],0
r2,1,0.169543,1.886976,[327  13] ; [31  3],[325.45454545  14.54545455] ; [32.54545455  1.45454545],0
