Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,124.019171,[274  91] ; [ 4 67],[232.7293578 132.2706422] ; [45.2706422 25.7293578],1
d3,1,0.0,83.011991,[286  79] ; [17 54],[253.65825688 111.34174312] ; [49.34174312 21.65825688],1
d5,1,0.0,81.816366,[332  33] ; [34 37],[306.39908257  58.60091743] ; [59.60091743 11.39908257],1
d2,1,5e-06,20.782458,[210 154] ; [20 51],[192.45977011 171.54022989] ; [37.54022989 33.45977011],1
s2,1,2.1e-05,18.142128,[214 148] ; [22 48],[197.75925926 164.24074074] ; [38.24074074 31.75925926],1
a4,1,2.4e-05,17.856413,[192 172] ; [18 53],[175.72413793 188.27586207] ; [34.27586207 36.72413793],1
a5,1,3.5e-05,17.126704,[301  64] ; [43 28],[287.98165138  77.01834862] ; [56.01834862 14.98165138],1
u1,1,4.9e-05,16.504945,[ 96 269] ; [ 3 68],[ 82.87844037 282.12155963] ; [16.12155963 54.87844037],1
a3,1,0.000132,14.619158,[287  76] ; [41 30],[274.34101382  88.65898618] ; [53.65898618 17.34101382],1
a2,1,0.001059,10.721212,[110 255] ; [ 8 63],[ 98.78440367 266.21559633] ; [19.21559633 51.78440367],0
s7,1,0.008011,7.030924,[206 137] ; [28 38],[196.2396088 146.7603912] ; [37.7603912 28.2396088],0
s5,1,0.01133,6.412792,[149 198] ; [18 50],[139.63614458 207.36385542] ; [27.36385542 40.63614458],0
s8,1,0.027056,4.887214,[197 165] ; [28 42],[188.54166667 173.45833333] ; [36.45833333 33.54166667],0
p10,1,0.029852,4.717818,[317  46] ; [55 16],[311.14285714  51.85714286] ; [60.85714286 10.14285714],0
s3,1,0.032718,4.560484,[223 139] ; [33 36],[215.0162413 146.9837587] ; [40.9837587 28.0162413],0
s6,1,0.040265,4.206683,[264  93] ; [42 26],[257.04  99.96] ; [48.96 19.04],0
p2,1,0.051023,3.807523,[322  41] ; [57 14],[316.99769585  46.00230415] ; [62.00230415  8.99769585],0
v1,1,0.062112,3.480078,[222 132] ; [35 34],[215.07801418 138.92198582] ; [41.92198582 27.07801418],0
u2,1,0.062861,3.460235,[48 28] ; [13 17],[43.73584906 32.26415094] ; [17.26415094 12.73584906],0
r1,1,0.068248,3.324653,[308  56] ; [53 17],[302.77419355  61.22580645] ; [58.22580645 11.77419355],0
a8,1,0.077101,3.124969,[ 45 281] ; [ 4 63],[ 40.64631043 285.35368957] ; [ 8.35368957 58.64631043],0
u3,1,0.083614,2.993213,[53 25] ; [15 15],[49.11111111 28.88888889] ; [18.88888889 11.11111111],0
p4,1,0.098191,2.734685,[294  71] ; [51 20],[288.81880734  76.18119266] ; [56.18119266 14.81880734],0
p1,1,0.12068,2.408469,[ 42 320] ; [13 58],[ 45.98152425 316.01847575] ; [ 9.01847575 61.98152425],0
v2,1,0.143407,2.14101,[223 131] ; [37 32],[217.58865248 136.41134752] ; [42.41134752 26.58865248],0
p8,1,0.155051,2.021839,[239 123] ; [40 30],[233.79166667 128.20833333] ; [45.20833333 24.79166667],0
b2,1,0.156877,2.004073,[ 99 132] ; [16 34],[ 94.53736655 136.46263345] ; [20.46263345 29.53736655],0
b3,1,0.156877,2.004073,[ 99 132] ; [16 34],[ 94.53736655 136.46263345] ; [20.46263345 29.53736655],0
a1,1,0.221094,1.497256,[ 24 341] ; [ 2 69],[ 21.76605505 343.23394495] ; [ 4.23394495 66.76605505],0
p9,1,0.233493,1.419453,[324  39] ; [59 11],[321.08314088  41.91685912] ; [61.91685912  8.08314088],0
n1,1,0.323,0.976759,[27 32] ; [4 9],[25.40277778 33.59722222] ; [5.59722222 7.40277778],0
p6,1,0.327722,0.957878,[174 184] ; [30 41],[170.23776224 187.76223776] ; [33.76223776 37.23776224],0
b4,1,0.377318,0.779421,[221 144] ; [39 32],[217.66055046 147.33944954] ; [42.33944954 28.66055046],0
n4,1,0.40839,0.683482,[302  62] ; [56 15],[299.56781609  64.43218391] ; [58.43218391 12.56781609],0
r3,1,0.414892,0.664739,[350  13] ; [67  4],[348.78110599  14.21889401] ; [68.21889401  2.78110599],0
p7,1,0.436566,0.605292,[275  86] ; [51 20],[272.4212963  88.5787037] ; [53.5787037 17.4212963],0
v3,1,0.470669,0.520405,[161 188] ; [29 41],[158.25775656 190.74224344] ; [31.74224344 38.25775656],0
a7,1,0.511816,0.430353,[270  94] ; [50 21],[267.77011494  96.22988506] ; [52.22988506 18.77011494],0
n3,1,0.512416,0.42913,[45 14] ; [11  2],[45.88888889 13.11111111] ; [10.11111111  2.88888889],0
s4,1,0.604584,0.268137,[ 65 295] ; [11 60],[ 63.48027842 296.51972158] ; [12.51972158 58.48027842],0
a6,1,0.61398,0.25442,[252 112] ; [47 24],[250.19770115 113.80229885] ; [48.80229885 22.19770115],0
b5,1,0.636065,0.223925,[210 155] ; [43 28],[211.80045872 153.19954128] ; [41.19954128 29.80045872],0
r4,1,0.665359,0.187079,[345  20] ; [68  3],[345.74541284  19.25458716] ; [67.25458716  3.74541284],0
v4,1,0.694845,0.15389,[352  12] ; [68  3],[351.44827586  12.55172414] ; [68.55172414  2.44827586],0
n6,1,0.75183,0.1,[316  46] ; [61 10],[315.18244804  46.81755196] ; [61.81755196  9.18244804],0
n5,1,0.78884,0.071726,[286  78] ; [56 14],[286.83870968  77.16129032] ; [55.16129032 14.83870968],0
n2,1,0.790226,0.070765,[43 16] ; [9 4],[42.61111111 16.38888889] ; [9.38888889 3.61111111],0
s1,1,0.831149,0.045466,[ 12 351] ; [ 2 69],[ 11.70967742 351.29032258] ; [ 2.29032258 68.70967742],0
b1,1,0.838736,0.041417,[159 206] ; [30 41],[158.22247706 206.77752294] ; [30.77752294 40.22247706],0
p12,1,0.872019,0.025952,[ 38 324] ; [ 7 64],[ 37.62124711 324.37875289] ; [ 7.37875289 63.62124711],0
p11,1,0.906669,0.013745,[296  69] ; [58 13],[296.35321101  68.64678899] ; [57.64678899 13.35321101],0
p5,1,0.963161,0.002133,[ 62 300] ; [12 59],[ 61.86605081 300.13394919] ; [12.13394919 58.86605081],0
