Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,233.256471,[ 33 238] ; [221  68],[122.91785714 148.08214286] ; [131.08214286 157.91785714],1
s6,1,0.0,97.216832,[110 159] ; [234  53],[166.43165468 102.56834532] ; [177.56834532 109.43165468],1
s7,1,0.0,60.299904,[ 69 183] ; [169 108],[113.37618147 138.62381853] ; [124.62381853 152.37618147],1
s8,1,0.0,55.611118,[ 65 205] ; [158 129],[108.09694794 161.90305206] ; [114.90305206 172.09694794],1
s5,1,5e-06,20.758463,[ 50 219] ; [100 178],[ 73.76599634 195.23400366] ; [ 76.23400366 201.76599634],1
p12,1,0.000729,11.414282,[ 12 257] ; [ 36 252],[ 23.18132855 245.81867145] ; [ 24.81867145 263.18132855],1
n5,1,0.001655,9.897771,[177  92] ; [224  64],[193.66068223  75.33931777] ; [207.33931777  80.66068223],0
r2,1,0.002198,9.376335,[246  24] ; [276   8],[254.40433213  15.59566787] ; [267.59566787  16.40433213],0
u4,1,0.004903,7.914703,[  1 271] ; [ 11 278],[  5.81818182 266.18181818] ; [  6.18181818 282.81818182],0
s1,1,0.005809,7.608757,[  4 265] ; [ 17 268],[ 10.1967509 258.8032491] ; [ 10.8032491 274.1967509],0
p9,1,0.007892,7.057713,[208  58] ; [249  38],[219.82278481  46.17721519] ; [237.17721519  49.82278481],0
p10,1,0.008621,6.89966,[202  65] ; [241  44],[214.27717391  52.72282609] ; [228.72282609  56.27717391],0
r4,1,0.012643,6.218423,[236  36] ; [269  20],[244.84848485  27.15151515] ; [260.15151515  28.84848485],0
n1,1,0.013058,6.161277,[18 47] ; [30 31],[24.76190476 40.23809524] ; [23.23809524 37.76190476],0
d1,1,0.013178,6.145077,[152 120] ; [191  98],[166.3030303 105.6969697] ; [176.6969697 112.3030303],0
n4,1,0.017901,5.605774,[196  76] ; [232  56],[207.88571429  64.11428571] ; [220.11428571  67.88571429],0
r1,1,0.023664,5.119121,[210  61] ; [243  43],[220.40035907  50.59964093] ; [232.59964093  53.40035907],0
n6,1,0.039927,4.221003,[212  59] ; [243  43],[221.37342908  49.62657092] ; [233.62657092  52.37342908],0
d2,1,0.053393,3.731587,[119 153] ; [149 138],[130.40429338 141.59570662] ; [137.59570662 149.40429338],0
v4,1,0.075956,3.149366,[251  21] ; [275  12],[255.94275492  16.05724508] ; [270.05724508  16.94275492],0
u1,1,0.08242,3.016525,[ 47 225] ; [ 67 222],[ 55.27272727 216.72727273] ; [ 58.72727273 230.27272727],0
p4,1,0.083934,2.987031,[147 123] ; [177 110],[157.0556553 112.9443447] ; [166.9443447 120.0556553],0
n2,1,0.088064,2.90942,[42 24] ; [48 14],[46.40625 19.59375] ; [43.59375 18.40625],0
p7,1,0.1085,2.575938,[156 111] ; [181  97],[165.09908257 101.90091743] ; [171.90091743 106.09908257],0
p6,1,0.115123,2.482451,[ 82 185] ; [106 180],[ 90.77034358 176.22965642] ; [ 97.22965642 188.77034358],0
r3,1,0.122683,2.382731,[254  17] ; [278  10],[257.91055456  13.08944544] ; [274.08944544  13.91055456],0
p5,1,0.126717,2.332275,[ 25 245] ; [ 38 246],[ 30.70397112 239.29602888] ; [ 32.29602888 251.70397112],0
v3,1,0.129247,2.301522,[ 97 168] ; [117 155],[105.60521415 159.39478585] ; [108.39478585 163.60521415],0
p2,1,0.14719,2.101129,[218  53] ; [245  43],[224.45974955  46.54025045] ; [238.54025045  49.45974955],0
v2,1,0.172688,1.859457,[146 117] ; [168 106],[153.7839851 109.2160149] ; [160.2160149 113.7839851],0
d4,1,0.230532,1.437574,[223  49] ; [246  41],[228.20751342  43.79248658] ; [240.79248658  46.20751342],0
v1,1,0.234761,1.411781,[135 134] ; [152 123],[141.91727941 127.08272059] ; [145.08272059 129.91727941],0
d3,1,0.240218,1.379314,[201  70] ; [225  62],[206.89247312  64.10752688] ; [219.10752688  67.89247312],0
a8,1,0.246019,1.345773,[ 35 206] ; [ 49 218],[ 39.8503937 201.1496063] ; [ 44.1496063 222.8503937],0
a3,1,0.253556,1.303603,[185  85] ; [210  78],[191.12903226  78.87096774] ; [203.87096774  84.12903226],0
b5,1,0.26523,1.241249,[178  94] ; [176 113],[171.63636364 100.36363636] ; [182.36363636 106.63636364],0
