Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000538,11.980592,[21  7] ; [ 3 12],[15.62790698 12.37209302] ; [8.37209302 6.62790698],1
p8,1,0.007821,7.073903,[25  3] ; [8 7],[21.48837209  6.51162791] ; [11.51162791  3.48837209],0
p4,1,0.014059,6.030716,[26  3] ; [8 6],[22.93023256  6.06976744] ; [11.06976744  2.93023256],0
p11,1,0.037762,4.315709,[24  5] ; [8 7],[21.09090909  7.90909091] ; [10.90909091  4.09090909],0
p3,1,0.037762,4.315709,[24  5] ; [8 7],[21.09090909  7.90909091] ; [10.90909091  4.09090909],0
p2,1,0.069282,3.299957,[25  3] ; [10  5],[22.79069767  5.20930233] ; [12.20930233  2.79069767],0
s1,1,0.07008,3.281145,[ 2 27] ; [ 4 11],[ 3.95454545 25.04545455] ; [ 2.04545455 12.95454545],0
r4,1,0.07008,3.281145,[27  2] ; [11  4],[25.04545455  3.95454545] ; [12.95454545  2.04545455],0
p1,1,0.073418,3.204906,[ 6 23] ; [7 8],[ 8.56818182 20.43181818] ; [ 4.43181818 10.56818182],0
s7,1,0.171857,1.866667,[20  7] ; [8 7],[18.  9.] ; [10.  5.],0
r3,1,0.194221,1.685305,[27  2] ; [12  3],[25.70454545  3.29545455] ; [13.29545455  1.70454545],0
s8,1,0.194313,1.684612,[17 11] ; [6 9],[14.97674419 13.02325581] ; [8.02325581 6.97674419],0
a3,1,0.205637,1.601881,[21  8] ; [8 7],[19.11363636  9.88636364] ; [9.88636364 5.11363636],0
n4,1,0.217539,1.520531,[28  1] ; [13  2],[27.02272727  1.97727273] ; [13.97727273  1.02272727],0
a2,1,0.228016,1.453193,[ 6 23] ; [ 1 14],[ 4.61363636 24.38636364] ; [ 2.38636364 12.61363636],0
s6,1,0.289034,1.124118,[22  2] ; [12  3],[20.92307692  3.07692308] ; [13.07692308  1.92307692],0
s4,1,0.312819,1.018737,[ 5 23] ; [ 1 14],[ 3.90697674 24.09302326] ; [ 2.09302326 12.90697674],0
a8,1,0.349575,0.875,[ 5 23] ; [ 1 13],[ 4. 24.] ; [ 2. 12.],0
r1,1,0.358565,0.842912,[23  6] ; [10  5],[21.75  7.25] ; [11.25  3.75],0
u1,1,0.376354,0.782577,[ 3 26] ; [ 3 12],[ 3.95454545 25.04545455] ; [ 2.04545455 12.95454545],0
b3,1,0.400659,0.706347,[ 8 11] ; [2 6],[ 7.03703704 11.96296296] ; [2.96296296 5.03703704],0
b2,1,0.400659,0.706347,[ 8 11] ; [2 6],[ 7.03703704 11.96296296] ; [2.96296296 5.03703704],0
u2,1,0.446798,0.578763,[3 5] ; [4 3],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
u3,1,0.446798,0.578763,[5 3] ; [3 4],[4.26666667 3.73333333] ; [3.73333333 3.26666667],0
b5,1,0.460492,0.544699,[14 15] ; [9 6],[15.15909091 13.84090909] ; [7.84090909 7.15909091],0
a7,1,0.462297,0.540328,[16 13] ; [10  5],[17.13636364 11.86363636] ; [8.86363636 6.13636364],0
b4,1,0.462297,0.540328,[16 13] ; [10  5],[17.13636364 11.86363636] ; [8.86363636 6.13636364],0
v1,1,0.512691,0.428571,[13 15] ; [8 6],[14. 14.] ; [7. 7.],0
d5,1,0.516211,0.421456,[22  7] ; [10  5],[21.09090909  7.90909091] ; [10.90909091  4.09090909],0
s2,1,0.576398,0.312094,[18 11] ; [8 7],[17.13636364 11.86363636] ; [8.86363636 6.13636364],0
a4,1,0.601258,0.273103,[14 15] ; [6 9],[13.18181818 15.81818182] ; [6.81818182 8.18181818],0
s5,1,0.640905,0.21756,[15 11] ; [7 7],[14.3 11.7] ; [7.7 6.3],0
a5,1,0.653827,0.201109,[23  6] ; [11  4],[22.40909091  6.59090909] ; [11.59090909  3.40909091],0
d4,1,0.653827,0.201109,[23  6] ; [11  4],[22.40909091  6.59090909] ; [11.59090909  3.40909091],0
v4,1,0.687469,0.161839,[26  3] ; [14  1],[26.36363636  2.63636364] ; [13.63636364  1.36363636],0
d1,1,0.737149,0.112649,[17 12] ; [8 7],[16.47727273 12.52272727] ; [8.52272727 6.47727273],0
d2,1,0.750455,0.101149,[14 15] ; [8 7],[14.5 14.5] ; [7.5 7.5],0
b1,1,0.759265,0.093909,[16 13] ; [9 6],[16.47727273 12.52272727] ; [8.52272727 6.47727273],0
v3,1,0.763781,0.090312,[11 18] ; [ 5 10],[10.54545455 18.45454545] ; [5.45454545 9.54545455],0
n5,1,0.76717,0.087663,[26  3] ; [13  2],[25.70454545  3.29545455] ; [13.29545455  1.70454545],0
r2,1,0.76717,0.087663,[26  3] ; [13  2],[25.70454545  3.29545455] ; [13.29545455  1.70454545],0
p9,1,0.798458,0.065201,[25  3] ; [13  2],[24.74418605  3.25581395] ; [13.25581395  1.74418605],0
n3,1,0.818971,0.052381,[4 3] ; [2 2],[3.81818182 3.18181818] ; [2.18181818 1.81818182],0
n2,1,0.818971,0.052381,[4 3] ; [2 2],[3.81818182 3.18181818] ; [2.18181818 1.81818182],0
a6,1,0.929711,0.007781,[17 12] ; [9 6],[17.13636364 11.86363636] ; [8.86363636 6.13636364],0
s3,1,0.936715,0.006304,[19 10] ; [9 5],[18.88372093 10.11627907] ; [9.11627907 4.88372093],0
d3,1,0.939225,0.005813,[19 10] ; [10  5],[19.11363636  9.88636364] ; [9.88636364 5.11363636],0
p10,1,0.955491,0.003115,[23  6] ; [11  3],[22.93023256  6.06976744] ; [11.06976744  2.93023256],0
