Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000903,11.016493,[ 7 35] ; [17 15],[13.62162162 28.37837838] ; [10.37837838 21.62162162],1
s7,1,0.001401,10.204757,[13 30] ; [21 10],[19.75675676 23.24324324] ; [14.24324324 16.75675676],0
n1,1,0.001439,10.154943,[ 5 12] ; [10  1],[9.10714286 7.89285714] ; [5.89285714 5.10714286],0
p3,1,0.001709,9.838299,[ 8 35] ; [17 15],[14.33333333 28.66666667] ; [10.66666667 21.33333333],0
a4,1,0.008954,6.831889,[16 26] ; [22 10],[21.56756757 20.43243243] ; [16.43243243 15.56756757],0
d3,1,0.022662,5.194252,[22 20] ; [25  7],[26.67567568 15.32432432] ; [20.32432432 11.67567568],0
s8,1,0.026551,4.919783,[12 31] ; [17 15],[16.62666667 26.37333333] ; [12.37333333 19.62666667],0
d1,1,0.049125,3.871076,[17 26] ; [20 12],[21.21333333 21.78666667] ; [15.78666667 16.21333333],0
s2,1,0.050413,3.827667,[12 31] ; [16 16],[16.05333333 26.94666667] ; [11.94666667 20.05333333],0
s6,1,0.054992,3.682328,[20 23] ; [22 10],[24.08 18.92] ; [17.92 14.08],0
u3,1,0.05773,3.601441,[ 5 12] ; [5 2],[7.08333333 9.91666667] ; [2.91666667 4.08333333],0
n5,1,0.08879,2.896173,[22 20] ; [23  9],[25.54054054 16.45945946] ; [19.45945946 12.54054054],0
a5,1,0.105835,2.615339,[23 20] ; [23  9],[26.37333333 16.62666667] ; [19.62666667 12.37333333],0
d5,1,0.108796,2.571621,[27 15] ; [26  6],[30.08108108 11.91891892] ; [22.91891892  9.08108108],0
n4,1,0.11091,2.541209,[24 18] ; [24  8],[27.24324324 14.75675676] ; [20.75675676 11.24324324],0
b2,1,0.115433,2.478214,[ 7 21] ; [11 13],[ 9.69230769 18.30769231] ; [ 8.30769231 15.69230769],0
b3,1,0.115433,2.478214,[ 7 21] ; [11 13],[ 9.69230769 18.30769231] ; [ 8.30769231 15.69230769],0
p7,1,0.120538,2.410312,[16 26] ; [18 14],[19.2972973 22.7027027] ; [14.7027027 17.2972973],0
s3,1,0.122644,2.383227,[20 22] ; [21 11],[23.27027027 18.72972973] ; [17.72972973 14.27027027],0
p8,1,0.153893,2.033229,[12 31] ; [14 18],[14.90666667 28.09333333] ; [11.09333333 20.90666667],0
a3,1,0.174111,1.847187,[26 15] ; [25  7],[28.64383562 12.35616438] ; [22.35616438  9.64383562],0
d2,1,0.178162,1.81289,[17 25] ; [18 14],[19.86486486 22.13513514] ; [15.13513514 16.86486486],0
d4,1,0.189653,1.720312,[30 12] ; [27  5],[32.35135135  9.64864865] ; [24.64864865  7.35135135],0
s5,1,0.197832,1.658307,[ 7 34] ; [ 9 21],[ 9.23943662 31.76056338] ; [ 6.76056338 23.23943662],0
u1,1,0.233873,1.417151,[ 4 39] ; [ 6 26],[ 5.73333333 37.26666667] ; [ 4.26666667 27.73333333],0
