Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.552128,[36 55] ; [106  11],[62.125 28.875] ; [79.875 37.125],1
d2,1,0.0,60.529101,[11 80] ; [77 40],[38.5 52.5] ; [49.5 67.5],1
d4,1,0.0,59.348823,[48 43] ; [114   3],[70.875 20.125] ; [91.125 25.875],1
d5,1,0.0,58.13938,[52 39] ; [116   1],[73.5 17.5] ; [94.5 22.5],1
a2,1,2.6e-05,17.68138,[ 5 86] ; [33 84],[16.625 74.375] ; [21.375 95.625],1
u1,1,2.7e-05,17.618947,[ 2 89] ; [26 91],[12.25 78.75] ; [ 15.75 101.25],1
a3,1,4.1e-05,16.806436,[43 48] ; [87 29],[57.14975845 33.85024155] ; [72.85024155 43.14975845],1
a4,1,0.000116,14.852584,[23 68] ; [60 56],[36.48792271 54.51207729] ; [46.51207729 69.48792271],1
a5,1,0.000274,13.241455,[58 33] ; [100  17],[69.125 21.875] ; [88.875 28.125],1
r1,1,0.000549,11.942099,[60 31] ; [100  16],[70.33816425 20.66183575] ; [89.66183575 26.33816425],1
r2,1,0.002595,9.072653,[76 14] ; [110   4],[82.05882353  7.94117647] ; [103.94117647  10.05882353],0
r4,1,0.00446,8.086496,[74 17] ; [110   7],[80.5 10.5] ; [103.5  13.5],0
v4,1,0.005258,7.788502,[83  8] ; [116   1],[87.0625  3.9375] ; [111.9375   5.0625],0
v1,1,0.013967,6.042286,[42 48] ; [74 42],[50.67961165 39.32038835] ; [65.32038835 50.67961165],0
p7,1,0.020198,5.394732,[64 26] ; [98 18],[70.77669903 19.22330097] ; [91.22330097 24.77669903],0
n4,1,0.027902,4.834089,[60 31] ; [93 24],[66.9375 24.0625] ; [86.0625 30.9375],0
v2,1,0.050187,3.835211,[43 45] ; [72 43],[49.85221675 38.14778325] ; [65.14778325 49.85221675],0
v3,1,0.060962,3.511025,[26 64] ; [47 66],[32.36453202 57.63546798] ; [40.63546798 72.36453202],0
s8,1,0.070384,3.274038,[19 72] ; [37 78],[24.73786408 66.26213592] ; [31.26213592 83.73786408],0
p12,1,0.095019,2.787219,[ 8 82] ; [  4 113],[ 5.2173913 84.7826087] ; [  6.7826087 110.2173913],0
b1,1,0.117745,2.447059,[35 56] ; [33 84],[29.75 61.25] ; [38.25 78.75],0
a6,1,0.15311,2.040987,[56 35] ; [83 34],[60.8125 30.1875] ; [78.1875 38.8125],0
p5,1,0.181343,1.786584,[16 75] ; [ 13 104],[12.6875 78.3125] ; [ 16.3125 100.6875],0
n6,1,0.181513,1.78519,[73 18] ; [101  15],[76.49275362 14.50724638] ; [97.50724638 18.49275362],0
p3,1,0.202983,1.620779,[48 43] ; [72 45],[52.5 38.5] ; [67.5 49.5],0
a8,1,0.22998,1.440982,[ 7 76] ; [14 85],[ 9.57692308 73.42307692] ; [11.42307692 87.57692308],0
p6,1,0.248491,1.33177,[35 56] ; [53 61],[39.06341463 51.93658537] ; [48.93658537 65.06341463],0
n1,1,0.317924,0.997468,[ 8 11] ; [ 6 16],[ 6.48780488 12.51219512] ; [ 7.51219512 14.48780488],0
p4,1,0.385381,0.753467,[60 31] ; [83 33],[62.8647343 28.1352657] ; [80.1352657 35.8647343],0
r3,1,0.437324,0.603295,[83  8] ; [110   7],[84.4375  6.5625] ; [108.5625   8.4375],0
s1,1,0.464506,0.535015,[ 3 88] ; [  2 114],[ 2.19806763 88.80193237] ; [  2.80193237 113.19806763],0
u2,1,0.47158,0.518272,[28 20] ; [15 15],[26.46153846 21.53846154] ; [16.53846154 13.46153846],0
n3,1,0.511426,0.431148,[12  7] ; [16  6],[12.97560976  6.02439024] ; [15.02439024  6.97560976],0
p10,1,0.515796,0.422292,[79 11] ; [99 18],[77.39130435 12.60869565] ; [100.60869565  16.39130435],0
