Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,61.803748,[29 68] ; [76 11],[55.35326087 41.64673913] ; [49.64673913 37.35326087],1
s7,1,0.0,38.412602,[17 75] ; [53 29],[37.01149425 54.98850575] ; [32.98850575 49.01149425],1
s6,1,0.0,30.880833,[44 53] ; [73 13],[62.01639344 34.98360656] ; [54.98360656 31.01639344],1
s8,1,0.0,27.626413,[16 82] ; [46 41],[32.84324324 65.15675676] ; [29.15675676 57.84324324],1
s5,1,0.00017,14.131172,[12 85] ; [30 53],[22.63333333 74.36666667] ; [19.36666667 63.63333333],1
r1,1,0.000244,13.456125,[52 45] ; [69 18],[63.78804348 33.21195652] ; [57.21195652 29.78804348],1
d4,1,0.000453,12.299636,[50 46] ; [67 20],[61.37704918 34.62295082] ; [55.62295082 31.37704918],1
r3,1,0.001546,10.022549,[79 18] ; [82  3],[85.80769231 11.19230769] ; [75.19230769  9.80769231],0
p7,1,0.006691,7.354156,[50 46] ; [59 23],[58.78651685 37.21348315] ; [50.21348315 31.78651685],0
r2,1,0.009449,6.735962,[79 18] ; [81  5],[84.80874317 12.19125683] ; [75.19125683 10.80874317],0
v4,1,0.010379,6.568666,[81 16] ; [82  4],[86.3989071 10.6010929] ; [76.6010929  9.3989071],0
r4,1,0.012245,6.275041,[71 27] ; [76 11],[77.87027027 20.12972973] ; [69.12972973 17.87027027],0
d1,1,0.014182,6.015326,[23 75] ; [35 52],[30.72432432 67.27567568] ; [27.27567568 59.72432432],0
p10,1,0.016271,5.7733,[65 32] ; [71 15],[72.08743169 24.91256831] ; [63.91256831 22.08743169],0
d3,1,0.016945,5.702104,[42 55] ; [53 34],[50.08152174 46.91847826] ; [44.91847826 42.08152174],0
p8,1,0.036167,4.38923,[38 59] ; [47 39],[45.05464481 51.94535519] ; [39.94535519 46.05464481],0
a7,1,0.038208,4.29576,[52 45] ; [59 27],[58.83606557 38.16393443] ; [52.16393443 33.83606557],0
u3,1,0.042754,4.10509,[24 34] ; [26 16],[29. 29.] ; [21. 21.],0
d5,1,0.046084,3.978529,[56 42] ; [62 25],[62.50810811 35.49189189] ; [55.49189189 31.50810811],0
s4,1,0.047194,3.938462,[13 85] ; [21 64],[18.20765027 79.79234973] ; [15.79234973 69.20765027],0
p1,1,0.082968,3.005786,[ 7 91] ; [13 73],[10.65217391 87.34782609] ; [ 9.34782609 76.65217391],0
b1,1,0.085603,2.955182,[34 64] ; [41 46],[39.72972973 58.27027027] ; [35.27027027 51.72972973],0
