Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,58.178884,[137  18] ; [11 26],[119.47916667  35.52083333] ; [28.52083333  8.47916667],1
d3,1,9e-06,19.646355,[111  42] ; [13 25],[99.32984293 53.67015707] ; [24.67015707 13.32984293],1
s6,1,6.5e-05,15.964387,[109  46] ; [13 24],[98.48958333 56.51041667] ; [23.51041667 13.48958333],1
a5,1,0.000132,14.61853,[116  40] ; [16 22],[106.1443299  49.8556701] ; [25.8556701 12.1443299],1
a3,1,0.00035,12.779291,[122  33] ; [19 19],[113.23834197  41.76165803] ; [27.76165803 10.23834197],1
d1,1,0.000677,11.551316,[89 67] ; [10 28],[79.60824742 76.39175258] ; [19.39175258 18.60824742],1
d5,1,0.000756,11.345642,[128  26] ; [22 16],[120.3125  33.6875] ; [29.6875  8.3125],1
a7,1,0.001241,10.428897,[112  43] ; [17 21],[103.60103627  51.39896373] ; [25.39896373 12.60103627],0
a6,1,0.001366,10.250695,[115  40] ; [18 20],[106.8134715  48.1865285] ; [26.1865285 11.8134715],0
d4,1,0.001527,10.046128,[129  26] ; [22 15],[121.90104167  33.09895833] ; [29.09895833  7.90104167],0
s8,1,0.002453,9.174959,[72 84] ; [ 7 30],[63.85492228 92.14507772] ; [15.14507772 21.85492228],0
s7,1,0.002671,9.019929,[84 67] ; [10 26],[75.90374332 75.09625668] ; [18.09625668 17.90374332],0
p4,1,0.006022,7.543646,[88 68] ; [12 26],[80.41237113 75.58762887] ; [19.58762887 18.41237113],0
a2,1,0.006555,7.391061,[ 51 105] ; [ 4 34],[ 44.22680412 111.77319588] ; [10.77319588 27.22680412],0
p2,1,0.008154,6.999341,[134  21] ; [26 12],[128.49740933  26.50259067] ; [31.50259067  6.49740933],0
s2,1,0.022686,5.192393,[89 66] ; [14 24],[82.72020725 72.27979275] ; [20.27979275 17.72020725],0
b1,1,0.035766,4.408216,[61 95] ; [22 16],[66.74226804 89.25773196] ; [16.25773196 21.74226804],0
p11,1,0.049038,3.874041,[112  44] ; [21 17],[106.94845361  49.05154639] ; [26.05154639 11.94845361],0
n6,1,0.053919,3.71522,[127  27] ; [26 12],[122.71875  31.28125] ; [30.28125  7.71875],0
r3,1,0.055779,3.658631,[150   5] ; [34  4],[147.77202073   7.22797927] ; [36.22797927  1.77202073],0
b5,1,0.066701,3.362393,[103  53] ; [19 19],[98.10309278 57.89690722] ; [23.89690722 14.10309278],0
u1,1,0.08637,2.940754,[ 36 120] ; [ 4 34],[ 32.16494845 123.83505155] ; [ 7.83505155 30.16494845],0
s5,1,0.091716,2.843992,[ 51 103] ; [ 7 30],[ 46.76439791 107.23560209] ; [11.23560209 25.76439791],0
s1,1,0.109184,2.565986,[  4 150] ; [ 3 34],[  5.64397906 148.35602094] ; [ 1.35602094 35.64397906],0
a4,1,0.118935,2.431294,[77 79] ; [13 24],[72.74611399 83.25388601] ; [17.25388601 19.74611399],0
s4,1,0.126001,2.341095,[ 28 127] ; [ 3 35],[ 24.89637306 130.10362694] ; [ 6.10362694 31.89637306],0
u2,1,0.137982,2.200322,[22 10] ; [8 9],[19.59183673 12.40816327] ; [10.40816327  6.59183673],0
r2,1,0.178565,1.809524,[142  10] ; [33  5],[140.  12.] ; [35.  3.],0
v2,1,0.187479,1.737316,[89 61] ; [17 19],[85.48387097 64.51612903] ; [20.51612903 15.48387097],0
p6,1,0.190267,1.715546,[58 96] ; [10 28],[54.54166667 99.45833333] ; [13.45833333 24.54166667],0
