Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,54.659584,[ 21 135] ; [42 26],[ 43.875 112.125] ; [19.125 48.875],1
s6,1,1e-06,23.660334,[71 84] ; [55 13],[87.57847534 67.42152466] ; [38.42152466 29.57847534],1
s2,1,3e-06,21.622288,[ 49 107] ; [44 24],[64.76785714 91.23214286] ; [28.23214286 39.76785714],1
s4,1,5e-05,16.439117,[ 27 130] ; [29 39],[ 39.07555556 117.92444444] ; [16.92444444 51.07555556],1
s3,1,0.000107,15.008844,[59 96] ; [45 23],[72.28699552 82.71300448] ; [31.71300448 36.28699552],1
s5,1,0.000128,14.670986,[ 30 124] ; [29 36],[ 41.48858447 112.51141553] ; [17.51141553 47.48858447],1
p4,1,0.00155,10.018197,[ 52 104] ; [38 30],[62.67857143 93.32142857] ; [27.32142857 40.67857143],0
p10,1,0.002441,9.184421,[93 63] ; [54 13],[102.83408072  53.16591928] ; [44.16591928 22.83408072],0
a2,1,0.006901,7.298527,[ 14 143] ; [15 53],[ 20.23555556 136.76444444] ; [ 8.76444444 59.23555556],0
u2,1,0.007522,7.143946,[33 41] ; [15  4],[38.19354839 35.80645161] ; [9.80645161 9.19354839],0
b3,1,0.007636,7.116916,[14 55] ; [17 21],[19.99065421 49.00934579] ; [11.00934579 26.99065421],0
b2,1,0.007636,7.116916,[14 55] ; [17 21],[19.99065421 49.00934579] ; [11.00934579 26.99065421],0
v1,1,0.007927,7.0498,[ 53 100] ; [36 31],[61.89545455 91.10454545] ; [27.10454545 39.89545455],0
p6,1,0.01039,6.566806,[ 29 125] ; [23 43],[ 36.4 117.6] ; [15.6 50.4],0
a3,1,0.011958,6.317119,[82 74] ; [48 20],[90.53571429 65.46428571] ; [39.46428571 28.53571429],0
n1,1,0.012205,6.28082,[11 50] ; [11 14],[15.60465116 45.39534884] ; [ 6.39534884 18.60465116],0
p7,1,0.027846,4.837588,[73 80] ; [41 23],[80.37788018 72.62211982] ; [33.62211982 30.37788018],0
p3,1,0.034331,4.478157,[ 42 114] ; [28 40],[ 48.75 107.25] ; [21.25 46.75],0
d2,1,0.039503,4.239096,[ 47 110] ; [30 38],[ 53.72888889 103.27111111] ; [23.27111111 44.72888889],0
p1,1,0.053737,3.72084,[  6 150] ; [ 7 60],[  9.0941704 146.9058296] ; [ 3.9058296 63.0941704],0
p9,1,0.062012,3.482739,[106  50] ; [53 13],[111.72972973  44.27027027] ; [47.27027027 18.72972973],0
a7,1,0.074529,3.180352,[103  53] ; [53 15],[108.64285714  47.35714286] ; [47.35714286 20.64285714],0
u3,1,0.083204,3.001185,[39 34] ; [15  5],[42.38709677 30.61290323] ; [11.61290323  8.38709677],0
p8,1,0.123878,2.367596,[61 96] ; [33 33],[66.1793722 90.8206278] ; [27.8206278 38.1793722],0
n5,1,0.134987,2.234196,[ 49 107] ; [28 39],[ 53.86547085 102.13452915] ; [23.13452915 43.86547085],0
a8,1,0.153857,2.033583,[  5 143] ; [ 5 58],[  7.01421801 140.98578199] ; [ 2.98578199 60.01421801],0
a4,1,0.162994,1.946224,[ 41 116] ; [24 44],[ 45.35555556 111.64444444] ; [19.64444444 48.35555556],0
b4,1,0.166141,1.917427,[86 71] ; [44 24],[90.71111111 66.28888889] ; [39.28888889 28.71111111],0
u1,1,0.170719,1.876619,[ 10 147] ; [ 8 60],[ 12.56 144.44] ; [ 5.44 62.56],0
v3,1,0.172416,1.861807,[ 32 120] ; [19 45],[ 35.88888889 116.11111111] ; [15.11111111 48.88888889],0
