Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,70.258809,[127  34] ; [28 76],[94.16981132 66.83018868] ; [60.83018868 43.16981132],1
a4,1,7.1e-05,15.789269,[67 95] ; [19 86],[ 52.17977528 109.82022472] ; [33.82022472 71.17977528],1
a5,1,0.000504,12.100612,[108  55] ; [47 58],[94.27238806 68.72761194] ; [60.72761194 44.27238806],1
n6,1,0.003405,8.576502,[127  35] ; [65 40],[116.49438202  45.50561798] ; [75.50561798 29.49438202],0
a8,1,0.009005,6.821737,[ 22 131] ; [ 4 94],[ 15.84860558 137.15139442] ; [10.15139442 87.84860558],0
d2,1,0.010357,6.572421,[74 86] ; [32 73],[64. 96.] ; [42. 63.],0
a2,1,0.018447,5.55318,[ 29 134] ; [ 8 97],[ 22.50373134 140.49626866] ; [14.49626866 90.50373134],0
p3,1,0.027324,4.870201,[ 58 105] ; [24 81],[ 49.87313433 113.12686567] ; [32.12686567 72.87313433],0
b4,1,0.034598,4.464915,[105  58] ; [54 51],[96.70522388 66.29477612] ; [62.29477612 42.70522388],0
a3,1,0.043621,4.071159,[96 66] ; [49 56],[87.97752809 74.02247191] ; [57.02247191 47.97752809],0
p1,1,0.061023,3.509365,[ 14 148] ; [  3 101],[ 10.35338346 151.64661654] ; [ 6.64661654 97.35338346],0
p11,1,0.074177,3.188092,[115  48] ; [63 42],[108.26119403  54.73880597] ; [69.73880597 35.26119403],0
s4,1,0.076482,3.138121,[ 18 142] ; [20 85],[ 22.94339623 137.05660377] ; [15.05660377 89.94339623],0
d1,1,0.077516,3.116238,[80 83] ; [40 65],[72.98507463 90.01492537] ; [47.01492537 57.98507463],0
b2,1,0.080059,3.063704,[27 62] ; [ 8 40],[22.73722628 66.26277372] ; [12.26277372 35.73722628],0
b3,1,0.080059,3.063704,[27 62] ; [ 8 40],[22.73722628 66.26277372] ; [12.26277372 35.73722628],0
u3,1,0.093959,2.805195,[23 43] ; [27 27],[27.5 38.5] ; [22.5 31.5],0
d5,1,0.096056,2.76984,[122  41] ; [68 36],[115.99250936  47.00749064] ; [74.00749064 29.99250936],0
v3,1,0.099759,2.709385,[ 40 118] ; [17 85],[ 34.63846154 123.36153846] ; [22.36153846 79.63846154],0
s2,1,0.102355,2.668465,[ 34 128] ; [31 73],[ 39.58646617 122.41353383] ; [25.41353383 78.58646617],0
p10,1,0.112711,2.515798,[105  54] ; [58 45],[98.91984733 60.08015267] ; [64.08015267 38.91984733],0
a6,1,0.125501,2.347286,[117  46] ; [66 39],[111.30223881  51.69776119] ; [71.69776119 33.30223881],0
b1,1,0.168379,1.89732,[68 95] ; [35 70],[ 62.64552239 100.35447761] ; [40.35447761 64.64552239],0
p4,1,0.180096,1.796833,[67 93] ; [35 69],[61.81818182 98.18181818] ; [40.18181818 63.81818182],0
r1,1,0.190294,1.715339,[110  53] ; [62 42],[105.00374532  57.99625468] ; [66.99625468 37.00374532],0
r3,1,0.19792,1.657655,[136  26] ; [94 11],[139.5505618  22.4494382] ; [90.4494382 14.5505618],0
v4,1,0.207994,1.585332,[135  28] ; [92 12],[138.58052434  24.41947566] ; [88.41947566 15.58052434],0
s8,1,0.244462,1.354676,[ 27 136] ; [12 93],[ 23.72014925 139.27985075] ; [15.27985075 89.72014925],0
n1,1,0.279503,1.169505,[15 27] ; [11 33],[12.69767442 29.30232558] ; [13.30232558 30.69767442],0
n2,1,0.294712,1.09797,[31 14] ; [25 18],[28.63636364 16.36363636] ; [27.36363636 15.63636364],0
d4,1,0.298138,1.082505,[122  40] ; [73 32],[118.31460674  43.68539326] ; [76.68539326 28.31460674],0
b5,1,0.324842,0.969353,[91 72] ; [65 40],[94.88059701 68.11940299] ; [61.11940299 43.88059701],0
s1,1,0.324944,0.968941,[  4 155] ; [  5 100],[  5.42045455 153.57954545] ; [  3.57954545 101.42045455],0
r4,1,0.327635,0.958224,[128  35] ; [77 28],[124.68283582  38.31716418] ; [80.31716418 24.68283582],0
u1,1,0.368916,0.807312,[ 16 147] ; [ 7 98],[ 13.98880597 149.01119403] ; [ 9.01119403 95.98880597],0
