Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.376067,[367  32] ; [45 27],[349.01910828  49.98089172] ; [62.98089172  9.01910828],1
p10,1,0.0,32.305685,[349  49] ; [43 28],[332.65671642  65.34328358] ; [59.34328358 11.65671642],1
p7,1,0.0,25.443357,[275 119] ; [26 42],[256.6969697 137.3030303] ; [44.3030303 23.6969697],1
p4,1,4.8e-05,16.530708,[275 129] ; [30 40],[259.95780591 144.04219409] ; [45.04219409 24.95780591],1
p8,1,8e-05,15.558806,[228 171] ; [23 49],[212.63057325 186.36942675] ; [38.36942675 33.63057325],1
b1,1,0.001316,10.320018,[144 261] ; [40 32],[156.22641509 248.77358491] ; [27.77358491 44.22641509],0
p11,1,0.002737,8.974701,[328  77] ; [47 25],[318.39622642  86.60377358] ; [56.60377358 15.39622642],0
p3,1,0.010073,6.622024,[221 184] ; [27 44],[211.00840336 193.99159664] ; [36.99159664 34.00840336],0
v4,1,0.011666,6.360996,[389  13] ; [65  7],[385.03797468  16.96202532] ; [68.96202532  3.03797468],0
n4,1,0.016293,5.770948,[334  69] ; [51 21],[326.64210526  76.35789474] ; [58.35789474 13.64210526],0
r3,1,0.018108,5.585625,[393  11] ; [66  6],[389.57142857  14.42857143] ; [69.42857143  2.57142857],0
d5,1,0.021628,5.275427,[340  64] ; [51 19],[333.25738397  70.74261603] ; [57.74261603 12.25738397],0
s1,1,0.028074,4.823528,[ 12 386] ; [ 6 65],[ 15.2750533 382.7249467] ; [ 2.7249467 68.2750533],0
d4,1,0.035597,4.416304,[346  58] ; [53 17],[340.07594937  63.92405063] ; [58.92405063 11.07594937],0
d3,1,0.035764,4.408299,[288 117] ; [41 29],[280.51578947 124.48421053] ; [48.48421053 21.51578947],0
r2,1,0.071382,3.250942,[379  18] ; [65  7],[375.83795309  21.16204691] ; [68.16204691  3.83795309],0
a7,1,0.076549,3.136693,[304 100] ; [47 25],[297.90756303 106.09243697] ; [53.09243697 18.90756303],0
n5,1,0.078895,3.087519,[321  80] ; [51 21],[315.37420719  85.62579281] ; [56.62579281 15.37420719],0
n6,1,0.090419,2.86689,[348  54] ; [56 15],[343.35729387  58.64270613] ; [60.64270613 10.35729387],0
v3,1,0.094023,2.804114,[165 228] ; [35 31],[171.24183007 221.75816993] ; [28.75816993 37.24183007],0
