Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.2e-05,17.27512,[26 59] ; [32 15],[37.34848485 47.65151515] ; [20.65151515 26.34848485],1
p6,1,0.000389,12.586046,[10 74] ; [19 31],[18.17910448 65.82089552] ; [10.82089552 39.17910448],1
p11,1,0.001973,9.574765,[44 42] ; [39 11],[52.48529412 33.51470588] ; [30.51470588 19.48529412],0
a3,1,0.002285,9.304987,[52 33] ; [17 33],[43.44444444 41.55555556] ; [25.55555556 24.44444444],0
p2,1,0.003,8.807662,[50 35] ; [41  8],[57.7238806 27.2761194] ; [33.2761194 15.7238806],0
p10,1,0.005903,7.579651,[47 38] ; [38 10],[54.32330827 30.67669173] ; [30.67669173 17.32330827],0
p4,1,0.0074,7.173209,[28 58] ; [28 22],[35.41176471 50.58823529] ; [20.58823529 29.41176471],0
p5,1,0.009347,6.755328,[ 3 82] ; [ 8 41],[ 6.97761194 78.02238806] ; [ 4.02238806 44.97761194],0
v4,1,0.016028,5.7998,[62 24] ; [44  5],[67.52592593 18.47407407] ; [38.47407407 10.52592593],0
s8,1,0.020459,5.372321,[13 73] ; [16 34],[18.33823529 67.66176471] ; [10.66176471 39.33823529],0
p3,1,0.02661,4.91591,[25 61] ; [24 26],[30.98529412 55.01470588] ; [18.01470588 31.98529412],0
s6,1,0.036235,4.385992,[29 57] ; [26 24],[34.77941176 51.22058824] ; [20.22058824 29.77941176],0
n6,1,0.041758,4.144975,[56 30] ; [40  9],[61.15555556 24.84444444] ; [34.84444444 14.15555556],0
b2,1,0.043014,4.094837,[23 29] ; [ 6 22],[18.85 33.15] ; [10.15 17.85],0
b3,1,0.043014,4.094837,[23 29] ; [ 6 22],[18.85 33.15] ; [10.15 17.85],0
r3,1,0.043547,4.07405,[58 27] ; [42  8],[62.96296296 22.03703704] ; [37.03703704 12.96296296],0
a4,1,0.060182,3.532356,[28 57] ; [ 9 41],[23.2962963 61.7037037] ; [13.7037037 36.2962963],0
b5,1,0.101915,2.675323,[48 38] ; [35 15],[52.48529412 33.51470588] ; [30.51470588 19.48529412],0
s1,1,0.107434,2.591572,[ 1 85] ; [ 3 47],[ 2.52941176 83.47058824] ; [ 1.47058824 48.52941176],0
d2,1,0.117222,2.45405,[33 51] ; [13 37],[28.8358209 55.1641791] ; [17.1641791 32.8358209],0
b1,1,0.243194,1.361981,[38 48] ; [17 33],[34.77941176 51.22058824] ; [20.22058824 29.77941176],0
n2,1,0.2449,1.352163,[23  9] ; [7 6],[21.33333333 10.66666667] ; [8.66666667 4.33333333],0
s2,1,0.245694,1.347624,[26 60] ; [20 30],[29.08823529 56.91176471] ; [16.91176471 33.08823529],0
a2,1,0.253324,1.304877,[ 8 78] ; [ 2 48],[ 6.32352941 79.67647059] ; [ 3.67647059 46.32352941],0
u2,1,0.274454,1.19435,[13 21] ; [17 16],[15.2238806 18.7761194] ; [14.7761194 18.2238806],0
r4,1,0.302333,1.063876,[42 44] ; [29 21],[44.89705882 41.10294118] ; [26.10294118 23.89705882],0
a8,1,0.310635,1.027973,[10 74] ; [ 3 44],[ 8.33587786 75.66412214] ; [ 4.66412214 42.33587786],0
b4,1,0.311415,1.024664,[49 37] ; [24 26],[46.16176471 39.83823529] ; [26.83823529 23.16176471],0
u3,1,0.339338,0.912932,[10 24] ; [13 19],[11.84848485 22.15151515] ; [11.15151515 20.84848485],0
s7,1,0.406719,0.688372,[22 61] ; [16 32],[24.07633588 58.92366412] ; [13.92366412 34.07633588],0
a7,1,0.42542,0.635294,[45 40] ; [30 20],[47.22222222 37.77777778] ; [27.77777778 22.22222222],0
s5,1,0.474179,0.512221,[18 66] ; [ 8 41],[16.42105263 67.57894737] ; [ 9.57894737 39.42105263],0
n5,1,0.492473,0.471119,[56 30] ; [29 20],[54.14814815 31.85185185] ; [30.85185185 18.14814815],0
a1,1,0.495847,0.463815,[ 8 78] ; [ 3 47],[ 6.95588235 79.04411765] ; [ 4.04411765 45.95588235],0
p9,1,0.509724,0.434634,[58 24] ; [38 12],[59.63636364 22.36363636] ; [36.36363636 13.63636364],0
r2,1,0.521711,0.410509,[62 21] ; [39 10],[63.50757576 19.49242424] ; [37.49242424 11.50757576],0
p12,1,0.562853,0.334789,[ 2 84] ; [ 2 47],[ 2.54814815 83.45185185] ; [ 1.45185185 47.54814815],0
p1,1,0.589719,0.290783,[ 8 78] ; [ 6 43],[ 8.91851852 77.08148148] ; [ 5.08148148 43.91851852],0
n4,1,0.638598,0.220581,[50 36] ; [27 23],[48.69117647 37.30882353] ; [28.30882353 21.69117647],0
d5,1,0.64873,0.207505,[51 34] ; [28 22],[49.74074074 35.25925926] ; [29.25925926 20.74074074],0
n1,1,0.668999,0.182775,[12 20] ; [4 9],[11.37777778 20.62222222] ; [4.62222222 8.37777778],0
s4,1,0.677198,0.173297,[18 68] ; [12 38],[18.97058824 67.02941176] ; [11.02941176 38.97058824],0
d1,1,0.700471,0.147982,[25 61] ; [13 37],[24.02941176 61.97058824] ; [13.97058824 36.02941176],0
v3,1,0.708991,0.139287,[12 74] ; [ 8 41],[12.74074074 73.25925926] ; [ 7.25925926 41.74074074],0
a5,1,0.722077,0.126512,[42 44] ; [26 24],[43. 43.] ; [25. 25.],0
d3,1,0.723008,0.125629,[36 48] ; [23 27],[36.98507463 47.01492537] ; [22.01492537 27.98507463],0
n3,1,0.744764,0.105983,[18 14] ; [8 5],[18.48888889 13.51111111] ; [7.51111111 5.48888889],0
v1,1,0.829209,0.046534,[20 63] ; [11 38],[19.49242424 63.50757576] ; [11.50757576 37.49242424],0
a6,1,0.837506,0.04206,[48 38] ; [27 23],[47.42647059 38.57352941] ; [27.57352941 22.42647059],0
d4,1,0.851115,0.03523,[53 33] ; [30 20],[52.48529412 33.51470588] ; [30.51470588 19.48529412],0
u1,1,0.858489,0.03179,[ 4 82] ; [ 2 48],[ 3.79411765 82.20588235] ; [ 2.20588235 47.79411765],0
s3,1,0.995617,3e-05,[33 52] ; [19 30],[32.98507463 52.01492537] ; [19.01492537 29.98507463],0
