Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000548,11.944713,[36 10] ; [52 56],[26.28571429 19.71428571] ; [61.71428571 46.28571429],1
s7,1,0.000636,11.668904,[19 24] ; [18 86],[10.82312925 32.17687075] ; [26.17687075 77.82312925],1
p4,1,0.000653,11.617375,[33 13] ; [46 64],[23.29487179 22.70512821] ; [55.70512821 54.29487179],1
p2,1,0.000705,11.475293,[45  1] ; [83 28],[37.50318471  8.49681529] ; [90.49681529 20.50318471],1
p7,1,0.000943,10.936962,[38  8] ; [60 50],[28.8974359 17.1025641] ; [69.1025641 40.8974359],1
p3,1,0.007452,7.160651,[29 17] ; [44 67],[21.38853503 24.61146497] ; [51.61146497 59.38853503],0
s8,1,0.008007,7.031972,[19 27] ; [23 88],[12.30573248 33.69426752] ; [29.69426752 81.30573248],0
p12,1,0.012228,6.277569,[ 5 41] ; [  2 109],[ 2.05095541 43.94904459] ; [  4.94904459 106.05095541],0
p8,1,0.014348,5.994762,[31 15] ; [51 60],[24.02547771 21.97452229] ; [57.97452229 53.02547771],0
b3,1,0.039991,4.218261,[18 12] ; [26 43],[13.33333333 16.66666667] ; [30.66666667 38.33333333],0
b2,1,0.039991,4.218261,[18 12] ; [26 43],[13.33333333 16.66666667] ; [30.66666667 38.33333333],0
d4,1,0.044652,4.031729,[33 13] ; [94 16],[37.44871795  8.55128205] ; [89.55128205 20.44871795],0
u1,1,0.047498,3.927666,[10 36] ; [ 11 100],[ 6.15286624 39.84713376] ; [14.84713376 96.15286624],0
p1,1,0.074561,3.179637,[ 7 39] ; [  7 104],[ 4.10191083 41.89808917] ; [  9.89808917 101.10191083],0
r3,1,0.077261,3.121594,[41  5] ; [106   4],[43.34615385  2.65384615] ; [103.65384615   6.34615385],0
s2,1,0.121189,2.401884,[13 33] ; [19 91],[ 9.43589744 36.56410256] ; [22.56410256 87.43589744],0
b5,1,0.134292,2.242177,[28 18] ; [53 58],[23.73248408 22.26751592] ; [57.26751592 53.73248408],0
n5,1,0.158978,1.983919,[35 11] ; [71 39],[31.25641026 14.74358974] ; [74.74358974 35.25641026],0
n4,1,0.24052,1.377544,[38  8] ; [82 29],[35.15923567 10.84076433] ; [84.84076433 26.15923567],0
d1,1,0.246386,1.343681,[24 22] ; [69 42],[27.24840764 18.75159236] ; [65.75159236 45.24840764],0
n1,1,0.248397,1.332296,[4 5] ; [ 6 19],[2.64705882 6.35294118] ; [ 7.35294118 17.64705882],0
s5,1,0.266318,1.235615,[10 35] ; [16 92],[ 7.64705882 37.35294118] ; [18.35294118 89.64705882],0
b4,1,0.300856,1.070398,[29 17] ; [60 51],[26.07643312 19.92356688] ; [62.92356688 48.07643312],0
s3,1,0.310707,1.027668,[14 32] ; [25 85],[11.5 34.5] ; [27.5 82.5],0
d5,1,0.315725,1.006573,[34 12] ; [90 21],[36.33121019  9.66878981] ; [87.66878981 23.33121019],0
d2,1,0.321303,0.983635,[19 27] ; [55 55],[21.82051282 24.17948718] ; [52.17948718 57.82051282],0
