Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.845995,[215  55] ; [44 63],[185.49071618  84.50928382] ; [73.50928382 33.49071618],1
d3,1,0.0,38.728004,[211  60] ; [48 59],[185.68518519  85.31481481] ; [73.31481481 33.68518519],1
a2,1,1e-06,24.699782,[ 94 177] ; [10 97],[ 74.56084656 196.43915344] ; [29.43915344 77.56084656],1
u1,1,3.3e-05,17.255095,[ 73 198] ; [ 8 99],[ 58.07142857 212.92857143] ; [22.92857143 84.07142857],1
b5,1,0.000376,12.648407,[178  93] ; [49 58],[162.74338624 108.25661376] ; [64.25661376 42.74338624],1
v4,1,0.00054,11.973259,[264   7] ; [95 12],[257.37830688  13.62169312] ; [101.62169312   5.37830688],1
r2,1,0.001884,9.659609,[263   6] ; [96 10],[257.52266667  11.47733333] ; [101.47733333   4.52266667],0
r4,1,0.00195,9.596278,[255  16] ; [90 17],[247.34126984  23.65873016] ; [97.65873016  9.34126984],0
d1,1,0.005,7.879515,[179  92] ; [54 53],[167.04497354 103.95502646] ; [65.95502646 41.04497354],0
d5,1,0.008102,7.010823,[235  36] ; [80 26],[226.43236074  44.56763926] ; [88.56763926 17.43236074],0
s8,1,0.008569,6.910463,[118 151] ; [63 44],[129.49202128 139.50797872] ; [51.50797872 55.49202128],0
s4,1,0.014085,6.027401,[ 43 225] ; [29 78],[ 51.456 216.544] ; [20.544 86.456],0
n3,1,0.018675,5.53167,[36  3] ; [16  7],[32.70967742  6.29032258] ; [19.29032258  3.70967742],0
b1,1,0.019625,5.444956,[111 160] ; [58 49],[121.16137566 149.83862434] ; [47.83862434 59.16137566],0
s5,1,0.020323,5.383935,[ 81 183] ; [44 57],[ 90.4109589 173.5890411] ; [34.5890411 66.4109589],0
r1,1,0.028521,4.796311,[223  46] ; [78 29],[215.34308511  53.65691489] ; [85.65691489 21.34308511],0
p4,1,0.028846,4.776756,[216  55] ; [74 33],[207.91005291  63.08994709] ; [82.08994709 24.91005291],0
