Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,24.18091,[62 26] ; [16 40],[47.66666667 40.33333333] ; [30.33333333 25.66666667],1
a3,1,0.00039,12.58131,[71 18] ; [29 27],[61.37931034 27.62068966] ; [38.62068966 17.37931034],1
n4,1,0.002556,9.10014,[74 15] ; [34 22],[66.28965517 22.71034483] ; [41.71034483 14.28965517],0
s6,1,0.008326,6.961983,[80  8] ; [41 14],[74.46153846 13.53846154] ; [46.53846154  8.46153846],0
n5,1,0.009334,6.757769,[69 20] ; [32 24],[61.99310345 27.00689655] ; [39.00689655 16.99310345],0
r1,1,0.0133,6.128703,[73 16] ; [35 20],[66.75 22.25] ; [41.25 13.75],0
p6,1,0.021154,5.314088,[24 65] ; [ 6 49],[18.54166667 70.45833333] ; [11.45833333 43.54166667],0
b5,1,0.025843,4.96652,[68 21] ; [33 23],[61.99310345 27.00689655] ; [39.00689655 16.99310345],0
u1,1,0.038574,4.279509,[24 65] ; [ 7 49],[19.02758621 69.97241379] ; [11.97241379 44.02758621],0
d2,1,0.047817,3.91641,[57 32] ; [26 29],[51.29861111 37.70138889] ; [31.70138889 23.29861111],0
n2,1,0.060024,3.536713,[18  8] ; [15  1],[20.42857143  5.57142857] ; [12.57142857  3.42857143],0
a2,1,0.073027,3.213629,[24 65] ; [ 8 48],[19.64137931 69.35862069] ; [12.35862069 43.64137931],0
n6,1,0.112607,2.517245,[74 14] ; [41 15],[70.27777778 17.72222222] ; [44.72222222 11.27777778],0
a4,1,0.124106,2.364727,[45 44] ; [21 35],[40.51034483 48.48965517] ; [25.48965517 30.51034483],0
a8,1,0.124775,2.356339,[11 67] ; [ 3 50],[ 8.33587786 69.66412214] ; [ 5.66412214 47.33587786],0
v4,1,0.153537,2.036756,[86  3] ; [51  5],[84.08965517  4.91034483] ; [52.91034483  3.08965517],0
d1,1,0.163572,1.940887,[61 28] ; [32 24],[57.08275862 31.91724138] ; [35.91724138 20.08275862],0
p11,1,0.167575,1.904505,[57 32] ; [42 14],[60.76551724 28.23448276] ; [38.23448276 17.76551724],0
u3,1,0.2155,1.534091,[15  3] ; [18  9],[13.2  4.8] ; [19.8  7.2],0
d5,1,0.23249,1.425562,[74 15] ; [42 14],[71.2 17.8] ; [44.8 11.2],0
u4,1,0.25928,1.272596,[ 5 84] ; [ 1 55],[ 3.68275862 85.31724138] ; [ 2.31724138 53.68275862],0
s5,1,0.284399,1.145946,[35 46] ; [18 35],[32.03731343 48.96268657] ; [20.96268657 32.03731343],0
