Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,34.760519,[72 53] ; [14 70],[51.4354067 73.5645933] ; [34.5645933 49.4354067],1
a3,1,0.0,26.509919,[96 29] ; [35 49],[78.3492823 46.6507177] ; [52.6507177 31.3492823],1
d2,1,1e-06,24.131485,[76 48] ; [22 61],[58.70531401 65.29468599] ; [39.29468599 43.70531401],1
a6,1,2.8e-05,17.532129,[93 33] ; [38 46],[78.6 47.4] ; [52.4 31.6],1
d4,1,2.9e-05,17.511189,[109  17] ; [51 32],[96.45933014 29.54066986] ; [63.54066986 19.45933014],1
n4,1,2.9e-05,17.5,[98 28] ; [42 42],[84. 42.] ; [56. 28.],1
d1,1,3e-05,17.390436,[79 47] ; [28 56],[64.2 61.8] ; [42.8 41.2],1
r2,1,0.000352,12.771004,[115   9] ; [63 21],[106.11538462  17.88461538] ; [71.88461538 12.11538462],1
d5,1,0.000389,12.585713,[103  23] ; [50 34],[91.8 34.2] ; [61.2 22.8],1
u1,1,0.000446,12.329015,[ 26 100] ; [ 3 81],[ 17.4 108.6] ; [11.6 72.4],1
d3,1,0.002159,9.409034,[88 38] ; [41 43],[77.4 48.6] ; [51.6 32.4],0
r1,1,0.004813,7.948261,[92 33] ; [46 38],[82.53588517 42.46411483] ; [55.46411483 28.53588517],0
p10,1,0.013337,6.123888,[84 41] ; [41 41],[75.48309179 49.51690821] ; [49.51690821 32.48309179],0
v4,1,0.021888,5.254648,[110  16] ; [63 21],[103.8  22.2] ; [69.2 14.8],0
b5,1,0.02278,5.185185,[64 62] ; [56 28],[72. 54.] ; [48. 36.],0
p4,1,0.027289,4.87244,[48 77] ; [20 64],[40.66985646 84.33014354] ; [27.33014354 56.66985646],0
a7,1,0.027567,4.854969,[90 36] ; [47 36],[82.59330144 43.40669856] ; [54.40669856 28.59330144],0
r4,1,0.032171,4.589383,[98 28] ; [54 30],[91.2 34.8] ; [60.8 23.2],0
n5,1,0.048724,3.884845,[88 37] ; [48 36],[81.33971292 43.66028708] ; [54.66028708 29.33971292],0
s7,1,0.064649,3.4139,[41 76] ; [19 64],[35.1 81.9] ; [24.9 58.1],0
v2,1,0.071486,3.248554,[48 74] ; [21 57],[42.09 79.91] ; [26.91 51.09],0
p3,1,0.118027,2.443312,[34 91] ; [15 69],[29.3062201 95.6937799] ; [19.6937799 64.3062201],0
p9,1,0.123967,2.366466,[85 39] ; [47 34],[79.84390244 44.15609756] ; [52.15609756 28.84390244],0
p5,1,0.157811,1.995074,[  6 120] ; [ 1 83],[  4.2 121.8] ; [ 2.8 81.2],0
r3,1,0.165599,1.922343,[108  18] ; [65 18],[104.29665072  21.70334928] ; [68.70334928 14.29665072],0
s6,1,0.194396,1.683985,[62 63] ; [34 50],[57.41626794 67.58373206] ; [38.58373206 45.41626794],0
a1,1,0.274689,1.193182,[  9 117] ; [ 3 81],[  7.2 118.8] ; [ 4.8 79.2],0
s5,1,0.300804,1.070627,[28 92] ; [14 67],[25.07462687 94.92537313] ; [16.92537313 64.07462687],0
s2,1,0.310089,1.030296,[43 82] ; [23 60],[39.66346154 85.33653846] ; [26.33653846 56.66346154],0
s3,1,0.31107,1.026126,[55 71] ; [30 52],[51.49038462 74.50961538] ; [33.50961538 48.49038462],0
b1,1,0.328276,0.955688,[47 79] ; [37 47],[50.4 75.6] ; [33.6 50.4],0
n6,1,0.363891,0.82442,[97 29] ; [60 24],[94.2 31.8] ; [62.8 21.2],0
s8,1,0.375128,0.786607,[37 89] ; [20 64],[34.2 91.8] ; [22.8 61.2],0
p11,1,0.389284,0.741176,[78 48] ; [47 37],[75. 51.] ; [50. 34.],0
v3,1,0.398877,0.71171,[31 91] ; [16 63],[28.52736318 93.47263682] ; [18.47263682 60.52736318],0
u2,1,0.425163,0.635999,[15 15] ; [20 29],[13.29113924 16.70886076] ; [21.70886076 27.29113924],0
a8,1,0.433002,0.614757,[  7 111] ; [ 7 72],[  8.3857868 109.6142132] ; [ 5.6142132 73.3857868],0
b4,1,0.443295,0.587738,[79 47] ; [57 27],[81.6 44.4] ; [54.4 29.6],0
s1,1,0.461894,0.541301,[  6 119] ; [ 6 77],[  7.21153846 117.78846154] ; [ 4.78846154 78.21153846],0
p6,1,0.4972,0.460908,[ 16 110] ; [ 8 75],[ 14.46889952 111.53110048] ; [ 9.53110048 73.46889952],0
n1,1,0.598868,0.276706,[22 28] ; [13 21],[20.83333333 29.16666667] ; [14.16666667 19.83333333],0
u3,1,0.62548,0.23824,[13 17] ; [24 25],[14.05063291 15.94936709] ; [22.94936709 26.05063291],0
p2,1,0.775922,0.081019,[71 55] ; [49 35],[72. 54.] ; [48. 36.],0
s4,1,0.790215,0.070772,[ 22 103] ; [16 68],[ 22.72727273 102.27272727] ; [15.27272727 68.72727273],0
n2,1,0.791156,0.070124,[33 19] ; [20 13],[32.42352941 19.57647059] ; [20.57647059 12.42352941],0
p8,1,0.810569,0.057452,[ 26 100] ; [16 67],[ 25.32057416 100.67942584] ; [16.67942584 66.32057416],0
