Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000131,14.628477,[100  42] ; [12 22],[90.36363636 51.63636364] ; [21.63636364 12.36363636],1
n4,1,0.00025,13.410329,[112  31] ; [16 18],[103.41242938  39.58757062] ; [24.58757062  9.41242938],1
a2,1,0.00684,7.314421,[ 40 104] ; [ 2 32],[ 33.97752809 110.02247191] ; [ 8.02247191 25.97752809],0
p9,1,0.009242,6.775524,[116  25] ; [21 13],[110.38285714  30.61714286] ; [26.61714286  7.38285714],0
u1,1,0.013349,6.122204,[ 30 114] ; [ 1 33],[ 25.07865169 118.92134831] ; [ 5.92134831 28.07865169],0
r4,1,0.013695,6.077035,[129  15] ; [25  9],[124.58426966  19.41573034] ; [29.41573034  4.58426966],0
p10,1,0.016294,5.770886,[115  27] ; [21 13],[109.72727273  32.27272727] ; [26.27272727  7.72727273],0
r2,1,0.02251,5.205942,[137   6] ; [29  5],[134.11299435   8.88700565] ; [31.88700565  2.11299435],0
a4,1,0.028166,4.817871,[63 80] ; [ 8 26],[57.36158192 85.63841808] ; [13.63841808 20.36158192],0
v4,1,0.032634,4.564889,[134   9] ; [28  6],[130.88135593  12.11864407] ; [31.11864407  2.88135593],0
p11,1,0.066475,3.367979,[111  33] ; [21 13],[106.78651685  37.21348315] ; [25.21348315  8.78651685],0
u2,1,0.066725,3.361805,[15 23] ; [6 2],[17.34782609 20.65217391] ; [3.65217391 4.34782609],0
b4,1,0.083951,2.986693,[91 53] ; [16 18],[86.56179775 57.43820225] ; [20.43820225 13.56179775],0
p2,1,0.086165,2.94461,[109  34] ; [21 13],[105.02824859  37.97175141] ; [24.97175141  9.02824859],0
s5,1,0.08687,2.931448,[48 88] ; [ 6 25],[43.9760479 92.0239521] ; [10.0239521 20.9760479],0
r1,1,0.102011,2.673819,[122  22] ; [24  9],[118.77966102  25.22033898] ; [27.22033898  5.77966102],0
d2,1,0.118034,2.443215,[76 67] ; [13 21],[71.9039548 71.0960452] ; [17.0960452 16.9039548],0
a8,1,0.123735,2.369395,[ 16 112] ; [ 1 31],[ 13.6 114.4] ; [ 3.4 28.6],0
v3,1,0.142037,2.155748,[72 72] ; [11 20],[68.29714286 75.70285714] ; [14.70285714 16.29714286],0
s8,1,0.146725,2.105976,[57 86] ; [ 9 25],[53.3220339 89.6779661] ; [12.6779661 21.3220339],0
s7,1,0.182663,1.775826,[64 71] ; [11 21],[60.62874251 74.37125749] ; [14.37125749 17.62874251],0
b5,1,0.197034,1.664221,[77 67] ; [14 20],[73.61797753 70.38202247] ; [17.38202247 16.61797753],0
