Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,66.97691,[18 86] ; [47  9],[42.25 61.75] ; [22.75 33.25],1
s2,1,0.0,37.524762,[24 84] ; [40 16],[42.14634146 65.85365854] ; [21.85365854 34.14634146],1
s6,1,0.0,32.581888,[38 67] ; [46  9],[55.125 49.875] ; [28.875 26.125],1
s3,1,0.0,25.598782,[39 67] ; [44 12],[54.30864198 51.69135802] ; [28.69135802 27.30864198],1
p10,1,1e-06,23.437123,[54 52] ; [50  6],[68.04938272 37.95061728] ; [35.95061728 20.04938272],1
a3,1,1.9e-05,18.291311,[45 63] ; [43 13],[57.95121951 50.04878049] ; [30.04878049 25.95121951],1
v3,1,0.000103,15.076395,[22 83] ; [28 27],[32.8125 72.1875] ; [17.1875 37.8125],1
p3,1,0.000844,11.142183,[31 77] ; [31 25],[40.82926829 67.17073171] ; [21.17073171 34.82926829],1
p9,1,0.0009,11.023735,[64 42] ; [48  8],[73.28395062 32.71604938] ; [38.71604938 17.28395062],1
v1,1,0.00142,10.179711,[38 69] ; [34 21],[47.55555556 59.44444444] ; [24.44444444 30.55555556],0
n4,1,0.001553,10.015159,[65 44] ; [47  9],[73.98787879 35.01212121] ; [38.01212121 17.98787879],0
a5,1,0.001704,9.843752,[42 67] ; [36 20],[51.52727273 57.47272727] ; [26.47272727 29.52727273],0
p11,1,0.002688,9.007712,[69 40] ; [48  8],[77.29090909 31.70909091] ; [39.70909091 16.29090909],0
p4,1,0.00286,8.894989,[37 70] ; [33 23],[45.95092025 61.04907975] ; [24.04907975 31.95092025],0
n6,1,0.00424,8.177985,[69 38] ; [48  8],[76.80368098 30.19631902] ; [40.19631902 15.80368098],0
p12,1,0.004629,8.018982,[  3 105] ; [ 8 47],[  7.28834356 100.71165644] ; [ 3.71165644 51.28834356],0
p8,1,0.005834,7.600806,[33 75] ; [29 26],[41.0797546 66.9202454] ; [20.9202454 34.0797546],0
p7,1,0.006816,7.320925,[50 57] ; [38 17],[58.12345679 48.87654321] ; [29.87654321 25.12345679],0
r4,1,0.009311,6.762216,[68 41] ; [46 10],[75.30909091 33.69090909] ; [38.69090909 17.30909091],0
p6,1,0.009602,6.707332,[19 87] ; [20 35],[25.67701863 80.32298137] ; [13.32298137 41.67701863],0
r3,1,0.014809,5.939102,[82 27] ; [51  5],[87.86060606 21.13939394] ; [45.13939394 10.86060606],0
r1,1,0.017512,5.644272,[59 50] ; [41 15],[66.06060606 42.93939394] ; [33.93939394 22.06060606],0
v2,1,0.01806,5.590296,[34 71] ; [27 25],[40.79617834 64.20382166] ; [20.20382166 31.79617834],0
b2,1,0.025188,5.010931,[20 43] ; [23 20],[25.55660377 37.44339623] ; [17.44339623 25.55660377],0
b3,1,0.025188,5.010931,[20 43] ; [23 20],[25.55660377 37.44339623] ; [17.44339623 25.55660377],0
n1,1,0.028152,4.818752,[13 29] ; [10  6],[16.65517241 25.34482759] ; [6.34482759 9.65517241],0
n5,1,0.033436,4.523289,[71 36] ; [46 10],[76.80368098 30.19631902] ; [40.19631902 15.80368098],0
u2,1,0.074806,3.174286,[27 37] ; [9 4],[29.92207792 34.07792208] ; [6.07792208 6.92207792],0
v4,1,0.114255,2.494354,[88 20] ; [50  5],[91.43558282 16.56441718] ; [46.56441718  8.43558282],0
r2,1,0.151359,2.058504,[85 24] ; [48  7],[88.39634146 20.60365854] ; [44.60365854 10.39634146],0
s5,1,0.155905,2.013501,[24 81] ; [18 36],[27.73584906 77.26415094] ; [14.26415094 39.73584906],0
d5,1,0.165329,1.924796,[46 63] ; [30 26],[50.20606061 58.79393939] ; [25.79393939 30.20606061],0
u1,1,0.226978,1.459699,[  1 108] ; [ 2 54],[  1.98181818 107.01818182] ; [ 1.01818182 54.98181818],0
u3,1,0.227375,1.457206,[23 41] ; [7 6],[24.93506494 39.06493506] ; [5.06493506 7.93506494],0
a1,1,0.25326,1.305233,[  9 100] ; [ 2 54],[  7.26666667 101.73333333] ; [ 3.73333333 52.26666667],0
d4,1,0.297275,1.086378,[51 58] ; [31 25],[54.16969697 54.83030303] ; [27.83030303 28.16969697],0
b4,1,0.344795,0.892521,[61 48] ; [27 29],[58.13333333 50.86666667] ; [29.86666667 26.13333333],0
a2,1,0.397349,0.716334,[  3 106] ; [ 3 53],[  3.96363636 105.03636364] ; [ 2.03636364 53.96363636],0
b5,1,0.475559,0.50903,[57 52] ; [26 30],[54.83030303 54.16969697] ; [28.16969697 27.83030303],0
p2,1,0.505381,0.443618,[71 37] ; [39 16],[72.88343558 35.11656442] ; [37.11656442 17.88343558],0
d3,1,0.531486,0.391549,[24 85] ; [10 46],[22.46060606 86.53939394] ; [11.53939394 44.46060606],0
d2,1,0.572258,0.318918,[21 87] ; [13 43],[22.3902439 85.6097561] ; [11.6097561 44.3902439],0
s4,1,0.605053,0.267442,[19 90] ; [ 8 48],[17.83636364 91.16363636] ; [ 9.16363636 46.83636364],0
a6,1,0.633943,0.226752,[49 60] ; [23 33],[47.56363636 61.43636364] ; [24.43636364 31.56363636],0
a8,1,0.68533,0.164188,[11 91] ; [ 7 47],[11.76923077 90.23076923] ; [ 6.23076923 47.76923077],0
a4,1,0.6893,0.159844,[24 84] ; [14 42],[25.02439024 82.97560976] ; [12.97560976 43.02439024],0
p1,1,0.695078,0.153643,[  8 101] ; [ 5 50],[  8.6402439 100.3597561] ; [ 4.3597561 50.6402439],0
s1,1,0.69807,0.150487,[  6 101] ; [ 4 52],[  6.56441718 100.43558282] ; [ 3.43558282 52.56441718],0
n3,1,0.704494,0.143839,[26 15] ; [11  5],[26.61403509 14.38596491] ; [10.38596491  5.61403509],0
p5,1,0.707563,0.140723,[  8 100] ; [ 5 50],[ 8.61349693 99.38650307] ; [ 4.38650307 50.61349693],0
b1,1,0.764279,0.08992,[46 63] ; [25 31],[46.9030303 62.0969697] ; [24.0969697 31.9030303],0
n2,1,0.981726,0.000525,[32 10] ; [13  4],[32.03389831  9.96610169] ; [12.96610169  4.03389831],0
