Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,84.270153,[300  74] ; [42 76],[259.97560976 114.02439024] ; [82.02439024 35.97560976],1
d3,1,0.0,40.574188,[308  66] ; [63 55],[282.0203252  91.9796748] ; [88.9796748 29.0203252],1
a2,1,0.0,29.634998,[124 250] ; [  9 109],[101.10162602 272.89837398] ; [31.89837398 86.10162602],1
u1,1,0.0,25.698927,[ 97 277] ; [  5 113],[ 77.53658537 296.46341463] ; [24.46341463 93.53658537],1
r4,1,1.2e-05,19.091163,[353  21] ; [96 22],[341.31300813  32.68699187] ; [107.68699187  10.31300813],1
b5,1,8.6e-05,15.426493,[238 136] ; [51 67],[219.68699187 154.31300813] ; [69.31300813 48.68699187],1
r2,1,0.000474,12.21722,[355  15] ; [100  15],[347.11340206  22.88659794] ; [107.88659794   7.11340206],1
r1,1,0.000708,11.468879,[317  53] ; [85 33],[304.79508197  65.20491803] ; [97.20491803 20.79508197],1
u3,1,0.004686,7.996698,[64 31] ; [13 20],[57.1484375 37.8515625] ; [19.8515625 13.1484375],0
d1,1,0.007979,7.038241,[253 121] ; [64 54],[240.97154472 133.02845528] ; [76.02845528 41.97154472],0
v4,1,0.008408,6.944519,[362   9] ; [108   9],[357.31557377  13.68442623] ; [112.68442623   4.31557377],0
r3,1,0.010129,6.612145,[360  11] ; [108  10],[355.06748466  15.93251534] ; [112.93251534   5.06748466],0
a5,1,0.0122,6.281592,[301  73] ; [82 36],[291.14227642  82.85772358] ; [91.85772358 26.14227642],0
b1,1,0.0356,4.416149,[140 234] ; [57 61],[149.75203252 224.24796748] ; [47.24796748 70.75203252],0
d5,1,0.035821,4.405605,[324  50] ; [92 25],[316.87169043  57.12830957] ; [99.12830957 17.87169043],0
s7,1,0.040834,4.182875,[192 160] ; [74 39],[201.35913978 150.64086022] ; [64.64086022 48.35913978],0
s5,1,0.044011,4.056135,[129 231] ; [52 60],[138.05084746 221.94915254] ; [42.94915254 69.05084746],0
d4,1,0.063098,3.454019,[321  53] ; [92 25],[314.58655804  59.41344196] ; [98.41344196 18.58655804],0
s8,1,0.090729,2.861383,[177 193] ; [67 51],[185. 185.] ; [59. 59.],0
v2,1,0.122027,2.391115,[219 144] ; [60 55],[211.87656904 151.12343096] ; [67.12343096 47.87656904],0
p5,1,0.177077,1.821983,[ 59 314] ; [25 93],[ 63.81262729 309.18737271] ; [20.18737271 97.81262729],0
n3,1,0.207696,1.587415,[47 14] ; [18 10],[44.5505618 16.4494382] ; [20.4494382  7.5505618],0
b4,1,0.2522,1.311076,[222 152] ; [63 55],[216.64634146 157.35365854] ; [68.35365854 49.64634146],0
v1,1,0.289505,1.12192,[224 142] ; [64 51],[219.14345114 146.85654886] ; [68.85654886 46.14345114],0
n5,1,0.310611,1.028076,[299  72] ; [100  18],[302.71779141  68.28220859] ; [96.28220859 21.71779141],0
s1,1,0.324882,0.969193,[ 13 357] ; [  2 115],[ 11.3963039 358.6036961] ; [  3.6036961 113.3963039],0
n2,1,0.350861,0.870339,[45 15] ; [19 10],[43.14606742 16.85393258] ; [20.85393258  8.14606742],0
s4,1,0.355474,0.85382,[ 61 306] ; [24 94],[ 64.31958763 302.68041237] ; [20.68041237 97.31958763],0
p12,1,0.37135,0.799142,[ 39 335] ; [  9 109],[ 36.48780488 337.51219512] ; [ 11.51219512 106.48780488],0
s3,1,0.409125,0.681341,[212 153] ; [73 44],[215.81950207 149.18049793] ; [69.18049793 47.81950207],0
n6,1,0.416653,0.659737,[328  43] ; [101  17],[325.47852761  45.52147239] ; [103.52147239  14.47852761],0
p11,1,0.465373,0.532942,[312  62] ; [95 23],[309.38617886  64.61382114] ; [97.61382114 20.38617886],0
n1,1,0.519197,0.415489,[23 38] ; [13 16],[24.4 36.6] ; [11.6 17.4],0
p8,1,0.529069,0.396179,[243 128] ; [81 37],[245.81595092 125.18404908] ; [78.18404908 39.81595092],0
b2,1,0.546323,0.363947,[ 87 150] ; [32 47],[ 89.25 147.75] ; [29.75 49.25],0
b3,1,0.546323,0.363947,[ 87 150] ; [32 47],[ 89.25 147.75] ; [29.75 49.25],0
v3,1,0.558512,0.342287,[149 208] ; [52 64],[151.70613108 205.29386892] ; [49.29386892 66.70613108],0
u4,1,0.56452,0.331937,[  9 364] ; [  4 114],[  9.87576375 363.12423625] ; [  3.12423625 114.87576375],0
n4,1,0.583212,0.30107,[308  65] ; [100  18],[309.94704684  63.05295316] ; [98.05295316 19.94704684],0
p6,1,0.617587,0.249273,[189 182] ; [57 61],[186.63803681 184.36196319] ; [59.36196319 58.63803681],0
a8,1,0.620876,0.244639,[ 47 280] ; [14 98],[ 45.43735763 281.56264237] ; [15.56264237 96.43735763],0
a1,1,0.632066,0.22927,[ 20 354] ; [  5 113],[ 19.00406504 354.99593496] ; [  5.99593496 112.00406504],0
a3,1,0.673933,0.177036,[276  97] ; [85 33],[274.24236253  98.75763747] ; [86.75763747 31.24236253],0
p7,1,0.705084,0.143237,[279  91] ; [91 27],[280.53278689  89.46721311] ; [89.46721311 28.53278689],0
s2,1,0.718719,0.129724,[206 161] ; [64 54],[204.30927835 162.69072165] ; [65.69072165 52.30927835],0
p9,1,0.728179,0.12079,[329  42] ; [106  12],[330.03067485  40.96932515] ; [104.96932515  13.03067485],0
a4,1,0.813504,0.055653,[180 193] ; [55 62],[178.8877551 194.1122449] ; [56.1122449 60.8877551],0
p1,1,0.878981,0.023183,[ 43 330] ; [ 13 105],[ 42.54175153 330.45824847] ; [ 13.45824847 104.54175153],0
u2,1,0.904849,0.01429,[57 40] ; [19 14],[56.70769231 40.29230769] ; [19.29230769 13.70769231],0
s6,1,0.910527,0.012628,[267  98] ; [84 30],[267.46346555  97.53653445] ; [83.53653445 30.46346555],0
p3,1,0.911341,0.012398,[254 119] ; [81 37],[254.49083503 118.50916497] ; [80.50916497 37.49083503],0
p10,1,0.965836,0.001835,[322  48] ; [102  15],[322.13552361  47.86447639] ; [101.86447639  15.13552361],0
d2,1,0.999313,1e-06,[196 177] ; [62 56],[195.99592668 177.00407332] ; [62.00407332 55.99592668],0
