Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,39.765329,[ 36 207] ; [63 81],[ 62.1627907 180.8372093] ; [ 36.8372093 107.1627907],1
p10,1,0.062305,3.474938,[177  67] ; [115  27],[184.58031088  59.41968912] ; [107.41968912  34.58031088],0
r4,1,0.066028,3.379094,[208  38] ; [132  13],[213.91304348  32.08695652] ; [126.08695652  18.91304348],0
s5,1,0.072828,3.218093,[ 61 177] ; [48 92],[ 68.62962963 169.37037037] ; [40.37037037 99.62962963],0
a2,1,0.080484,3.055104,[ 43 203] ; [ 36 109],[ 49.70332481 196.29667519] ; [ 29.29667519 115.70332481],0
s3,1,0.090744,2.861125,[115 126] ; [81 62],[123.01041667 117.98958333] ; [72.98958333 70.01041667],0
a7,1,0.114617,2.48938,[165  79] ; [109  36],[171.86632391  72.13367609] ; [102.13367609  42.86632391],0
d5,1,0.145039,2.123669,[180  65] ; [116  29],[185.94871795  59.05128205] ; [110.05128205  34.94871795],0
v4,1,0.155881,2.013738,[225  19] ; [139   6],[228.31876607  15.68123393] ; [135.68123393   9.31876607],0
u1,1,0.183839,1.766314,[ 29 217] ; [ 24 121],[ 33.34526854 212.65473146] ; [ 19.65473146 125.34526854],0
a3,1,0.249212,1.327718,[156  88] ; [101  44],[161.20308483  82.79691517] ; [95.79691517 49.20308483],0
p9,1,0.26223,1.256947,[185  53] ; [118  25],[189.27559055  48.72440945] ; [113.72440945  29.27559055],0
d4,1,0.287798,1.129892,[190  55] ; [119  26],[194.11538462  50.88461538] ; [114.88461538  30.11538462],0
p1,1,0.313501,1.01587,[ 11 233] ; [ 10 135],[ 13.1722365 230.8277635] ; [  7.8277635 137.1722365],0
p11,1,0.390986,0.735874,[184  62] ; [114  31],[187.48849105  58.51150895] ; [110.51150895  34.48849105],0
v2,1,0.416507,0.660149,[112 119] ; [75 67],[115.80965147 115.19034853] ; [71.19034853 70.80965147],0
v3,1,0.429381,0.624498,[ 75 163] ; [50 91],[ 78.49604222 159.50395778] ; [46.50395778 94.49604222],0
u3,1,0.461643,0.541909,[42 48] ; [23 20],[43.98496241 46.01503759] ; [21.01503759 21.98496241],0
b4,1,0.517593,0.418687,[149  97] ; [83 62],[145.96419437 100.03580563] ; [86.03580563 58.96419437],0
p12,1,0.604525,0.268225,[ 13 232] ; [  6 139],[ 11.93589744 233.06410256] ; [  7.06410256 137.93589744],0
n3,1,0.620168,0.245632,[55 27] ; [23  9],[56.10526316 25.89473684] ; [21.89473684 10.10526316],0
r3,1,0.680135,0.169974,[228  16] ; [137   8],[228.94601542  15.05398458] ; [136.05398458   8.94601542],0
a1,1,0.738543,0.111412,[  7 239] ; [  5 140],[  7.54987212 238.45012788] ; [  4.45012788 140.54987212],0
s1,1,0.741778,0.10857,[  7 235] ; [  5 138],[  7.54285714 234.45714286] ; [  4.45714286 138.54285714],0
n1,1,0.74189,0.108473,[30 52] ; [11 22],[29.23478261 52.76521739] ; [11.76521739 21.23478261],0
u4,1,0.749677,0.101803,[  4 242] ; [  3 142],[  4.40409207 241.59590793] ; [  2.59590793 142.40409207],0
r2,1,0.76625,0.088378,[224  19] ; [133  10],[224.74352332  18.25647668] ; [132.25647668  10.74352332],0
n2,1,0.769068,0.086197,[60 23] ; [24  8],[60.62608696 22.37391304] ; [23.37391304  8.62608696],0
b5,1,0.804561,0.061231,[153  93] ; [92 53],[154.14322251  91.85677749] ; [90.85677749 54.14322251],0
s4,1,0.819232,0.052227,[ 43 200] ; [ 24 119],[ 42.17875648 200.82124352] ; [ 24.82124352 118.17875648],0
a6,1,0.876802,0.024033,[158  88] ; [92 53],[157.28900256  88.71099744] ; [92.71099744 52.28900256],0
b1,1,0.884955,0.020935,[ 78 168] ; [47 98],[ 78.64450128 167.35549872] ; [46.35549872 98.64450128],0
b2,1,0.954536,0.00325,[46 85] ; [33 60],[46.20089286 84.79910714] ; [32.79910714 60.20089286],0
b3,1,0.954536,0.00325,[46 85] ; [33 60],[46.20089286 84.79910714] ; [32.79910714 60.20089286],0
a8,1,0.973567,0.001098,[ 32 194] ; [ 19 114],[ 32.10584958 193.89415042] ; [ 18.89415042 114.10584958],0
u2,1,0.986432,0.000289,[43 47] ; [20 22],[42.95454545 47.04545455] ; [20.04545455 21.95454545],0
