Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,33.38462,[31  6] ; [12 42],[17.48351648 19.51648352] ; [25.51648352 28.48351648],1
s6,1,1e-06,24.470579,[28  7] ; [15 41],[16.53846154 18.46153846] ; [26.46153846 29.53846154],1
s8,1,5e-06,20.941636,[19 18] ; [ 5 51],[ 9.5483871 27.4516129] ; [14.4516129 41.5483871],1
s7,1,1.2e-05,19.137564,[19 12] ; [ 8 45],[ 9.96428571 21.03571429] ; [17.03571429 35.96428571],1
r4,1,0.001448,10.144019,[30  7] ; [27 29],[22.67741935 14.32258065] ; [34.32258065 21.67741935],0
s5,1,0.002912,8.861831,[12 23] ; [ 5 50],[ 6.61111111 28.38888889] ; [10.38888889 44.61111111],0
r3,1,0.004212,8.19,[31  4] ; [34 22],[25. 10.] ; [40. 16.],0
p1,1,0.005954,7.564118,[ 8 29] ; [ 2 54],[ 3.97849462 33.02150538] ; [ 6.02150538 49.97849462],0
p2,1,0.00665,7.365084,[30  7] ; [30 26],[23.87096774 13.12903226] ; [36.12903226 19.87096774],0
s4,1,0.009467,6.732625,[12 25] ; [ 6 50],[ 7.16129032 29.83870968] ; [10.83870968 45.16129032],0
p10,1,0.02356,5.126725,[21 13] ; [20 34],[15.84090909 18.15909091] ; [25.15909091 28.84090909],0
d3,1,0.02583,4.967389,[23 13] ; [22 33],[17.8021978 18.1978022] ; [27.1978022 27.8021978],0
p5,1,0.033288,4.530925,[ 6 31] ; [ 2 54],[ 3.1827957 33.8172043] ; [ 4.8172043 51.1827957],0
u3,1,0.033715,4.509091,[15  7] ; [16 24],[11. 11.] ; [20. 20.],0
r1,1,0.035485,4.421705,[26 11] ; [27 29],[21.08602151 15.91397849] ; [31.91397849 24.08602151],0
r2,1,0.037127,4.34457,[33  4] ; [39 16],[28.95652174  8.04347826] ; [43.04347826 11.95652174],0
p9,1,0.038214,4.295471,[21 12] ; [22 32],[16.31034483 16.68965517] ; [26.68965517 27.31034483],0
v4,1,0.055803,3.65794,[33  4] ; [40 15],[29.35869565  7.64130435] ; [43.64130435 11.35869565],0
n2,1,0.068561,3.317149,[12  4] ; [10 12],[9.26315789 6.73684211] ; [12.73684211  9.26315789],0
d4,1,0.084083,2.984161,[28  9] ; [32 23],[24.13043478 12.86956522] ; [35.86956522 19.13043478],0
d5,1,0.093183,2.818512,[25 11] ; [29 27],[21.13043478 14.86956522] ; [32.86956522 23.13043478],0
p4,1,0.09837,2.73178,[17 20] ; [16 39],[13.27173913 23.72826087] ; [19.72826087 35.27173913],0
u2,1,0.122672,2.382867,[13  8] ; [16 23],[10.15 10.85] ; [18.85 20.15],0
v1,1,0.189094,1.724661,[16 20] ; [17 38],[13.05494505 22.94505495] ; [19.94505495 35.05494505],0
p6,1,0.190214,1.715959,[10 26] ; [ 9 46],[ 7.51648352 28.48351648] ; [11.48351648 43.51648352],0
a7,1,0.190851,1.711037,[23 13] ; [28 28],[19.95652174 16.04347826] ; [31.04347826 24.95652174],0
d1,1,0.260105,1.268195,[14 23] ; [15 41],[11.53763441 25.46236559] ; [17.46236559 38.53763441],0
p3,1,0.260105,1.268195,[14 23] ; [15 41],[11.53763441 25.46236559] ; [17.46236559 38.53763441],0
p8,1,0.286963,1.133817,[12 24] ; [13 43],[ 9.7826087 26.2173913] ; [15.2173913 40.7826087],0
d2,1,0.326385,0.963188,[12 25] ; [13 43],[ 9.94623656 27.05376344] ; [15.05376344 40.94623656],0
u1,1,0.333545,0.935087,[ 2 35] ; [ 1 55],[ 1.19354839 35.80645161] ; [ 1.80645161 54.19354839],0
n6,1,0.361277,0.83345,[24 13] ; [31 25],[21.88172043 15.11827957] ; [33.11827957 22.88172043],0
n3,1,0.44419,0.585434,[10  6] ; [11 11],[8.84210526 7.15789474] ; [12.15789474  9.84210526],0
a3,1,0.448798,0.573687,[14 23] ; [16 37],[12.33333333 24.66666667] ; [17.66666667 35.33333333],0
b1,1,0.466714,0.529746,[22 15] ; [29 27],[20.29032258 16.70967742] ; [30.70967742 25.29032258],0
p7,1,0.492308,0.471477,[15 21] ; [19 36],[13.45054945 22.54945055] ; [20.54945055 34.45054945],0
a8,1,0.500685,0.453483,[ 1 34] ; [ 3 47],[ 1.64705882 33.35294118] ; [ 2.35294118 47.64705882],0
b5,1,0.617129,0.249923,[25 12] ; [35 21],[23.87096774 13.12903226] ; [36.12903226 19.87096774],0
b4,1,0.629838,0.232281,[23 14] ; [32 24],[21.88172043 15.11827957] ; [33.11827957 22.88172043],0
n5,1,0.695717,0.152966,[22 15] ; [31 25],[21.08602151 15.91397849] ; [31.91397849 24.08602151],0
p12,1,0.750143,0.101411,[ 1 35] ; [ 1 55],[ 0.7826087 35.2173913] ; [ 1.2173913 54.7826087],0
b2,1,0.752732,0.09925,[ 5 15] ; [ 9 22],[ 5.49019608 14.50980392] ; [ 8.50980392 22.49019608],0
b3,1,0.752732,0.09925,[ 5 15] ; [ 9 22],[ 5.49019608 14.50980392] ; [ 8.50980392 22.49019608],0
a4,1,0.785405,0.074138,[ 4 33] ; [ 5 50],[ 3.61956522 33.38043478] ; [ 5.38043478 49.61956522],0
n1,1,0.789536,0.071243,[ 5 11] ; [ 6 16],[ 4.63157895 11.36842105] ; [ 6.36842105 15.63157895],0
s1,1,0.80351,0.061905,[ 3 32] ; [ 4 52],[ 2.69230769 32.30769231] ; [ 4.30769231 51.69230769],0
n4,1,0.898483,0.016276,[19 18] ; [28 28],[18.69892473 18.30107527] ; [28.30107527 27.69892473],0
a6,1,0.959345,0.002599,[15 22] ; [23 33],[15.11827957 21.88172043] ; [22.88172043 33.11827957],0
v3,1,0.982226,0.000496,[ 9 26] ; [14 40],[ 9.04494382 25.95505618] ; [13.95505618 40.04494382],0
