Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,67.984996,[209 186] ; [222  42],[258.3383915 136.6616085] ; [172.6616085  91.3383915],1
p4,1,0.0,67.804143,[202 197] ; [219  48],[252.22072072 146.77927928] ; [168.77927928  98.22072072],1
p8,1,0.0,44.596078,[174 222] ; [187  79],[215.94561934 180.05438066] ; [145.05438066 120.94561934],1
p3,1,0.0,33.816059,[178 222] ; [180  87],[214.69265367 185.30734633] ; [143.30734633 123.69265367],1
s7,1,0.0,26.018847,[175 209] ; [168  86],[206.44514107 177.55485893] ; [136.55485893 117.44514107],1
s8,1,2e-06,22.755847,[158 241] ; [156 111],[188.11711712 210.88288288] ; [125.88288288 141.11711712],1
p5,1,3e-06,21.850974,[ 32 365] ; [ 55 213],[ 51.93834586 345.06165414] ; [ 35.06165414 232.93834586],1
s5,1,1.8e-05,18.434063,[109 280] ; [113 141],[134.30482115 254.69517885] ; [ 87.69517885 166.30482115],1
p9,1,0.000187,13.961277,[323  74] ; [245  22],[339.60240964  57.39759036] ; [228.39759036  38.60240964],1
v1,1,0.000352,12.773192,[195 192] ; [171  94],[217.24233129 169.75766871] ; [148.75766871 116.24233129],1
p2,1,0.000499,12.119267,[324  77] ; [243  25],[339.86098655  61.13901345] ; [227.13901345  40.86098655],1
s2,1,0.000669,11.572096,[186 211] ; [161 106],[207.46837349 189.53162651] ; [139.53162651 127.46837349],1
p1,1,0.000949,10.923844,[ 26 374] ; [ 38 230],[ 38.32335329 361.67664671] ; [ 25.67664671 242.32335329],1
s6,1,0.003146,8.720729,[256 139] ; [199  64],[273.13829787 121.86170213] ; [181.86170213  81.13829787],0
b2,1,0.003169,8.707712,[ 84 169] ; [82 91],[ 98.58685446 154.41314554] ; [ 67.41314554 105.58685446],0
b3,1,0.003169,8.707712,[ 84 169] ; [82 91],[ 98.58685446 154.41314554] ; [ 67.41314554 105.58685446],0
n6,1,0.006241,7.479504,[348  54] ; [249  18],[358.73542601  43.26457399] ; [238.26457399  28.73542601],0
p12,1,0.008616,6.900646,[ 27 373] ; [ 34 233],[ 36.58170915 363.41829085] ; [ 24.41829085 242.58170915],0
d1,1,0.011527,6.382211,[231 171] ; [180  88],[246.6 155.4] ; [164.4 103.6],0
p10,1,0.035618,4.415321,[323  78] ; [230  35],[332.96246246  68.03753754] ; [220.03753754  44.96246246],0
d3,1,0.044972,4.019689,[265 136] ; [196  71],[276.73802395 124.26197605] ; [184.26197605  82.73802395],0
u1,1,0.04611,3.977554,[ 72 330] ; [ 65 203],[ 82.2 319.8] ; [ 54.8 213.2],0
u4,1,0.062963,3.457569,[  6 396] ; [ 10 258],[  9.6 392.4] ; [  6.4 261.6],0
r4,1,0.073312,3.207256,[368  34] ; [255  13],[373.8  28.2] ; [249.2  18.8],0
a1,1,0.076383,3.140232,[ 16 386] ; [ 19 249],[ 21. 381.] ; [ 14. 254.],0
n2,1,0.104259,2.639152,[67 16] ; [32 15],[63.20769231 19.79230769] ; [35.79230769 11.20769231],0
s3,1,0.105817,2.615607,[217 178] ; [163 103],[227.08018154 167.91981846] ; [152.91981846 113.08018154],0
d4,1,0.126224,2.338339,[323  77] ; [227  39],[330.33033033  69.66966967] ; [219.66966967  46.33033033],0
r2,1,0.170913,1.874918,[382  17] ; [258   6],[385.15837104  13.84162896] ; [254.84162896   9.15837104],0
n5,1,0.185803,1.750591,[340  61] ; [236  31],[345.77245509  55.22754491] ; [230.22754491  36.77245509],0
a3,1,0.1971,1.66373,[288 113] ; [203  63],[295.18890555 105.81109445] ; [195.81109445  70.18890555],0
a4,1,0.200266,1.640433,[188 212] ; [139 128],[196.10194903 203.89805097] ; [130.89805097 136.10194903],0
v3,1,0.2044,1.610657,[158 226] ; [121 141],[165.84520124 218.15479876] ; [113.15479876 148.84520124],0
