Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,238.685633,[217  77] ; [ 28 252],[125.48780488 168.51219512] ; [119.51219512 160.48780488],1
s6,1,0.0,112.938489,[229  60] ; [ 99 182],[166.30175439 122.69824561] ; [161.69824561 119.30175439],1
s7,1,0.0,80.090479,[155 123] ; [ 50 218],[104.37728938 173.62271062] ; [100.62271062 167.37728938],1
s8,1,0.0,58.621514,[139 154] ; [ 49 232],[ 95.96515679 197.03484321] ; [ 92.03484321 188.96515679],1
s5,1,0.0,29.183376,[ 95 189] ; [ 39 239],[ 67.71530249 216.28469751] ; [ 66.28469751 211.71530249],1
r4,1,7.2e-05,15.762219,[261  33] ; [215  67],[242.95833333  51.04166667] ; [233.04166667  48.95833333],1
r3,1,7.3e-05,15.743697,[280  13] ; [240  39],[266.36363636  26.63636364] ; [253.63636364  25.36363636],1
r2,1,0.000195,13.877204,[277  13] ; [240  37],[264.42680776  25.57319224] ; [252.57319224  24.42680776],1
s4,1,0.000262,13.324319,[ 63 230] ; [ 29 252],[ 46.96167247 246.03832753] ; [ 45.03832753 235.96167247],1
p10,1,0.000732,11.404958,[229  62] ; [185  95],[210.98774081  80.01225919] ; [203.01225919  76.98774081],1
p9,1,0.0008,11.240896,[235  55] ; [190  86],[217.75618375  72.24381625] ; [207.24381625  68.75618375],1
p2,1,0.000819,11.197143,[236  58] ; [192  90],[218.45833333  75.54166667] ; [209.54166667  72.45833333],1
p7,1,0.001335,10.293047,[156 130] ; [115 165],[136.93639576 149.06360424] ; [134.06360424 145.93639576],0
v4,1,0.00286,8.894453,[273  17] ; [244  37],[262.57443082  27.42556918] ; [254.42556918  26.57443082],0
n3,1,0.004612,8.025706,[58 15] ; [49 35],[49.75159236 23.24840764] ; [57.24840764 26.75159236],0
r1,1,0.012265,6.2721,[233  58] ; [199  81],[220.16112084  70.83887916] ; [211.83887916  68.16112084],0
p3,1,0.01837,5.560486,[118 175] ; [ 87 195],[104.46086957 188.53913043] ; [100.53913043 181.46086957],0
b4,1,0.027685,4.847559,[181 113] ; [148 134],[167.92708333 126.07291667] ; [161.07291667 120.92708333],0
v3,1,0.027689,4.847344,[109 175] ; [ 80 191],[ 96.71351351 187.28648649] ; [ 92.28648649 178.71351351],0
u3,1,0.03345,4.522603,[53 33] ; [49 57],[45.6875 40.3125] ; [56.3125 49.6875],0
p4,1,0.039114,4.255929,[135 157] ; [106 175],[122.81326353 169.18673647] ; [118.18673647 162.81326353],0
p12,1,0.045672,3.993663,[ 17 275] ; [  7 275],[ 12.20905923 279.79094077] ; [ 11.79094077 270.20905923],0
a3,1,0.051427,3.794308,[206  87] ; [176 105],[194.99303136  98.00696864] ; [187.00696864  93.99303136],0
p11,1,0.059157,3.560871,[221  73] ; [192  90],[210.80208333  83.19791667] ; [202.19791667  79.80208333],0
n4,1,0.079566,3.073735,[211  81] ; [184  97],[201.29144852  90.70855148] ; [193.70855148  87.29144852],0
a8,1,0.098722,2.726067,[ 42 231] ; [ 27 229],[ 35.60869565 237.39130435] ; [ 33.39130435 222.60869565],0
u4,1,0.105835,2.615333,[  7 287] ; [  2 280],[  4.59375 289.40625] ; [  4.40625 277.59375],0
v2,1,0.135729,2.225728,[149 127] ; [130 143],[140.26229508 135.73770492] ; [138.73770492 134.26229508],0
u1,1,0.137206,2.209023,[ 47 247] ; [ 33 249],[ 40.83333333 253.16666667] ; [ 39.16666667 242.83333333],0
n2,1,0.163978,1.937154,[57 17] ; [57 28],[53.05660377 20.94339623] ; [60.94339623 24.05660377],0
u2,1,0.211215,1.563079,[47 38] ; [48 56],[42.72486772 42.27513228] ; [52.27513228 51.72486772],0
n5,1,0.225068,1.471764,[205  86] ; [184  96],[198.2469352  92.7530648] ; [190.7530648  89.2469352],0
v1,1,0.228219,1.451925,[129 152] ; [114 165],[121.93392857 159.06607143] ; [121.06607143 157.93392857],0
d4,1,0.294162,1.100472,[232  60] ; [213  68],[226.77137871  65.22862129] ; [218.22862129  62.77137871],0
d1,1,0.322168,0.980126,[156 138] ; [138 144],[150.0625 143.9375] ; [143.9375 138.0625],0
n6,1,0.384057,0.757676,[229  63] ; [211  69],[224.61538462  67.38461538] ; [215.38461538  64.61538462],0
n1,1,0.385874,0.751903,[28 45] ; [27 58],[25.41139241 47.58860759] ; [29.58860759 55.41139241],0
d3,1,0.436218,0.606212,[192 101] ; [176 106],[187.52 105.48] ; [180.48 101.52],0
a2,1,0.441507,0.592362,[ 65 229] ; [ 55 227],[ 61.25 232.75] ; [ 58.75 223.25],0
b1,1,0.465692,0.53218,[105 189] ; [109 173],[109.22916667 184.77083333] ; [104.77083333 177.22916667],0
a1,1,0.471451,0.518574,[ 11 283] ; [ 14 268],[ 12.76041667 281.23958333] ; [ 12.23958333 269.76041667],0
