Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.951889,[34  9] ; [43 75],[20.56521739 22.43478261] ; [56.43478261 61.56521739],1
p10,1,0.314495,1.011706,[28 15] ; [67 52],[25.21604938 17.78395062] ; [69.78395062 49.21604938],0
n6,1,0.37696,0.780591,[33 10] ; [85 37],[30.75151515 12.24848485] ; [87.24848485 34.75151515],0
d1,1,0.491565,0.473099,[10 33] ; [35 87],[11.72727273 31.27272727] ; [33.27272727 88.72727273],0
b4,1,0.578267,0.309045,[24 19] ; [74 48],[25.53939394 17.46060606] ; [72.46060606 49.53939394],0
a4,1,0.608989,0.26165,[ 7 36] ; [24 97],[ 8.12804878 34.87195122] ; [22.87195122 98.12804878],0
a3,1,0.618607,0.24783,[19 23] ; [49 71],[17.62962963 24.37037037] ; [50.37037037 69.62962963],0
r1,1,0.61992,0.24598,[23 20] ; [70 51],[24.38414634 18.61585366] ; [68.61585366 52.38414634],0
d3,1,0.653091,0.202025,[22 20] ; [59 63],[20.74390244 21.25609756] ; [60.25609756 61.74390244],0
s4,1,0.682788,0.167005,[ 4 39] ; [ 14 107],[ 4.7195122 38.2804878] ; [ 13.2804878 107.7195122],0
s5,1,0.740019,0.11011,[ 6 35] ; [ 15 104],[ 5.38125 35.61875] ; [ 15.61875 103.38125],0
s3,1,0.750883,0.100791,[12 31] ; [30 88],[11.2173913 31.7826087] ; [30.7826087 87.2173913],0
b1,1,0.889418,0.019332,[15 28] ; [44 78],[15.37575758 27.62424242] ; [43.62424242 78.37575758],0
a7,1,0.91211,0.012183,[26 17] ; [72 49],[25.69512195 17.30487805] ; [72.30487805 48.69512195],0
n2,1,0.945225,0.00472,[9 6] ; [23 16],[8.88888889 6.11111111] ; [23.11111111 15.88888889],0
a6,1,0.957121,0.002891,[22 21] ; [63 59],[22.15151515 20.84848485] ; [62.84848485 59.15151515],0
u3,1,0.957256,0.002873,[11 13] ; [33 40],[10.88659794 13.11340206] ; [33.11340206 39.88659794],0
d4,1,0.957377,0.002856,[26 17] ; [72 48],[25.85276074 17.14723926] ; [72.14723926 47.85276074],0
d2,1,0.987717,0.000237,[10 33] ; [28 93],[ 9.96341463 33.03658537] ; [28.03658537 92.96341463],0
u2,1,1.0,0.0,[12 12] ; [36 36],[12. 12.] ; [36. 36.],0
