Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.899883,[106  12] ; [2 9],[98.79069767 19.20930233] ; [9.20930233 1.79069767],1
a7,1,0.006338,7.451645,[80 37] ; [3 8],[75.8671875 41.1328125] ; [7.1328125 3.8671875],0
v2,1,0.012175,6.285202,[57 54] ; [1 9],[53.20661157 57.79338843] ; [4.79338843 5.20661157],0
r1,1,0.015356,5.875143,[84 33] ; [4 7],[80.4375 36.5625] ; [7.5625 3.4375],0
s1,1,0.026781,4.90487,[  4 113] ; [2 9],[  5.484375 111.515625] ; [ 0.515625 10.484375],0
p3,1,0.052078,3.773249,[57 60] ; [2 9],[53.9296875 63.0703125] ; [5.0703125 5.9296875],0
s6,1,0.053286,3.734911,[75 39] ; [4 7],[72.048 41.952] ; [6.952 4.048],0
b3,1,0.055503,3.666921,[16 52] ; [4 3],[18.13333333 49.86666667] ; [1.86666667 5.13333333],0
b2,1,0.055503,3.666921,[16 52] ; [4 3],[18.13333333 49.86666667] ; [1.86666667 5.13333333],0
a6,1,0.057967,3.594606,[77 41] ; [4 7],[74.09302326 43.90697674] ; [6.90697674 4.09302326],0
s3,1,0.075203,3.165633,[62 55] ; [2 7],[59.42857143 57.57142857] ; [4.57142857 4.42857143],0
p11,1,0.093118,2.819634,[99 19] ; [7 4],[96.96124031 21.03875969] ; [9.03875969 1.96124031],0
n3,1,0.103604,2.649167,[22  3] ; [5 3],[20.45454545  4.54545455] ; [6.54545455 1.45454545],0
n2,1,0.103604,2.649167,[22  3] ; [5 3],[20.45454545  4.54545455] ; [6.54545455 1.45454545],0
s8,1,0.11773,2.447261,[50 68] ; [2 9],[47.56589147 70.43410853] ; [4.43410853 6.56589147],0
p9,1,0.134729,2.23715,[110   8] ; [8 2],[108.78125   9.21875] ; [9.21875 0.78125],0
s7,1,0.142481,2.150958,[55 54] ; [3 8],[52.68333333 56.31666667] ; [5.31666667 5.68333333],0
b5,1,0.192968,1.694808,[67 51] ; [4 7],[64.94573643 53.05426357] ; [6.05426357 4.94573643],0
n4,1,0.198444,1.653786,[86 32] ; [6 5],[84.15503876 33.84496124] ; [7.84496124 3.15503876],0
s5,1,0.206472,1.595991,[30 84] ; [ 1 10],[28.272 85.728] ; [2.728 8.272],0
p1,1,0.219653,1.506637,[ 16 102] ; [3 8],[ 17.37984496 100.62015504] ; [1.62015504 9.37984496],0
a4,1,0.244943,1.351919,[29 89] ; [ 1 10],[27.44186047 90.55813953] ; [2.55813953 8.44186047],0
p7,1,0.255127,1.295007,[73 43] ; [5 6],[71.24409449 44.75590551] ; [6.75590551 4.24409449],0
b1,1,0.261188,1.262449,[44 74] ; [6 5],[45.73643411 72.26356589] ; [4.26356589 6.73643411],0
d2,1,0.281949,1.157669,[26 92] ; [4 7],[27.44186047 90.55813953] ; [2.55813953 8.44186047],0
s2,1,0.308871,1.035495,[50 66] ; [3 8],[48.40944882 67.59055118] ; [4.59055118 6.40944882],0
b4,1,0.330719,0.94608,[57 61] ; [7 4],[58.54263566 59.45736434] ; [5.45736434 5.54263566],0
s4,1,0.333255,0.936207,[25 92] ; [ 1 10],[23.765625 93.234375] ; [2.234375 8.765625],0
d5,1,0.344098,0.895105,[60 57] ; [4 7],[58.5 58.5] ; [5.5 5.5],0
n6,1,0.346113,0.887656,[99 19] ; [8 3],[97.87596899 20.12403101] ; [9.12403101 1.87596899],0
u2,1,0.390272,0.738095,[27 29] ; [4 2],[28. 28.] ; [3. 3.],0
a5,1,0.403652,0.697419,[69 49] ; [5 6],[67.68992248 50.31007752] ; [6.31007752 4.68992248],0
p5,1,0.413868,0.667661,[ 12 106] ; [2 9],[ 12.80620155 105.19379845] ; [1.19379845 9.80620155],0
p8,1,0.4825,0.493208,[61 55] ; [7 4],[62.11023622 53.88976378] ; [5.88976378 5.11023622],0
p4,1,0.504058,0.446382,[66 52] ; [5 6],[64.94573643 53.05426357] ; [6.05426357 4.94573643],0
n5,1,0.548411,0.360172,[94 23] ; [8 3],[93.234375 23.765625] ; [8.765625 2.234375],0
p2,1,0.588747,0.292305,[94 24] ; [8 3],[93.30232558 24.69767442] ; [8.69767442 2.30232558],0
a3,1,0.652711,0.2025,[62 56] ; [5 6],[61.28682171 56.71317829] ; [5.71317829 5.28682171],0
n1,1,0.680724,0.169312,[10 14] ; [4 4],[10.5 13.5] ; [3.5 4.5],0
v4,1,0.690063,0.159018,[109   7] ; [10  1],[108.69291339   7.30708661] ; [10.30708661  0.69291339],0
p6,1,0.747375,0.10375,[37 80] ; [4 7],[37.4765625 79.5234375] ; [3.5234375 7.4765625],0
p12,1,0.773512,0.08282,[  8 110] ; [ 1 10],[  8.23255814 109.76744186] ; [ 0.76744186 10.23255814],0
v3,1,0.788226,0.072154,[40 77] ; [3 7],[39.61417323 77.38582677] ; [3.38582677 6.61417323],0
v1,1,0.816197,0.054028,[56 58] ; [5 6],[55.632 58.368] ; [5.368 5.632],0
u3,1,0.933705,0.00692,[29 27] ; [3 3],[28.90322581 27.09677419] ; [3.09677419 2.90322581],0
d3,1,0.982258,0.000495,[32 84] ; [3 8],[31.96850394 84.03149606] ; [3.03149606 7.96850394],0
