Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.18863,[163  11] ; [29 18],[151.16742081  22.83257919] ; [40.83257919  6.16742081],1
s4,1,0.003349,8.60688,[ 31 140] ; [18 29],[ 38.43577982 132.56422018] ; [10.56422018 36.43577982],0
u1,1,0.006687,7.355068,[ 31 143] ; [ 1 46],[ 25.19457014 148.80542986] ; [ 6.80542986 40.19457014],0
a5,1,0.008983,6.826226,[124  50] ; [24 23],[116.52488688  57.47511312] ; [31.47511312 15.52488688],0
r2,1,0.010098,6.617495,[166   6] ; [39  6],[162.48847926   9.51152074] ; [42.51152074  2.48847926],0
a6,1,0.016635,5.734527,[120  52] ; [24 23],[113.09589041  58.90410959] ; [30.90410959 16.09589041],0
a8,1,0.02272,5.189813,[ 30 128] ; [ 2 41],[ 25.15422886 132.84577114] ; [ 6.84577114 36.15422886],0
v4,1,0.024438,5.063275,[167   5] ; [42  5],[164.14611872   7.85388128] ; [44.85388128  2.14611872],0
s8,1,0.026268,4.938285,[91 83] ; [16 31],[84.24434389 89.75565611] ; [22.75565611 24.24434389],0
u3,1,0.041973,4.136277,[33 19] ; [ 6 11],[29.39130435 22.60869565] ; [9.60869565 7.39130435],0
s7,1,0.043809,4.063909,[98 74] ; [19 28],[91.89041096 80.10958904] ; [25.10958904 21.89041096],0
d1,1,0.068164,3.3267,[89 85] ; [17 30],[83.45701357 90.54298643] ; [22.54298643 24.45701357],0
v2,1,0.092953,2.822471,[93 69] ; [19 25],[88.0776699 73.9223301] ; [23.9223301 20.0776699],0
a2,1,0.093408,2.814646,[ 42 132] ; [ 6 41],[ 37.7918552 136.2081448] ; [10.2081448 36.7918552],0
p8,1,0.107721,2.587346,[ 63 106] ; [11 34],[ 58.43925234 110.56074766] ; [15.56074766 29.43925234],0
s3,1,0.141206,2.164766,[123  46] ; [29 18],[118.92592593  50.07407407] ; [33.07407407 13.92592593],0
u4,1,0.15641,2.008597,[  2 172] ; [ 2 45],[  3.14932127 170.85067873] ; [ 0.85067873 46.14932127],0
r3,1,0.179399,1.802598,[163   9] ; [42  5],[161.00456621  10.99543379] ; [43.99543379  3.00456621],0
n4,1,0.187644,1.736018,[124  49] ; [29 18],[120.31363636  52.68636364] ; [32.68636364 14.31363636],0
a4,1,0.205357,1.60386,[ 69 104] ; [14 33],[ 65.26818182 107.73181818] ; [17.73181818 29.26818182],0
p3,1,0.226229,1.464412,[ 37 136] ; [14 33],[ 40.10454545 132.89545455] ; [10.89545455 36.10454545],0
d5,1,0.226229,1.464412,[136  37] ; [33 14],[132.89545455  40.10454545] ; [36.10454545 10.89545455],0
n1,1,0.289442,1.122214,[22 28] ; [ 5 12],[20.14925373 29.85074627] ; [ 6.85074627 10.14925373],0
v1,1,0.293352,1.104176,[90 79] ; [20 25],[86.86915888 82.13084112] ; [23.13084112 21.86915888],0
u2,1,0.319071,0.99275,[29 21] ; [7 9],[27.27272727 22.72727273] ; [8.72727273 7.27272727],0
a7,1,0.325134,0.968182,[124  50] ; [30 17],[121.24886878  52.75113122] ; [32.75113122 14.24886878],0
b1,1,0.336683,0.92302,[ 65 109] ; [14 33],[ 62.19909502 111.80090498] ; [16.80090498 30.19909502],0
p11,1,0.343808,0.896179,[125  49] ; [37 10],[127.54751131  46.45248869] ; [34.45248869 12.54751131],0
a3,1,0.349178,0.876442,[122  50] ; [30 17],[119.37899543  52.62100457] ; [32.62100457 14.37899543],0
p9,1,0.358595,0.842807,[142  27] ; [36 10],[139.91627907  29.08372093] ; [38.08372093  7.91627907],0
b4,1,0.361921,0.831215,[102  72] ; [31 16],[104.71493213  69.28506787] ; [28.28506787 18.71493213],0
p12,1,0.364492,0.822358,[ 14 158] ; [ 2 45],[ 12.56621005 159.43378995] ; [ 3.43378995 43.56621005],0
d4,1,0.379484,0.772374,[139  34] ; [35 12],[136.82727273  36.17272727] ; [37.17272727  9.82727273],0
p1,1,0.393675,0.727561,[  9 164] ; [ 4 43],[ 10.22272727 162.77727273] ; [ 2.77727273 44.22272727],0
b3,1,0.413923,0.667504,[34 61] ; [ 8 21],[32.17741935 62.82258065] ; [ 9.82258065 19.17741935],0
b2,1,0.413923,0.667504,[34 61] ; [ 8 21],[32.17741935 62.82258065] ; [ 9.82258065 19.17741935],0
n3,1,0.462679,0.539405,[37 13] ; [11  6],[35.82089552 14.17910448] ; [12.17910448  4.82089552],0
a1,1,0.489755,0.477065,[  7 167] ; [ 3 44],[  7.87330317 166.12669683] ; [ 2.12669683 44.87330317],0
