Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,76.55884,[ 22 121] ; [110  61],[60.11464968 82.88535032] ; [71.88535032 99.11464968],1
s3,1,0.0,50.423028,[ 42 101] ; [119  52],[73.32165605 69.67834395] ; [87.67834395 83.32165605],1
s8,1,0.0,50.142335,[ 12 132] ; [76 96],[ 40.10126582 103.89873418] ; [ 47.89873418 124.10126582],1
s7,1,0.0,37.70824,[ 22 114] ; [83 83],[47.28476821 88.71523179] ; [ 57.71523179 108.28476821],1
p9,1,0.0,30.103745,[78 61] ; [145  27],[99.66881029 39.33118971] ; [123.33118971  48.66881029],1
s5,1,0.0,28.95007,[ 18 121] ; [68 99],[39.06535948 99.93464052] ; [ 46.93464052 120.06535948],1
p10,1,1e-06,24.817934,[71 71] ; [131  39],[91.93589744 50.06410256] ; [110.06410256  59.93589744],1
r1,1,2e-06,22.409589,[77 67] ; [133  36],[96.61341853 47.38658147] ; [113.38658147  55.61341853],1
v4,1,3e-06,22.074453,[107  35] ; [160  10],[121.51923077  20.48076923] ; [145.48076923  24.51923077],1
r4,1,5e-06,20.910918,[91 53] ; [147  25],[108.4556962  35.5443038] ; [129.5443038  42.4556962],1
p4,1,1.4e-05,18.802788,[ 38 105] ; [87 85],[56.74603175 86.25396825] ; [ 68.25396825 103.74603175],1
r3,1,3.4e-05,17.19085,[112  31] ; [161  10],[124.32802548  18.67197452] ; [148.67197452  22.32802548],1
s4,1,0.000138,14.525731,[ 14 130] ; [ 45 124],[ 27.14376997 116.85623003] ; [ 31.85623003 137.14376997],1
p2,1,0.00015,14.370336,[84 59] ; [135  37],[99.41904762 43.58095238] ; [119.58095238  52.41904762],1
r2,1,0.000213,13.71098,[111  29] ; [158  11],[121.87702265  18.12297735] ; [147.12297735  21.87702265],1
v2,1,0.000278,13.215517,[ 39 101] ; [80 86],[54.44444444 85.55555556] ; [ 64.55555556 101.44444444],1
n6,1,0.000301,13.061618,[90 53] ; [138  32],[104.16613419  38.83386581] ; [123.83386581  46.16613419],1
v1,1,0.001078,10.689403,[ 39 102] ; [76 90],[52.81758958 88.18241042] ; [ 62.18241042 103.81758958],0
d5,1,0.001553,10.015043,[92 51] ; [138  34],[104.41269841  38.58730159] ; [125.58730159  46.41269841],0
p6,1,0.00311,8.742015,[ 20 121] ; [ 48 123],[ 30.73076923 110.26923077] ; [ 37.26923077 133.73076923],0
b5,1,0.006064,7.531281,[78 66] ; [119  53],[89.7721519 54.2278481] ; [107.2278481  64.7721519],0
p3,1,0.006532,7.3973,[ 30 113] ; [ 60 112],[ 40.85714286 102.14285714] ; [ 49.14285714 122.85714286],0
d3,1,0.008232,6.98228,[75 67] ; [116  56],[86.37579618 55.62420382] ; [104.62420382  67.37579618],0
a7,1,0.008903,6.842258,[83 60] ; [124  48],[93.97142857 49.02857143] ; [113.02857143  58.97142857],0
n4,1,0.009215,6.78066,[85 59] ; [124  46],[95.84713376 48.15286624] ; [113.15286624  56.84713376],0
a5,1,0.012451,6.245426,[80 64] ; [119  53],[90.6835443 53.3164557] ; [108.3164557  63.6835443],0
p7,1,0.014034,6.033841,[46 97] ; [77 91],[56.5562701 86.4437299] ; [ 66.4437299 101.5562701],0
d1,1,0.014506,5.975455,[58 86] ; [93 79],[68.81012658 75.18987342] ; [82.18987342 89.81012658],0
u3,1,0.015727,5.833122,[21 32] ; [34 20],[27.24299065 25.75700935] ; [27.75700935 26.24299065],0
a2,1,0.016002,5.802609,[ 21 123] ; [ 44 128],[ 29.62025316 114.37974684] ; [ 35.37974684 136.62025316],0
u1,1,0.021426,5.291818,[ 13 131] ; [ 31 141],[ 20.05063291 123.94936709] ; [ 23.94936709 148.05063291],0
n2,1,0.030071,4.70525,[34 24] ; [42 12],[39.35714286 18.64285714] ; [36.64285714 17.35714286],0
d4,1,0.033651,4.512365,[99 44] ; [137  35],[107.13650794  35.86349206] ; [128.86349206  43.13650794],0
n5,1,0.045225,4.01022,[81 61] ; [115  54],[89.49196141 52.50803859] ; [106.50803859  62.49196141],0
d2,1,0.051684,3.785964,[53 89] ; [83 89],[61.50318471 80.49681529] ; [74.49681529 97.50318471],0
p11,1,0.094329,2.798893,[84 60] ; [116  56],[91.13924051 52.86075949] ; [108.86075949  63.13924051],0
p12,1,0.101147,2.687362,[  2 141] ; [  8 164],[  4.53968254 138.46031746] ; [  5.46031746 166.53968254],0
b2,1,0.156528,2.007456,[36 49] ; [34 71],[31.31578947 53.68421053] ; [38.68421053 66.31578947],0
b3,1,0.156528,2.007456,[36 49] ; [34 71],[31.31578947 53.68421053] ; [38.68421053 66.31578947],0
a4,1,0.174597,1.843022,[56 87] ; [80 91],[61.93630573 81.06369427] ; [74.06369427 96.93630573],0
b1,1,0.180447,1.793942,[66 78] ; [ 66 106],[60.15189873 83.84810127] ; [ 71.84810127 100.15189873],0
p5,1,0.192095,1.701476,[  4 139] ; [ 10 161],[  6.37579618 136.62420382] ; [  7.62420382 163.37579618],0
n3,1,0.216028,1.530563,[36 21] ; [40 14],[39.02702703 17.97297297] ; [36.97297297 17.02702703],0
a1,1,0.250223,1.322058,[  9 135] ; [  6 166],[  6.83544304 137.16455696] ; [  8.16455696 163.83544304],0
b4,1,0.274617,1.193536,[80 64] ; [106  66],[84.75949367 59.24050633] ; [101.24050633  70.75949367],0
a8,1,0.301977,1.065443,[ 13 122] ; [ 22 141],[ 15.8557047 119.1442953] ; [ 19.1442953 143.8557047],0
a3,1,0.462587,0.539627,[91 51] ; [117  55],[94.06369427 47.93630573] ; [113.93630573  58.06369427],0
u2,1,0.493898,0.468022,[24 28] ; [28 25],[25.75238095 26.24761905] ; [26.24761905 26.75238095],0
a6,1,0.629571,0.232643,[90 54] ; [112  60],[92.05063291 51.94936709] ; [109.94936709  62.05063291],0
u4,1,0.668953,0.18283,[  1 143] ; [  2 170],[  1.36708861 142.63291139] ; [  1.63291139 170.36708861],0
s1,1,0.7584,0.094607,[  5 139] ; [  7 162],[  5.52076677 138.47923323] ; [  6.47923323 162.52076677],0
p1,1,0.766252,0.088376,[  8 135] ; [ 11 161],[  8.62539683 134.37460317] ; [ 10.37460317 161.62539683],0
n1,1,0.937852,0.006079,[20 38] ; [19 35],[20.19642857 37.80357143] ; [18.80357143 35.19642857],0
