Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,92.479913,[ 4 88] ; [145  83],[42.8375 49.1625] ; [106.1625 121.8375],1
d4,1,0.0,39.622937,[48 43] ; [195  32],[69.53773585 21.46226415] ; [173.46226415  53.53773585],1
a5,1,0.0,34.213069,[32 60] ; [160  68],[55.2 36.8] ; [136.8  91.2],1
d3,1,0.0,26.988185,[38 54] ; [164  63],[58.25705329 33.74294671] ; [143.74294671  83.25705329],1
a4,1,1e-06,24.132925,[18 73] ; [113 114],[37.48742138 53.51257862] ; [ 93.51257862 133.48742138],1
a3,1,3e-06,21.964772,[40 50] ; [165  63],[58.01886792 31.98113208] ; [146.98113208  81.01886792],1
d2,1,4e-06,21.229319,[19 73] ; [109 115],[37.26582278 54.73417722] ; [ 90.73417722 133.26582278],1
a7,1,1.6e-05,18.660162,[42 49] ; [163  64],[58.66352201 32.33647799] ; [146.33647799  80.66352201],1
a2,1,4.8e-05,16.515583,[ 4 88] ; [ 54 174],[16.675 75.325] ; [ 41.325 186.675],1
p4,1,0.000459,12.27434,[18 72] ; [ 93 135],[31.41509434 58.58490566] ; [ 79.58490566 148.41509434],1
a6,1,0.000647,11.634469,[46 46] ; [160  68],[59.225 32.775] ; [146.775  81.225],1
v2,1,0.001665,9.88599,[25 60] ; [109 112],[37.22222222 47.77777778] ; [ 96.77777778 124.22222222],0
r3,1,0.00717,7.230004,[70 20] ; [202  24],[77.46835443 12.53164557] ; [194.53164557  31.46835443],0
p10,1,0.007249,7.210184,[43 46] ; [147  80],[53.51265823 35.48734177] ; [136.48734177  90.51265823],0
n6,1,0.009051,6.812652,[55 35] ; [172  55],[64.44794953 25.55205047] ; [162.55205047  64.44794953],0
u1,1,0.010355,6.572766,[ 4 88] ; [ 33 195],[10.6375 81.3625] ; [ 26.3625 201.6375],0
p2,1,0.011391,6.403314,[52 40] ; [161  65],[61.62264151 30.37735849] ; [151.37735849  74.62264151],0
p3,1,0.015954,5.807906,[17 75] ; [ 72 154],[25.74842767 66.25157233] ; [ 63.25157233 162.74842767],0
r2,1,0.016819,5.715165,[73 18] ; [201  22],[79.40764331 11.59235669] ; [194.59235669  28.40764331],0
r1,1,0.018176,5.579123,[52 39] ; [161  66],[60.95283019 30.04716981] ; [152.04716981  74.95283019],0
r4,1,0.021136,5.315559,[59 33] ; [175  53],[67.275 24.725] ; [166.725  61.275],0
n4,1,0.049586,3.855419,[53 38] ; [159  69],[60.47648903 30.52351097] ; [151.52351097  76.47648903],0
s7,1,0.056671,3.632239,[13 73] ; [ 55 163],[19.23684211 66.76315789] ; [ 48.76315789 169.23684211],0
s5,1,0.064652,3.41383,[13 77] ; [ 53 169],[19.03846154 70.96153846] ; [ 46.96153846 175.03846154],0
s6,1,0.071924,3.238562,[34 58] ; [109 118],[41.24137931 50.75862069] ; [101.75862069 125.24137931],0
p9,1,0.085307,2.960784,[53 37] ; [154  69],[59.52076677 30.47923323] ; [147.47923323  75.52076677],0
s4,1,0.101833,2.676599,[19 73] ; [ 30 195],[14.22082019 77.77917981] ; [ 34.77917981 190.22082019],0
v4,1,0.107612,2.588943,[71 19] ; [194  31],[75.71428571 14.28571429] ; [189.28571429  35.71428571],0
b5,1,0.121747,2.394706,[47 45] ; [138  90],[53.1875 38.8125] ; [131.8125  96.1875],0
