Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.405697,[ 9 74] ; [45 18],[30.69863014 52.30136986] ; [23.30136986 39.69863014],1
s6,1,0.0,30.547813,[24 60] ; [47 16],[40.57142857 43.42857143] ; [30.42857143 32.57142857],1
s8,1,4.2e-05,16.787037,[10 74] ; [26 37],[20.57142857 63.42857143] ; [15.42857143 47.57142857],1
s7,1,0.000204,13.796796,[10 69] ; [24 36],[19.32374101 59.67625899] ; [14.67625899 45.32374101],1
a6,1,0.008898,6.843103,[42 42] ; [45 18],[49.71428571 34.28571429] ; [37.28571429 25.71428571],0
s4,1,0.010588,6.533136,[15 69] ; [23 40],[21.71428571 62.28571429] ; [16.28571429 46.71428571],0
p7,1,0.024394,5.066432,[36 48] ; [36 22],[42.5915493 41.4084507] ; [29.4084507 28.5915493],0
n3,1,0.028091,4.822503,[22 17] ; [17  3],[25.77966102 13.22033898] ; [13.22033898  6.77966102],0
p2,1,0.032723,4.560236,[51 33] ; [48 14],[56.95890411 27.04109589] ; [42.04109589 19.95890411],0
r2,1,0.038545,4.280818,[67 17] ; [58  5],[71.42857143 12.57142857] ; [53.57142857  9.42857143],0
s5,1,0.055978,3.652721,[16 67] ; [20 40],[20.8951049 62.1048951] ; [15.1048951 44.8951049],0
b4,1,0.076536,3.136972,[41 43] ; [40 23],[46.28571429 37.71428571] ; [34.71428571 28.28571429],0
d2,1,0.0771,3.125,[23 61] ; [26 37],[28. 56.] ; [21. 42.],0
r3,1,0.086827,2.93224,[71 13] ; [59  4],[74.28571429  9.71428571] ; [55.71428571  7.28571429],0
v2,1,0.10109,2.688256,[24 57] ; [25 33],[28.55395683 52.44604317] ; [20.44604317 37.55395683],0
n6,1,0.127185,2.326532,[57 27] ; [35 28],[52.57142857 31.42857143] ; [39.42857143 23.57142857],0
d4,1,0.155989,2.012683,[56 28] ; [48 14],[59.83561644 24.16438356] ; [44.16438356 17.83561644],0
p9,1,0.163643,1.940231,[49 33] ; [44 18],[52.95833333 29.04166667] ; [40.04166667 21.95833333],0
a4,1,0.175357,1.836543,[16 68] ; [18 45],[19.42857143 64.57142857] ; [14.57142857 48.42857143],0
p5,1,0.197981,1.657209,[ 5 79] ; [ 1 60],[ 3.47586207 80.52413793] ; [ 2.52413793 58.47586207],0
