Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.264469,[50 21] ; [22 62],[32.98064516 38.01935484] ; [39.01935484 44.98064516],1
s8,1,0.0,28.053234,[38 33] ; [12 74],[22.61146497 48.38853503] ; [27.38853503 58.61146497],1
s6,1,0.0,27.983548,[56 13] ; [33 52],[39.87662338 29.12337662] ; [49.12337662 35.87662338],1
s5,1,1e-06,23.155588,[32 32] ; [11 71],[18.84931507 45.15068493] ; [24.15068493 57.84931507],1
s7,1,0.000517,12.052669,[37 32] ; [21 60],[26.68 42.32] ; [31.32 49.68],1
p10,1,0.003744,8.404209,[58 13] ; [50 33],[49.79220779 21.20779221] ; [58.20779221 24.79220779],0
v1,1,0.004818,7.946518,[38 29] ; [28 55],[29.48 37.52] ; [36.52 46.48],0
s4,1,0.005354,7.755956,[22 49] ; [11 75],[14.92356688 56.07643312] ; [18.07643312 67.92356688],0
p4,1,0.0127,6.21044,[43 28] ; [34 50],[35.27096774 35.72903226] ; [41.72903226 42.27096774],0
v4,1,0.012999,6.169288,[65  6] ; [66 20],[59.24203822 11.75796178] ; [71.75796178 14.24203822],0
u3,1,0.017463,5.649231,[16  9] ; [ 8 18],[11.76470588 13.23529412] ; [12.23529412 13.76470588],0
p3,1,0.02602,4.954672,[38 33] ; [30 54],[31.1483871 39.8516129] ; [36.8516129 47.1483871],0
p9,1,0.033317,4.529412,[60 10] ; [60 24],[54.54545455 15.45454545] ; [65.45454545 18.54545455],0
a1,1,0.038994,4.26112,[10 61] ; [ 4 82],[ 6.33121019 64.66878981] ; [ 7.66878981 78.33121019],0
p6,1,0.049141,3.870536,[29 41] ; [21 59],[23.33333333 46.66666667] ; [26.66666667 53.33333333],0
p2,1,0.05248,3.7604,[55 16] ; [53 31],[49.47096774 21.52903226] ; [58.52903226 25.47096774],0
b2,1,0.094499,2.796022,[14 33] ; [24 28],[18.04040404 28.95959596] ; [19.95959596 32.04040404],0
b3,1,0.094499,2.796022,[14 33] ; [24 28],[18.04040404 28.95959596] ; [19.95959596 32.04040404],0
b5,1,0.111177,2.537409,[50 21] ; [50 36],[45.22292994 25.77707006] ; [54.77707006 31.22292994],0
r3,1,0.122977,2.378991,[64  7] ; [70 16],[60.59872611 10.40127389] ; [73.40127389 12.59872611],0
p8,1,0.13623,2.22003,[32 37] ; [29 55],[27.50980392 41.49019608] ; [33.49019608 50.50980392],0
r4,1,0.152496,2.047104,[46 25] ; [46 40],[41.60509554 29.39490446] ; [50.39490446 35.60509554],0
p11,1,0.164002,1.936933,[55 16] ; [58 28],[51.10191083 19.89808917] ; [61.89808917 24.10191083],0
