Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3e-06,21.627693,[49 72] ; [68 26],[65.84651163 55.15348837] ; [51.15348837 42.84651163],1
r3,1,1.2e-05,19.229658,[83 38] ; [90  7],[96.02293578 24.97706422] ; [76.97706422 20.02293578],1
v3,1,2.1e-05,18.07479,[22 96] ; [43 51],[36.17924528 81.82075472] ; [28.82075472 65.17924528],1
d5,1,0.000174,14.088189,[79 41] ; [86 12],[90.82568807 29.17431193] ; [74.17431193 23.82568807],1
v1,1,0.000284,13.17282,[35 86] ; [52 46],[48.06849315 72.93150685] ; [38.93150685 59.06849315],1
r4,1,0.000587,11.815704,[75 47] ; [81 17],[86.50909091 35.49090909] ; [69.49090909 28.50909091],1
s2,1,0.000623,11.706187,[41 81] ; [55 42],[53.47945205 68.52054795] ; [42.52054795 54.47945205],1
s8,1,0.000951,10.921222,[26 95] ; [41 56],[37.18807339 83.81192661] ; [29.81192661 67.18807339],1
a5,1,0.001033,10.767098,[66 56] ; [74 24],[77.63636364 44.36363636] ; [62.36363636 35.63636364],0
r1,1,0.001515,10.060682,[70 50] ; [77 21],[80.91743119 39.08256881] ; [66.08256881 31.91743119],0
p6,1,0.001665,9.886029,[23 98] ; [36 58],[33.20465116 87.79534884] ; [25.79534884 68.20465116],0
v4,1,0.002097,9.462529,[93 29] ; [90  8],[101.48181818  20.51818182] ; [81.51818182 16.48181818],0
d4,1,0.002595,9.07257,[81 40] ; [83 15],[90.61187215 30.38812785] ; [73.38812785 24.61187215],0
s7,1,0.003347,8.608031,[35 77] ; [46 43],[45.13432836 66.86567164] ; [35.86567164 53.13432836],0
d1,1,0.004189,8.19996,[51 71] ; [60 38],[61.55454545 60.44545455] ; [49.44545455 48.55454545],0
r2,1,0.005008,7.876597,[98 21] ; [92  5],[104.67592593  14.32407407] ; [85.32407407 11.67592593],0
p10,1,0.013711,6.075,[51 69] ; [57 39],[60. 60.] ; [48. 48.],0
p4,1,0.030226,4.696397,[42 80] ; [47 49],[49.80733945 72.19266055] ; [39.19266055 56.80733945],0
d3,1,0.035678,4.41241,[66 53] ; [68 30],[73.48387097 45.51612903] ; [60.51612903 37.48387097],0
n6,1,0.03907,4.257831,[72 49] ; [70 26],[79.1797235 41.8202765] ; [62.8202765 33.1797235],0
a2,1,0.043457,4.077519,[ 22 100] ; [29 69],[28.28181818 93.71818182] ; [22.71818182 75.28181818],0
p3,1,0.049477,3.859112,[36 86] ; [41 56],[42.89497717 79.10502283] ; [34.10502283 62.89497717],0
p9,1,0.050868,3.812611,[60 57] ; [62 34],[67.01408451 49.98591549] ; [54.98591549 41.01408451],0
s5,1,0.054506,3.697125,[28 90] ; [33 59],[34.27619048 83.72380952] ; [26.72380952 65.27619048],0
n3,1,0.061484,3.496907,[29 24] ; [24  8],[33.04705882 19.95294118] ; [19.95294118 12.04705882],0
b1,1,0.078681,3.091948,[73 49] ; [47 51],[66.54545455 55.45454545] ; [53.45454545 44.54545455],0
a4,1,0.083974,2.986267,[46 74] ; [49 49],[52.29357798 67.70642202] ; [42.70642202 55.29357798],0
u1,1,0.10227,2.669778,[ 13 109] ; [18 80],[ 17.19090909 104.80909091] ; [13.80909091 84.19090909],0
d2,1,0.13781,2.202245,[54 66] ; [54 44],[59.44954128 60.55045872] ; [48.55045872 49.44954128],0
a1,1,0.148944,2.083031,[ 11 111] ; [ 4 94],[  8.31818182 113.68181818] ; [ 6.68181818 91.31818182],0
p7,1,0.170726,1.876561,[49 73] ; [47 48],[53.97235023 68.02764977] ; [42.02764977 52.97235023],0
