Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.002172,9.398601,[44  6] ; [34 21],[37.14285714 12.85714286] ; [40.85714286 14.14285714],0
n3,1,0.128066,2.315789,[15  7] ; [10 12],[12.5  9.5] ; [12.5  9.5],0
p10,1,0.147408,2.098869,[12 39] ; [ 7 48],[ 9.14150943 41.85849057] ; [ 9.85849057 45.14150943],0
d5,1,0.169147,1.890483,[39 12] ; [36 20],[35.74766355 15.25233645] ; [39.25233645 16.74766355],0
a8,1,0.177876,1.815282,[ 5 41] ; [ 2 50],[ 3.28571429 42.71428571] ; [ 3.71428571 48.28571429],0
a6,1,0.33701,0.921773,[32 19] ; [30 26],[29.55140187 21.44859813] ; [32.44859813 23.55140187],0
s2,1,0.398674,0.712323,[ 8 41] ; [ 6 50],[ 6.53333333 42.46666667] ; [ 7.46666667 48.53333333],0
u2,1,0.406405,0.689292,[11 12] ; [ 9 16],[ 9.58333333 13.41666667] ; [10.41666667 14.58333333],0
s6,1,0.429051,0.625392,[12 38] ; [17 38],[13.80952381 36.19047619] ; [15.19047619 39.80952381],0
u1,1,0.43223,0.616825,[ 7 44] ; [ 5 51],[ 5.71962617 45.28037383] ; [ 6.28037383 49.71962617],0
b1,1,0.522811,0.408345,[26 25] ; [32 24],[27.64485981 23.35514019] ; [30.35514019 25.64485981],0
u3,1,0.554737,0.3489,[10 14] ; [13 13],[11.04 12.96] ; [11.96 14.04],0
n5,1,0.56941,0.323671,[25 26] ; [30 25],[26.46226415 24.53773585] ; [28.53773585 26.46226415],0
d2,1,0.615199,0.252674,[23 27] ; [28 27],[24.28571429 25.71428571] ; [26.71428571 28.28571429],0
n4,1,0.631274,0.230337,[32 19] ; [32 23],[30.79245283 20.20754717] ; [33.20754717 21.79245283],0
s8,1,0.660886,0.192449,[ 5 45] ; [ 7 48],[ 5.71428571 44.28571429] ; [ 6.28571429 48.71428571],0
d1,1,0.662501,0.1905,[24 27] ; [24 32],[22.87850467 28.12149533] ; [25.12149533 30.87850467],0
d4,1,0.713819,0.134492,[35 15] ; [41 15],[35.8490566 14.1509434] ; [40.1509434 15.8490566],0
r2,1,0.72893,0.120097,[41 10] ; [44  9],[41.68269231  9.31730769] ; [43.31730769  9.68269231],0
s7,1,0.793064,0.068819,[ 8 39] ; [ 8 45],[ 7.52 39.48] ; [ 8.48 44.52],0
p1,1,0.813034,0.055939,[ 3 47] ; [ 4 52],[ 3.30188679 46.69811321] ; [ 3.69811321 52.30188679],0
a2,1,0.81653,0.053829,[10 41] ; [10 46],[ 9.53271028 41.46728972] ; [10.46728972 45.53271028],0
n6,1,0.841633,0.039922,[34 17] ; [35 19],[33.51428571 17.48571429] ; [35.48571429 18.51428571],0
a3,1,0.868531,0.027399,[27 24] ; [30 25],[27.4245283 23.5754717] ; [29.5754717 25.4245283],0
v3,1,0.887018,0.020186,[13 36] ; [15 39],[13.32038835 35.67961165] ; [14.67961165 39.32038835],0
s4,1,0.904184,0.014491,[ 5 45] ; [ 6 50],[ 5.18867925 44.81132075] ; [ 5.81132075 50.18867925],0
n1,1,0.920183,0.010041,[ 7 15] ; [ 7 16],[ 6.84444444 15.15555556] ; [ 7.15555556 15.84444444],0
a4,1,0.921639,0.009676,[19 32] ; [21 34],[19.24528302 31.75471698] ; [20.75471698 34.24528302],0
s5,1,0.936418,0.006364,[ 7 43] ; [ 8 47],[ 7.14285714 42.85714286] ; [ 7.85714286 47.14285714],0
p12,1,0.946754,0.00446,[ 1 50] ; [ 1 55],[ 0.95327103 50.04672897] ; [ 1.04672897 54.95327103],0
a5,1,0.962287,0.002236,[28 23] ; [31 25],[28.12149533 22.87850467] ; [30.87850467 25.12149533],0
b4,1,0.994089,5.5e-05,[31 20] ; [34 22],[30.98130841 20.01869159] ; [34.01869159 21.98130841],0
