Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.010487,6.550264,[ 7 22] ; [21 17],[12.11940299 16.88059701] ; [15.88059701 22.11940299],0
n6,1,0.016325,5.767535,[13 16] ; [28 10],[17.74626866 11.25373134] ; [23.25373134 14.74626866],0
p10,1,0.016642,5.733792,[ 9 20] ; [23 15],[13.85074627 15.14925373] ; [18.14925373 19.85074627],0
a6,1,0.020011,5.410962,[10 19] ; [24 14],[14.71641791 14.28358209] ; [19.28358209 18.71641791],0
p9,1,0.063244,3.4502,[15 14] ; [28 10],[18.6119403 10.3880597] ; [24.3880597 13.6119403],0
p6,1,0.064792,3.410263,[ 3 25] ; [11 26],[ 6.03076923 21.96923077] ; [ 7.96923077 29.03076923],0
b2,1,0.073699,3.198653,[ 8 11] ; [ 3 16],[ 5.5 13.5] ; [ 5.5 13.5],0
b3,1,0.073699,3.198653,[ 8 11] ; [ 3 16],[ 5.5 13.5] ; [ 5.5 13.5],0
s3,1,0.087923,2.911993,[17 11] ; [15 23],[13.57575758 14.42424242] ; [18.42424242 19.57575758],0
b5,1,0.105059,2.627018,[15 14] ; [27 11],[18.17910448 10.82089552] ; [23.82089552 14.17910448],0
s4,1,0.107149,2.595778,[ 2 27] ; [ 8 30],[ 4.32835821 24.67164179] ; [ 5.67164179 32.32835821],0
s7,1,0.118062,2.442841,[ 3 24] ; [10 27],[ 5.484375 21.515625] ; [ 7.515625 29.484375],0
r3,1,0.128083,2.315586,[23  6] ; [35  3],[25.10447761  3.89552239] ; [32.89552239  5.10447761],0
r4,1,0.128847,2.306345,[18 11] ; [30  8],[20.7761194  8.2238806] ; [27.2238806 10.7761194],0
a4,1,0.136169,2.220726,[ 7 22] ; [ 4 34],[ 4.76119403 24.23880597] ; [ 6.23880597 31.76119403],0
p8,1,0.219417,1.508181,[ 8 21] ; [16 22],[10.3880597 18.6119403] ; [13.6119403 24.3880597],0
p7,1,0.281191,1.161326,[15 14] ; [24 13],[17.13636364 11.86363636] ; [21.86363636 15.13636364],0
d4,1,0.288707,1.125642,[13 16] ; [22 16],[15.14925373 13.85074627] ; [19.85074627 18.14925373],0
v1,1,0.295324,1.095189,[11 17] ; [10 27],[ 9.04615385 18.95384615] ; [11.95384615 25.04615385],0
u3,1,0.324127,0.972222,[ 5 10] ; [10 10],[6.42857143 8.57142857] ; [ 8.57142857 11.42857143],0
p2,1,0.33124,0.944044,[19 10] ; [29  9],[20.7761194  8.2238806] ; [27.2238806 10.7761194],0
s6,1,0.347179,0.883743,[10 19] ; [17 20],[11.86363636 17.13636364] ; [15.13636364 21.86363636],0
b4,1,0.360924,0.834677,[17 12] ; [18 20],[15.14925373 13.85074627] ; [19.85074627 18.14925373],0
r2,1,0.391897,0.733047,[22  7] ; [32  6],[23.37313433  5.62686567] ; [30.62686567  7.37313433],0
r1,1,0.40713,0.687165,[17 12] ; [26 12],[18.6119403 10.3880597] ; [24.3880597 13.6119403],0
v4,1,0.424508,0.637802,[24  5] ; [34  4],[25.10447761  3.89552239] ; [32.89552239  5.10447761],0
p1,1,0.432894,0.615046,[ 3 26] ; [ 2 36],[ 2.1641791 26.8358209] ; [ 2.8358209 35.1641791],0
a1,1,0.432894,0.615046,[ 3 26] ; [ 2 36],[ 2.1641791 26.8358209] ; [ 2.8358209 35.1641791],0
n1,1,0.465693,0.532176,[1 9] ; [2 7],[1.57894737 8.42105263] ; [1.42105263 7.57894737],0
n2,1,0.509893,0.434286,[8 2] ; [6 3],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
p4,1,0.525835,0.402434,[10 19] ; [16 22],[11.25373134 17.74626866] ; [14.74626866 23.25373134],0
s5,1,0.552731,0.352448,[ 4 24] ; [ 7 28],[ 4.88888889 23.11111111] ; [ 6.11111111 28.88888889],0
v2,1,0.573674,0.316574,[ 7 20] ; [12 25],[ 8.015625 18.984375] ; [10.984375 26.015625],0
s8,1,0.592531,0.286409,[ 6 23] ; [10 28],[ 6.92537313 22.07462687] ; [ 9.07462687 28.92537313],0
v3,1,0.603861,0.269211,[ 6 22] ; [10 27],[ 6.89230769 21.10769231] ; [ 9.10769231 27.89230769],0
p11,1,0.628431,0.234194,[19 10] ; [27 11],[19.91044776  9.08955224] ; [26.08955224 11.91044776],0
a3,1,0.671987,0.179287,[14 14] ; [17 21],[13.15151515 14.84848485] ; [17.84848485 20.15151515],0
s1,1,0.721917,0.126664,[ 1 28] ; [ 2 36],[ 1.29850746 27.70149254] ; [ 1.70149254 36.29850746],0
d2,1,0.724963,0.123787,[ 3 26] ; [ 5 33],[ 3.46268657 25.53731343] ; [ 4.53731343 33.46268657],0
a5,1,0.729991,0.11912,[11 18] ; [16 22],[11.68656716 17.31343284] ; [15.31343284 22.68656716],0
p3,1,0.752993,0.099033,[11 18] ; [13 25],[10.3880597 18.6119403] ; [13.6119403 24.3880597],0
u2,1,0.76738,0.0875,[9 6] ; [11  9],[8.57142857 6.42857143] ; [11.42857143  8.57142857],0
s2,1,0.860788,0.030755,[10 19] ; [12 25],[ 9.66666667 19.33333333] ; [12.33333333 24.66666667],0
b1,1,0.874801,0.024826,[12 17] ; [15 23],[11.68656716 17.31343284] ; [15.31343284 22.68656716],0
a8,1,0.898611,0.016235,[ 3 23] ; [ 4 34],[ 2.84375 23.15625] ; [ 4.15625 33.84375],0
n4,1,0.981449,0.000541,[10 19] ; [13 25],[ 9.95522388 19.04477612] ; [13.04477612 24.95522388],0
n3,1,1.0,0.0,[7 2] ; [7 2],[7. 2.] ; [7. 2.],0
