Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.002354,9.250859,[5 9] ; [15  2],[9.03225806 4.96774194] ; [10.96774194  6.03225806],0
p11,1,0.007655,7.112421,[ 4 10] ; [13  4],[7.67741935 6.32258065] ; [9.32258065 7.67741935],0
b1,1,0.019826,5.427171,[10  4] ; [ 5 12],[6.77419355 7.22580645] ; [8.22580645 8.77419355],0
n5,1,0.022183,5.231398,[6 8] ; [14  3],[9.03225806 4.96774194] ; [10.96774194  6.03225806],0
s6,1,0.025185,5.011154,[ 2 12] ; [9 8],[4.96774194 9.03225806] ; [ 6.03225806 10.96774194],0
s8,1,0.031154,4.644478,[ 1 13] ; [ 7 10],[ 3.61290323 10.38709677] ; [ 4.38709677 12.61290323],0
p10,1,0.033754,4.507119,[ 3 10] ; [10  6],[5.82758621 7.17241379] ; [7.17241379 8.82758621],0
s2,1,0.04985,3.846495,[ 1 13] ; [ 6 10],[ 3.26666667 10.73333333] ; [ 3.73333333 12.26666667],0
p4,1,0.073035,3.213456,[ 3 11] ; [9 8],[5.41935484 8.58064516] ; [ 6.58064516 10.41935484],0
d2,1,0.073035,3.213456,[ 3 11] ; [9 8],[5.41935484 8.58064516] ; [ 6.58064516 10.41935484],0
p9,1,0.089019,2.892033,[4 9] ; [10  6],[6.27586207 6.72413793] ; [7.72413793 8.27586207],0
v1,1,0.100695,2.694508,[ 2 12] ; [ 7 10],[4.06451613 9.93548387] ; [ 4.93548387 12.06451613],0
v3,1,0.118337,2.439188,[ 1 13] ; [ 5 12],[ 2.70967742 11.29032258] ; [ 3.29032258 13.70967742],0
v2,1,0.126613,2.333549,[ 2 11] ; [ 7 10],[3.9 9.1] ; [ 5.1 11.9],0
r3,1,0.143235,2.142857,[5 9] ; [10  6],[7. 7.] ; [8. 8.],0
a2,1,0.198814,1.651066,[ 3 11] ; [ 1 16],[ 1.80645161 12.19354839] ; [ 2.19354839 14.80645161],0
p8,1,0.221719,1.493213,[ 2 11] ; [ 6 11],[3.46666667 9.53333333] ; [ 4.53333333 12.46666667],0
a7,1,0.2238,1.479839,[8 6] ; [ 6 11],[6.32258065 7.67741935] ; [7.67741935 9.32258065],0
d3,1,0.24179,1.370128,[ 3 11] ; [ 7 10],[4.51612903 9.48387097] ; [ 5.48387097 11.51612903],0
s7,1,0.254478,1.298551,[ 1 11] ; [ 4 12],[2.14285714 9.85714286] ; [ 2.85714286 13.14285714],0
n3,1,0.303052,1.060714,[3 3] ; [4 1],[3.81818182 2.18181818] ; [3.18181818 1.81818182],0
p3,1,0.316151,1.004802,[ 2 12] ; [ 5 12],[ 3.16129032 10.83870968] ; [ 3.83870968 13.16129032],0
d1,1,0.316151,1.004802,[ 2 12] ; [ 5 12],[ 3.16129032 10.83870968] ; [ 3.83870968 13.16129032],0
p2,1,0.337482,0.919974,[5 9] ; [9 8],[6.32258065 7.67741935] ; [7.67741935 9.32258065],0
d5,1,0.337482,0.919974,[5 9] ; [9 8],[6.32258065 7.67741935] ; [7.67741935 9.32258065],0
a4,1,0.436198,0.606264,[6 8] ; [ 5 12],[4.96774194 9.03225806] ; [ 6.03225806 10.96774194],0
b4,1,0.456996,0.553243,[9 5] ; [13  4],[9.93548387 4.06451613] ; [12.06451613  4.93548387],0
s4,1,0.664901,0.187625,[ 1 13] ; [ 2 15],[ 1.35483871 12.64516129] ; [ 1.64516129 15.35483871],0
s1,1,0.664901,0.187625,[ 1 13] ; [ 2 15],[ 1.35483871 12.64516129] ; [ 1.64516129 15.35483871],0
d4,1,0.667031,0.185095,[8 6] ; [11  6],[8.58064516 5.41935484] ; [10.41935484  6.58064516],0
p7,1,0.667031,0.185095,[6 8] ; [ 6 11],[5.41935484 8.58064516] ; [ 6.58064516 10.41935484],0
r1,1,0.690279,0.158784,[ 4 10] ; [ 6 11],[4.51612903 9.48387097] ; [ 5.48387097 11.51612903],0
n1,1,0.740144,0.11,[3 3] ; [2 3],[2.72727273 3.27272727] ; [2.27272727 2.72727273],0
n2,1,0.740144,0.11,[3 3] ; [3 2],[3.27272727 2.72727273] ; [2.72727273 2.27272727],0
p6,1,0.743421,0.107143,[ 2 12] ; [ 3 13],[ 2.33333333 11.66666667] ; [ 2.66666667 13.33333333],0
a6,1,0.756014,0.096547,[5 9] ; [ 7 10],[5.41935484 8.58064516] ; [ 6.58064516 10.41935484],0
a8,1,0.774826,0.081835,[ 3 10] ; [ 3 13],[ 2.68965517 10.31034483] ; [ 3.31034483 12.68965517],0
a3,1,0.785144,0.074323,[7 6] ; [10  7],[7.36666667 5.63333333] ; [9.63333333 7.36666667],0
b5,1,0.924813,0.008906,[8 6] ; [10  7],[8.12903226 5.87096774] ; [9.87096774 7.12903226],0
a5,1,0.924813,0.008906,[8 6] ; [10  7],[8.12903226 5.87096774] ; [9.87096774 7.12903226],0
b3,1,0.962486,0.002212,[2 7] ; [ 3 10],[2.04545455 6.95454545] ; [ 2.95454545 10.04545455],0
b2,1,0.962486,0.002212,[2 7] ; [ 3 10],[2.04545455 6.95454545] ; [ 2.95454545 10.04545455],0
s3,1,0.977797,0.000775,[4 9] ; [ 5 11],[4.03448276 8.96551724] ; [ 4.96551724 11.03448276],0
u2,1,1.0,0.0,[2 5] ; [2 5],[2. 5.] ; [2. 5.],0
