Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.656938,[106  56] ; [ 2 56],[79.52727273 82.47272727] ; [28.47272727 29.52727273],1
d4,1,0.0,65.57895,[142  20] ; [19 39],[118.55454545  43.44545455] ; [42.44545455 15.55454545],1
a5,1,0.0,31.993318,[127  35] ; [22 36],[109.71818182  52.28181818] ; [39.28181818 18.71818182],1
a3,1,0.0,30.723915,[130  32] ; [24 34],[113.4  48.6] ; [40.6 17.4],1
a4,1,1e-06,24.239307,[86 75] ; [ 9 48],[70.16055046 90.83944954] ; [24.83944954 32.16055046],1
d3,1,5e-06,20.906549,[84 78] ; [10 48],[69.21818182 92.78181818] ; [24.78181818 33.21818182],1
d2,1,4.8e-05,16.538216,[94 66] ; [16 42],[80.73394495 79.26605505] ; [29.26605505 28.73394495],1
p2,1,0.000208,13.755065,[132  25] ; [35 23],[121.94883721  35.05116279] ; [45.05116279 12.94883721],1
r1,1,0.000436,12.370633,[126  36] ; [31 27],[115.60909091  46.39090909] ; [41.39090909 16.60909091],1
r3,1,0.000469,12.233999,[149  13] ; [43 15],[141.38181818  20.61818182] ; [50.61818182  7.38181818],1
r4,1,0.000535,11.988262,[136  26] ; [36 22],[126.65454545  35.34545455] ; [45.34545455 12.65454545],1
v3,1,0.001173,10.532308,[77 81] ; [13 42],[66.76056338 91.23943662] ; [23.23943662 31.76056338],0
v2,1,0.00209,9.469178,[88 71] ; [16 36],[78.36966825 80.63033175] ; [25.63033175 26.36966825],0
p10,1,0.002151,9.415646,[129  30] ; [34 22],[120.54418605  38.45581395] ; [42.45581395 13.54418605],0
p7,1,0.002365,9.242092,[103  53] ; [25 33],[93.30841121 62.69158879] ; [34.69158879 23.30841121],0
p11,1,0.002825,8.916958,[132  30] ; [36 22],[123.70909091  38.29090909] ; [44.29090909 13.70909091],0
p1,1,0.003526,8.513162,[  8 153] ; [10 48],[ 13.23287671 147.76712329] ; [ 4.76712329 53.23287671],0
v4,1,0.005446,7.724994,[147  14] ; [44 13],[141.05963303  19.94036697] ; [49.94036697  7.05963303],0
s2,1,0.006572,7.386241,[85 77] ; [18 39],[76.19178082 85.80821918] ; [26.80821918 30.19178082],0
r2,1,0.009616,6.704662,[145  13] ; [45 12],[139.62790698  18.37209302] ; [50.37209302  6.62790698],0
p9,1,0.011037,6.459287,[134  26] ; [38 18],[127.40740741  32.59259259] ; [44.59259259 11.40740741],0
s5,1,0.013379,6.118241,[63 93] ; [12 43],[ 55.45023697 100.54976303] ; [19.54976303 35.45023697],0
p4,1,0.015327,5.878528,[92 66] ; [23 35],[84.12037037 73.87962963] ; [30.87962963 27.12037037],0
v1,1,0.018319,5.565404,[88 69] ; [22 36],[80.3255814 76.6744186] ; [29.6744186 28.3255814],0
p6,1,0.020271,5.38844,[62 93] ; [13 44],[ 54.83490566 100.16509434] ; [20.16509434 36.83490566],0
n6,1,0.028772,4.781233,[139  22] ; [42 15],[133.67431193  27.32568807] ; [47.32568807  9.67431193],0
s7,1,0.033434,4.523423,[92 63] ; [24 32],[85.21327014 69.78672986] ; [30.78672986 25.21327014],0
s8,1,0.04066,4.190127,[84 78] ; [21 37],[77.31818182 84.68181818] ; [27.68181818 30.31818182],0
p3,1,0.042893,4.099626,[85 74] ; [22 36],[78.40092166 80.59907834] ; [28.59907834 29.40092166],0
a2,1,0.046016,3.981001,[ 16 146] ; [ 1 57],[ 12.51818182 149.48181818] ; [ 4.48181818 53.51818182],0
s6,1,0.049036,3.874118,[105  51] ; [30 27],[98.87323944 57.12676056] ; [36.12676056 20.87323944],0
s1,1,0.073425,3.20475,[  5 156] ; [ 5 51],[  7.41935484 153.58064516] ; [ 2.58064516 53.41935484],0
u1,1,0.091642,2.845298,[ 13 149] ; [ 1 57],[ 10.30909091 151.69090909] ; [ 3.69090909 54.30909091],0
n3,1,0.095346,2.781711,[29 11] ; [9 9],[26.20689655 13.79310345] ; [11.79310345  6.20689655],0
n2,1,0.250829,1.318681,[28 12] ; [11  9],[26. 14.] ; [13.  7.],0
s3,1,0.255665,1.292082,[94 66] ; [28 28],[90.37037037 69.62962963] ; [31.62962963 24.37037037],0
a6,1,0.270233,1.215563,[ 62 100] ; [27 31],[65.53636364 96.46363636] ; [23.46363636 34.53636364],0
p12,1,0.324244,0.971751,[ 10 147] ; [ 6 52],[ 11.68372093 145.31627907] ; [ 4.31627907 53.68372093],0
u3,1,0.339338,0.912932,[13 19] ; [10 24],[11.15151515 20.84848485] ; [11.84848485 22.15151515],0
p5,1,0.400765,0.706029,[ 24 136] ; [ 6 51],[ 22.11981567 137.88018433] ; [ 7.88018433 49.11981567],0
b5,1,0.467617,0.5276,[76 86] ; [24 34],[73.63636364 88.36363636] ; [26.36363636 31.63636364],0
n5,1,0.508471,0.437212,[139  22] ; [48 10],[137.47488584  23.52511416] ; [49.52511416  8.47488584],0
p8,1,0.612518,0.256524,[76 80] ; [26 32],[74.35514019 81.64485981] ; [27.64485981 30.35514019],0
a8,1,0.62431,0.239857,[ 18 136] ; [ 5 49],[ 17.02884615 136.97115385] ; [ 5.97115385 48.02884615],0
s4,1,0.705026,0.143297,[ 27 134] ; [11 47],[ 27.93607306 133.06392694] ; [10.06392694 47.93607306],0
u2,1,0.730193,0.118935,[15 16] ; [15 19],[14.30769231 16.69230769] ; [15.69230769 18.30769231],0
b4,1,0.847262,0.0371,[87 75] ; [32 26],[87.62727273 74.37272727] ; [31.37272727 26.62727273],0
n1,1,0.854813,0.033482,[19 21] ; [ 9 11],[18.66666667 21.33333333] ; [ 9.33333333 10.66666667],0
b2,1,0.871501,0.026164,[50 59] ; [20 25],[49.54545455 59.45454545] ; [20.45454545 24.54545455],0
b3,1,0.871501,0.026164,[50 59] ; [20 25],[49.54545455 59.45454545] ; [20.45454545 24.54545455],0
b1,1,0.871786,0.026047,[79 83] ; [29 29],[79.52727273 82.47272727] ; [28.47272727 29.52727273],0
a1,1,0.912203,0.012157,[  9 153] ; [ 3 55],[  8.83636364 153.16363636] ; [ 3.16363636 54.83636364],0
