Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,25.252547,[14 57] ; [34 19],[27.48387097 43.51612903] ; [20.51612903 32.48387097],1
v3,1,0.0007,11.490404,[18 54] ; [29 24],[27.072 44.928] ; [19.928 33.072],1
s5,1,0.014217,6.011023,[16 53] ; [23 29],[22.23966942 46.76033058] ; [16.76033058 35.23966942],0
s2,1,0.01593,5.810612,[12 59] ; [19 34],[17.75 53.25] ; [13.25 39.75],0
p10,1,0.017969,5.599206,[54 17] ; [48  4],[58.87804878 12.12195122] ; [43.12195122  8.87804878],0
v2,1,0.022004,5.245492,[35 36] ; [37 16],[41.22580645 29.77419355] ; [30.77419355 22.22580645],0
u3,1,0.034483,4.470577,[14 14] ; [11  2],[17.07317073 10.92682927] ; [7.92682927 5.07317073],0
a3,1,0.044528,4.036413,[43 29] ; [40 12],[48.19354839 23.80645161] ; [34.80645161 17.19354839],0
a5,1,0.05106,3.80629,[47 25] ; [43 10],[51.84 20.16] ; [38.16 14.84],0
u1,1,0.07889,3.087627,[10 62] ; [14 39],[13.824 58.176] ; [10.176 42.824],0
u2,1,0.082857,3.007958,[14 15] ; [10  3],[16.57142857 12.42857143] ; [7.42857143 5.57142857],0
p3,1,0.090968,2.857153,[41 31] ; [38 15],[45.504 26.496] ; [33.496 19.504],0
a2,1,0.118239,2.440494,[12 60] ; [15 38],[15.552 56.448] ; [11.448 41.552],0
v1,1,0.120745,2.407626,[39 33] ; [36 17],[43.2 28.8] ; [31.8 21.2],0
n4,1,0.157588,1.997224,[52 20] ; [44  9],[55.296 16.704] ; [40.704 12.296],0
b1,1,0.165908,1.919536,[29 43] ; [15 38],[25.344 46.656] ; [18.656 34.344],0
n3,1,0.171187,1.872515,[15  2] ; [11  5],[13.39393939  3.60606061] ; [12.60606061  3.39393939],0
p4,1,0.17751,1.818347,[54 18] ; [45  8],[57.024 14.976] ; [41.976 11.024],0
n2,1,0.183226,1.771266,[13  5] ; [8 8],[11.11764706  6.88235294] ; [9.88235294 6.11764706],0
p11,1,0.18449,1.76108,[60 12] ; [39 14],[57.024 14.976] ; [41.976 11.024],0
d2,1,0.196334,1.669439,[27 45] ; [26 27],[30.528 41.472] ; [22.472 30.528],0
s6,1,0.255365,1.293711,[34 34] ; [32 21],[37.09090909 30.90909091] ; [28.90909091 24.09090909],0
n5,1,0.257899,1.279999,[48 23] ; [40 12],[50.79674797 20.20325203] ; [37.20325203 14.79674797],0
d4,1,0.281634,1.15919,[54 18] ; [44  9],[56.448 15.552] ; [41.552 11.448],0
p9,1,0.281973,1.157554,[62 10] ; [48  4],[63.87096774  8.12903226] ; [46.12903226  5.87096774],0
a1,1,0.300933,1.070056,[ 4 68] ; [ 1 52],[ 2.88 69.12] ; [ 2.12 50.88],0
n6,1,0.333816,0.934039,[61 11] ; [48  5],[62.784  9.216] ; [46.216  6.784],0
d3,1,0.349527,0.875174,[46 24] ; [39 14],[48.37398374 21.62601626] ; [36.62601626 16.37398374],0
p5,1,0.36103,0.834306,[ 7 65] ; [ 8 45],[ 8.64 63.36] ; [ 6.36 46.64],0
r1,1,0.368894,0.807387,[52 20] ; [42 11],[54.144 17.856] ; [39.856 13.144],0
b4,1,0.381576,0.765619,[45 27] ; [29 24],[42.624 29.376] ; [31.376 21.624],0
a6,1,0.432874,0.6151,[44 28] ; [36 17],[46.08 25.92] ; [33.92 19.08],0
p8,1,0.437458,0.602941,[50 22] ; [32 19],[48. 24.] ; [34. 17.],0
s4,1,0.465633,0.532321,[10 60] ; [10 42],[11.47540984 58.52459016] ; [ 8.52459016 43.47540984],0
b3,1,0.501129,0.452546,[17 23] ; [20 20],[18.5 21.5] ; [18.5 21.5],0
b2,1,0.501129,0.452546,[17 23] ; [20 20],[18.5 21.5] ; [18.5 21.5],0
d1,1,0.525605,0.402882,[38 34] ; [31 22],[39.744 32.256] ; [29.256 23.744],0
p7,1,0.550156,0.357038,[59 12] ; [41 11],[57.72357724 13.27642276] ; [42.27642276  9.72357724],0
p1,1,0.591151,0.288551,[ 9 63] ; [ 5 48],[ 8.064 63.936] ; [ 5.936 47.064],0
r3,1,0.645096,0.212139,[68  4] ; [51  2],[68.544  3.456] ; [50.456  2.544],0
r4,1,0.671413,0.179953,[65  7] ; [49  4],[65.664  6.336] ; [48.336  4.664],0
a4,1,0.712615,0.135679,[35 37] ; [24 29],[33.984 38.016] ; [25.016 27.984],0
r2,1,0.777307,0.079993,[66  5] ; [49  3],[66.38211382  4.61788618] ; [48.61788618  3.38211382],0
d5,1,0.786654,0.073256,[59 12] ; [45  8],[59.5483871 11.4516129] ; [44.4516129  8.5483871],0
b5,1,0.803673,0.0618,[46 26] ; [35 18],[46.656 25.344] ; [34.344 18.656],0
a8,1,0.858468,0.0318,[ 8 56] ; [ 5 39],[ 7.7037037 56.2962963] ; [ 5.2962963 38.7037037],0
n1,1,0.896876,0.016798,[ 6 12] ; [ 5 11],[ 5.82352941 12.17647059] ; [ 5.17647059 10.82352941],0
p2,1,0.912551,0.012061,[62 10] ; [46  7],[62.208  9.792] ; [45.792  7.208],0
p12,1,0.959426,0.002588,[ 4 68] ; [ 3 49],[ 4.06451613 67.93548387] ; [ 2.93548387 49.06451613],0
a7,1,0.965651,0.001854,[52 19] ; [39 14],[52.10483871 18.89516129] ; [38.89516129 14.10483871],0
