Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,54.000914,[47 56] ; [216  42],[75.03878116 27.96121884] ; [187.96121884  70.03878116],1
d2,1,0.51278,0.42839,[58 44] ; [157 102],[60.74792244 41.25207756] ; [154.25207756 104.74792244],0
s2,1,0.540908,0.37386,[61 42] ; [142 113],[58.40502793 44.59497207] ; [144.59497207 110.40502793],0
n2,1,0.558047,0.343097,[13  6] ; [31 10],[13.93333333  5.06666667] ; [30.06666667 10.93333333],0
d5,1,0.620622,0.244995,[87 15] ; [226  33],[88.43767313 13.56232687] ; [224.56232687  34.43767313],0
n5,1,0.626457,0.236897,[79 23] ; [205  52],[80.6908078 21.3091922] ; [203.3091922  53.6908078],0
n4,1,0.674227,0.176698,[84 18] ; [218  41],[85.32963989 16.67036011] ; [216.67036011  42.32963989],0
a1,1,0.683725,0.165963,[ 8 95] ; [ 17 242],[ 7.11325967 95.88674033] ; [ 17.88674033 241.11325967],0
n3,1,0.71002,0.138257,[14  5] ; [32  9],[14.56666667  4.43333333] ; [31.43333333  9.56666667],0
p8,1,0.721956,0.126627,[66 35] ; [173  84],[67.4273743 33.5726257] ; [171.5726257  85.4273743],0
d4,1,0.726639,0.12222,[90 12] ; [225  34],[89.00277008 12.99722992] ; [225.99722992  33.00277008],0
p11,1,0.771229,0.084546,[85 18] ; [217  42],[85.9281768 17.0718232] ; [216.0718232  42.9281768],0
p5,1,0.833569,0.044153,[19 84] ; [ 45 212],[18.31111111 84.68888889] ; [ 45.68888889 211.31111111],0
u2,1,0.861491,0.030442,[9 6] ; [27 20],[8.70967742 6.29032258] ; [27.29032258 19.70967742],0
a8,1,0.887087,0.020162,[13 86] ; [ 31 195],[13.40307692 85.59692308] ; [ 30.59692308 195.40307692],0
p1,1,0.892047,0.018418,[11 91] ; [ 29 228],[11.36490251 90.63509749] ; [ 28.63509749 228.36490251],0
n6,1,0.980548,0.000594,[89 13] ; [224  33],[88.93036212 13.06963788] ; [224.06963788  32.93036212],0
