Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,50.581706,[71 62] ; [205  31],[99.4796748 33.5203252] ; [176.5203252  59.4796748],1
p6,1,1.5e-05,18.781259,[39 93] ; [124 110],[58.78688525 73.21311475] ; [104.21311475 129.78688525],1
p11,1,2.3e-05,17.940286,[94 39] ; [211  28],[109.04569892  23.95430108] ; [195.95430108  43.04569892],1
p4,1,0.000493,12.143253,[92 41] ; [202  37],[105.11290323  27.88709677] ; [188.88709677  50.11290323],1
p10,1,0.000629,11.689157,[102  30] ; [214  23],[113.04065041  18.95934959] ; [202.95934959  34.04065041],1
p5,1,0.000777,11.294856,[ 12 118] ; [ 56 183],[ 23.95663957 106.04336043] ; [ 44.04336043 194.95663957],1
p9,1,0.001937,9.608054,[108  24] ; [221  18],[117.05660377  14.94339623] ; [211.94339623  27.05660377],0
b1,1,0.003108,8.743141,[70 63] ; [ 88 151],[56.48924731 76.51075269] ; [101.51075269 137.48924731],0
p2,1,0.005185,7.813638,[108  25] ; [217  21],[116.50943396  16.49056604] ; [208.49056604  29.50943396],0
r1,1,0.009031,6.81672,[96 35] ; [202  37],[105.50810811  25.49189189] ; [192.49189189  46.50810811],0
b5,1,0.009581,6.71124,[88 45] ; [125 114],[76.15322581 56.84677419] ; [136.84677419 102.15322581],0
r4,1,0.012677,6.213664,[116  17] ; [226  13],[122.27419355  10.72580645] ; [219.72580645  19.27419355],0
p12,1,0.02073,5.349341,[  8 125] ; [ 33 205],[ 14.69811321 118.30188679] ; [ 26.30188679 211.69811321],0
v2,1,0.02463,5.049687,[70 56] ; [158  76],[79.8 46.2] ; [148.2  85.8],0
a5,1,0.044969,4.019814,[96 37] ; [194  45],[103.6827957  29.3172043] ; [186.3172043  52.6827957],0
d3,1,0.053433,3.730317,[81 52] ; [169  70],[89.38172043 43.61827957] ; [160.61827957  78.38172043],0
v4,1,0.081934,3.026114,[124   9] ; [231   7],[127.26415094   5.73584906] ; [227.73584906  10.26415094],0
d4,1,0.082658,3.011848,[104  29] ; [203  35],[110.05660377  22.94339623] ; [196.94339623  41.05660377],0
r2,1,0.086911,2.930685,[124   9] ; [228   7],[127.2173913   5.7826087] ; [224.7826087  10.2173913],0
n6,1,0.09108,2.855185,[110  22] ; [212  25],[115.18699187  16.81300813] ; [206.81300813  30.18699187],0
p1,1,0.111281,2.535936,[ 12 121] ; [ 35 202],[ 16.89459459 116.10540541] ; [ 30.10540541 206.89459459],0
d1,1,0.112311,2.521401,[74 59] ; [153  86],[81.15860215 51.84139785] ; [145.84139785  93.15860215],0
n5,1,0.114316,2.493522,[97 34] ; [193  45],[102.95392954  28.04607046] ; [187.04607046  50.95392954],0
s5,1,0.12733,2.32476,[39 87] ; [ 91 142],[45.62674095 80.37325905] ; [ 84.37325905 148.62674095],0
s8,1,0.153975,2.032421,[61 72] ; [127 110],[67.57837838 65.42162162] ; [120.42162162 116.57837838],0
v3,1,0.169121,1.890718,[52 72] ; [115 117],[58.16853933 65.83146067] ; [108.83146067 123.16853933],0
a1,1,0.188782,1.727098,[  5 128] ; [ 17 222],[  7.8655914 125.1344086] ; [ 14.1344086 224.8655914],0
u3,1,0.251039,1.317512,[24 11] ; [34 26],[21.36842105 13.63157895] ; [36.63157895 23.36842105],0
s1,1,0.327885,0.957233,[  5 126] ; [  5 234],[  3.54054054 127.45945946] ; [  6.45945946 232.54054054],0
d5,1,0.349145,0.876564,[114  19] ; [195  43],[110.77358491  22.22641509] ; [198.22641509  39.77358491],0
a8,1,0.367435,0.812322,[ 15 104] ; [ 35 180],[ 17.81437126 101.18562874] ; [ 32.18562874 182.81437126],0
v1,1,0.369588,0.805048,[71 53] ; [146  89],[74.95264624 49.04735376] ; [142.04735376  92.95264624],0
a7,1,0.426679,0.631846,[95 38] ; [179  59],[98.22641509 34.77358491] ; [175.77358491  62.22641509],0
r3,1,0.435638,0.607746,[125   8] ; [228  10],[126.54716981   6.45283019] ; [226.45283019  11.54716981],0
u2,1,0.46492,0.534025,[18 15] ; [38 23],[19.65957447 13.34042553] ; [36.34042553 24.65957447],0
a2,1,0.466913,0.529273,[38 95] ; [ 60 179],[35.03763441 97.96236559] ; [ 62.96236559 176.03763441],0
u1,1,0.509486,0.435123,[ 30 103] ; [ 47 192],[ 27.52956989 105.47043011] ; [ 49.47043011 189.52956989],0
s2,1,0.524793,0.404464,[70 62] ; [118 120],[67.07027027 64.92972973] ; [120.92972973 117.07027027],0
u4,1,0.551377,0.354856,[  3 130] ; [  8 231],[  3.9327957 129.0672043] ; [  7.0672043 231.9327957],0
n2,1,0.554649,0.349054,[21  6] ; [22  9],[20.01724138  6.98275862] ; [22.98275862  8.01724138],0
s3,1,0.579477,0.307081,[71 61] ; [134 102],[73.5326087 58.4673913] ; [131.4673913 104.5326087],0
b4,1,0.582671,0.301937,[74 59] ; [140  99],[76.51075269 56.48924731] ; [137.48924731 101.51075269],0
b2,1,0.641002,0.217434,[41 49] ; [65 88],[39.25925926 50.74074074] ; [66.74074074 86.25925926],0
b3,1,0.641002,0.217434,[41 49] ; [65 88],[39.25925926 50.74074074] ; [66.74074074 86.25925926],0
n4,1,0.647129,0.209539,[108  24] ; [200  39],[109.58490566  22.41509434] ; [198.41509434  40.58490566],0
n1,1,0.65825,0.195657,[12 15] ; [12 19],[11.17241379 15.82758621] ; [12.82758621 18.17241379],0
a4,1,0.667242,0.184845,[64 69] ; [109 129],[62.01886792 70.98113208] ; [110.98113208 127.01886792],0
s7,1,0.671956,0.179323,[66 59] ; [123 100],[67.88793103 57.11206897] ; [121.11206897 101.88793103],0
a3,1,0.763153,0.090807,[98 35] ; [178  59],[99.21081081 33.78918919] ; [176.78918919  60.21081081],0
s6,1,0.831065,0.045512,[90 42] ; [157  77],[89.08196721 42.91803279] ; [157.91803279  76.08196721],0
d2,1,0.869954,0.026803,[68 64] ; [121 118],[67.24528302 64.75471698] ; [121.75471698 117.24528302],0
a6,1,0.971604,0.001267,[93 40] ; [166  72],[92.8490566 40.1509434] ; [166.1509434  71.8490566],0
