Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,32.480727,[55 59] ; [241  72],[79.02576112 34.97423888] ; [216.97423888  96.02576112],1
n5,1,0.0,32.22586,[51 61] ; [233  78],[75.19621749 36.80378251] ; [208.80378251 102.19621749],1
p10,1,0.0,30.934828,[50 61] ; [229  80],[73.73571429 37.26428571] ; [205.26428571 103.73571429],1
v4,1,0.0,30.759113,[83 29] ; [293  20],[99.08705882 12.91294118] ; [276.91294118  36.08705882],1
r3,1,0.0,27.213636,[84 29] ; [290  22],[99.44 13.56] ; [274.56  37.44],1
p2,1,1e-06,24.929125,[63 49] ; [250  61],[82.87470449 29.12529551] ; [230.12529551  80.87470449],1
r4,1,1e-06,24.028401,[70 44] ; [262  51],[88.63700234 25.36299766] ; [243.36299766  69.63700234],1
p9,1,4e-06,21.485362,[60 52] ; [236  71],[79.12171838 32.87828162] ; [216.87828162  90.12171838],1
n4,1,1.3e-05,19.077497,[59 55] ; [231  81],[77.6056338 36.3943662] ; [212.3943662  99.6056338],1
p4,1,0.00034,12.837598,[34 78] ; [155 155],[50.16113744 61.83886256] ; [138.83886256 171.16113744],1
r2,1,0.00241,9.208025,[91 22] ; [281  27],[99.847981 13.152019] ; [272.152019  35.847981],0
s6,1,0.00244,9.184719,[32 82] ; [137 172],[45.54609929 68.45390071] ; [123.45390071 185.54609929],0
p3,1,0.002786,8.942826,[26 86] ; [121 190],[38.92198582 73.07801418] ; [108.07801418 202.92198582],0
b1,1,0.005222,7.801035,[59 55] ; [115 198],[46.45433255 67.54566745] ; [127.54566745 185.45433255],0
p6,1,0.005648,7.659206,[14 94] ; [ 80 229],[24.34532374 83.65467626] ; [ 69.65467626 239.34532374],0
d3,1,0.006495,7.407642,[60 52] ; [212 100],[71.8490566 40.1509434] ; [200.1509434 111.8490566],0
d1,1,0.006578,7.384594,[41 73] ; [159 154],[53.39578454 60.60421546] ; [146.60421546 166.39578454],0
p8,1,0.007092,7.249531,[34 77] ; [140 169],[45.98571429 65.01428571] ; [128.01428571 180.98571429],0
s1,1,0.008537,6.917165,[  8 104] ; [  6 303],[  3.72446556 108.27553444] ; [ 10.27553444 298.72446556],0
d5,1,0.009994,6.635961,[72 41] ; [238  74],[82.42352941 30.57647059] ; [227.57647059  84.42352941],0
v1,1,0.016246,5.776,[38 74] ; [145 163],[48.8 63.2] ; [134.2 173.8],0
p7,1,0.019422,5.463135,[47 63] ; [171 136],[57.5059952 52.4940048] ; [160.4940048 146.5059952],0
a7,1,0.025546,4.986479,[73 41] ; [234  78],[82.15492958 31.84507042] ; [224.84507042  87.15492958],0
u1,1,0.052482,3.760342,[  7 107] ; [ 40 273],[ 12.54800937 101.45199063] ; [ 34.45199063 278.54800937],0
v2,1,0.062345,3.473876,[43 64] ; [153 149],[51.27628362 55.72371638] ; [144.72371638 157.27628362],0
s7,1,0.081737,3.030012,[15 88] ; [ 68 233],[21.16089109 81.83910891] ; [ 61.83910891 239.16089109],0
n2,1,0.085165,2.963476,[24 19] ; [57 23],[28.31707317 14.68292683] ; [52.68292683 27.31707317],0
b5,1,0.113258,2.508157,[64 50] ; [202 111],[71.01639344 42.98360656] ; [194.98360656 118.01639344],0
a1,1,0.120405,2.412042,[  8 106] ; [ 11 302],[  5.07259953 108.92740047] ; [ 13.92740047 299.07259953],0
p12,1,0.148401,2.088614,[  1 111] ; [ 11 300],[  3.17730496 108.82269504] ; [  8.82269504 302.17730496],0
d4,1,0.149635,2.075969,[77 35] ; [237  76],[82.74823529 29.25176471] ; [231.25176471  81.74823529],0
s4,1,0.173852,1.849409,[  9 105] ; [ 39 270],[ 12.93617021 101.06382979] ; [ 35.06382979 273.93617021],0
a5,1,0.187482,1.737291,[66 48] ; [203 110],[71.81733021 42.18266979] ; [197.18266979 115.81733021],0
v3,1,0.188262,1.731169,[28 81] ; [ 99 206],[33.43719807 75.56280193] ; [ 93.56280193 211.43719807],0
r1,1,0.191901,1.702965,[74 40] ; [223  89],[79.47887324 34.52112676] ; [217.52112676  94.47887324],0
s3,1,0.224274,1.476814,[45 68] ; [103 205],[39.72446556 73.27553444] ; [108.27553444 199.72446556],0
a8,1,0.237073,1.397916,[ 8 99] ; [ 33 252],[11.19132653 95.80867347] ; [ 29.80867347 255.19132653],0
a6,1,0.263563,1.249947,[73 40] ; [220  93],[77.72065728 35.27934272] ; [215.27934272  97.72065728],0
p5,1,0.289369,1.122556,[  2 111] ; [ 12 300],[  3.72235294 109.27764706] ; [ 10.27764706 301.72235294],0
b3,1,0.370523,0.801909,[15 43] ; [ 54 114],[17.7079646 40.2920354] ; [ 51.2920354 116.7079646],0
b2,1,0.370523,0.801909,[15 43] ; [ 54 114],[17.7079646 40.2920354] ; [ 51.2920354 116.7079646],0
u2,1,0.417848,0.656361,[23 19] ; [57 63],[20.74074074 21.25925926] ; [59.25925926 60.74074074],0
p1,1,0.441302,0.592894,[  8 105] ; [ 16 296],[  6.38117647 106.61882353] ; [ 17.61882353 294.38117647],0
d2,1,0.487255,0.482582,[40 73] ; [122 190],[43.07294118 69.92705882] ; [118.92705882 193.07294118],0
a4,1,0.500533,0.453805,[46 68] ; [114 196],[43.01886792 70.98113208] ; [116.98113208 193.01886792],0
n3,1,0.513896,0.426125,[27 14] ; [58 23],[28.56557377 12.43442623] ; [56.43442623 24.56557377],0
a3,1,0.665859,0.186484,[72 41] ; [191 120],[70.09198113 42.90801887] ; [192.90801887 118.09198113],0
u3,1,0.743969,0.106669,[20 21] ; [55 65],[19.09937888 21.90062112] ; [55.90062112 64.09937888],0
n1,1,0.789148,0.071512,[15 28] ; [26 54],[14.33333333 28.66666667] ; [26.66666667 53.33333333],0
b4,1,0.812645,0.056176,[63 51] ; [177 136],[64.07494145 49.92505855] ; [175.92505855 137.07494145],0
s2,1,0.872472,0.025766,[27 87] ; [ 76 235],[27.62823529 86.37176471] ; [ 75.37176471 235.62823529],0
a2,1,0.93381,0.006898,[20 94] ; [ 56 257],[20.29039813 93.70960187] ; [ 55.70960187 257.29039813],0
u4,1,0.938525,0.005948,[  1 113] ; [  3 310],[  1.06791569 112.93208431] ; [  2.93208431 310.06791569],0
