Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,82.79935,[177  90] ; [ 34 128],[131.32167832 135.67832168] ; [79.67832168 82.32167832],1
s3,1,0.0,68.915982,[187  78] ; [ 48 115],[145.50233645 119.49766355] ; [89.49766355 73.50233645],1
s8,1,0.0,59.106986,[138 133] ; [ 23 140],[100.53225806 170.46774194] ; [ 60.46774194 102.53225806],1
s7,1,0.0,48.622619,[146 113] ; [ 33 122],[111.98309179 147.01690821] ; [67.01690821 87.98309179],1
s5,1,0.0,34.610077,[ 99 164] ; [ 17 138],[ 72.98564593 190.01435407] ; [ 43.01435407 111.98564593],1
p9,1,9e-06,19.650557,[226  42] ; [106  55],[207.4032634  60.5967366] ; [124.5967366  36.4032634],1
p4,1,2.7e-05,17.64,[141 129] ; [ 51 111],[120. 150.] ; [72. 90.],1
p10,1,0.000246,13.444244,[210  57] ; [101  61],[193.55944056  73.44055944] ; [117.44055944  44.55944056],1
n5,1,0.000429,12.403121,[195  74] ; [90 71],[178.29069767  90.70930233] ; [106.70930233  54.29069767],1
v1,1,0.00091,11.003083,[136 123] ; [ 57 102],[119.5861244 139.4138756] ; [73.4138756 85.5861244],1
p12,1,0.001075,10.693139,[ 21 250] ; [  1 161],[ 13.76905312 257.23094688] ; [  8.23094688 153.76905312],0
d5,1,0.001185,10.513216,[227  43] ; [115  47],[213.75  56.25] ; [128.25  33.75],0
u1,1,0.001194,10.49997,[ 64 207] ; [ 18 145],[ 51.20276498 219.79723502] ; [ 30.79723502 132.20276498],0
s4,1,0.001425,10.173386,[ 56 211] ; [ 15 148],[ 44.08604651 222.91395349] ; [ 26.91395349 136.08604651],0
a2,1,0.001441,10.152818,[ 80 191] ; [ 26 137],[ 66.18894009 204.81105991] ; [ 39.81105991 123.18894009],0
r1,1,0.001705,9.842732,[218  50] ; [111  52],[204.57540603  63.42459397] ; [124.42459397  38.57540603],0
n6,1,0.003066,8.767865,[227  43] ; [117  45],[215.  55.] ; [129.  33.],0
d1,1,0.003924,8.318562,[160 111] ; [73 90],[145.49078341 125.50921659] ; [87.50921659 75.49078341],0
p3,1,0.004923,7.907684,[108 163] ; [ 43 119],[ 94.50577367 176.49422633] ; [ 56.49422633 105.50577367],0
n4,1,0.00496,7.894026,[204  65] ; [103  60],[191.16435185  77.83564815] ; [115.83564815  47.16435185],0
b5,1,0.004977,7.887708,[189  82] ; [92 71],[175.46313364  95.53686636] ; [105.53686636  57.46313364],0
a5,1,0.007444,7.162607,[195  76] ; [97 66],[182.33179724  88.66820276] ; [109.66820276  53.33179724],0
v4,1,0.014236,6.008603,[258  12] ; [144  17],[251.83294664  18.16705336] ; [150.16705336  10.83294664],0
v2,1,0.016757,5.721605,[147 108] ; [71 85],[135.25547445 119.74452555] ; [82.74452555 73.25547445],0
r4,1,0.024968,5.026082,[247  24] ; [137  26],[239.77880184  31.22119816] ; [144.22119816  18.77880184],0
r2,1,0.025897,4.962901,[257  12] ; [145  16],[251.48372093  17.51627907] ; [150.51627907  10.48372093],0
d3,1,0.027734,4.844516,[189  81] ; [96 65],[178.53828306  91.46171694] ; [106.46171694  54.53828306],0
v3,1,0.036187,4.388257,[ 96 161] ; [ 42 112],[ 86.2919708 170.7080292] ; [ 51.7080292 102.2919708],0
d2,1,0.042742,4.105585,[140 129] ; [68 94],[129.81902552 139.18097448] ; [78.18097448 83.81902552],0
p6,1,0.064679,3.413147,[ 69 199] ; [ 29 132],[ 61.22144522 206.77855478] ; [ 36.77855478 124.22144522],0
u4,1,0.139625,2.182085,[  7 264] ; [  1 162],[  4.99539171 266.00460829] ; [  3.00460829 159.99539171],0
