Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.00503,7.868507,[13 91] ; [ 9 16],[17.73643411 86.26356589] ; [ 4.26356589 20.73643411],0
d4,1,0.048286,3.900009,[71 33] ; [22  3],[74.97674419 29.02325581] ; [18.02325581  6.97674419],0
n1,1,0.0551,3.679054,[23 14] ; [2 6],[20.55555556 16.44444444] ; [4.44444444 3.55555556],0
a6,1,0.071675,3.244233,[70 34] ; [12 13],[66.10852713 37.89147287] ; [15.89147287  9.10852713],0
n6,1,0.092986,2.821913,[83 21] ; [16  9],[79.81395349 24.18604651] ; [19.18604651  5.81395349],0
a2,1,0.098726,2.726002,[24 82] ; [ 2 23],[21.03816794 84.96183206] ; [ 4.96183206 20.03816794],0
p10,1,0.132367,2.264522,[63 41] ; [11 14],[59.65891473 44.34108527] ; [14.34108527 10.65891473],0
r3,1,0.17471,1.842059,[80 26] ; [22  3],[82.53435115 23.46564885] ; [19.46564885  5.53435115],0
s3,1,0.177921,1.814905,[50 53] ; [ 8 16],[47.03937008 55.96062992] ; [10.96062992 13.03937008],0
v3,1,0.184452,1.761384,[41 59] ; [ 6 17],[38.21138211 61.78861789] ; [ 8.78861789 14.21138211],0
n3,1,0.211414,1.561716,[22 14] ; [6 1],[23.44186047 12.55813953] ; [4.55813953 2.44186047],0
d2,1,0.283746,1.14906,[53 49] ; [10 15],[50.5984252 51.4015748] ; [12.4015748 12.5984252],0
v2,1,0.32442,0.971045,[45 55] ; [14 11],[47.2 52.8] ; [11.8 13.2],0
a8,1,0.344755,0.892669,[15 83] ; [ 2 23],[13.54471545 84.45528455] ; [ 3.45528455 21.54471545],0
a4,1,0.358657,0.842591,[48 56] ; [ 9 16],[45.95348837 58.04651163] ; [11.04651163 13.95348837],0
s1,1,0.366707,0.814793,[10 94] ; [ 1 24],[ 8.86821705 95.13178295] ; [ 2.13178295 22.86821705],0
a7,1,0.395922,0.720676,[69 37] ; [14 11],[67.16030534 38.83969466] ; [15.83969466  9.16030534],0
p9,1,0.398434,0.713047,[66 38] ; [13 11],[64.1875 39.8125] ; [14.8125  9.1875],0
d3,1,0.405055,0.693268,[57 47] ; [16  9],[58.85271318 45.14728682] ; [14.14728682 10.85271318],0
n2,1,0.418609,0.654218,[29  9] ; [5 3],[28.08695652  9.91304348] ; [5.91304348 2.08695652],0
a5,1,0.450459,0.569498,[72 34] ; [15 10],[70.39694656 35.60305344] ; [16.60305344  8.39694656],0
p8,1,0.466207,0.530952,[24 82] ; [ 4 21],[22.65648855 83.34351145] ; [ 5.34351145 19.65648855],0
b1,1,0.478037,0.503339,[55 51] ; [11 14],[53.40458015 52.59541985] ; [12.59541985 12.40458015],0
b4,1,0.498107,0.458967,[63 43] ; [13 12],[61.49618321 44.50381679] ; [14.50381679 10.49618321],0
s8,1,0.513441,0.427048,[41 64] ; [ 8 17],[39.57692308 65.42307692] ; [ 9.42307692 15.57692308],0
p6,1,0.515117,0.423658,[19 85] ; [ 6 19],[20.15503876 83.84496124] ; [ 4.84496124 20.15503876],0
p7,1,0.588429,0.292805,[34 67] ; [ 7 18],[32.86507937 68.13492063] ; [ 8.13492063 16.86507937],0
u2,1,0.61081,0.258997,[18 21] ; [5 4],[18.6875 20.3125] ; [4.3125 4.6875],0
v1,1,0.61666,0.250591,[40 63] ; [ 8 16],[38.92913386 64.07086614] ; [ 9.07086614 14.92913386],0
r4,1,0.664713,0.187849,[76 30] ; [19  6],[76.87022901 29.12977099] ; [18.12977099  6.87022901],0
v4,1,0.721802,0.126773,[84 22] ; [19  6],[83.34351145 22.65648855] ; [19.65648855  5.34351145],0
r2,1,0.732503,0.116826,[93 11] ; [20  3],[92.53543307 11.46456693] ; [20.46456693  2.53543307],0
s6,1,0.738003,0.11189,[57 49] ; [12 12],[56.26153846 49.73846154] ; [12.73846154 11.26153846],0
u1,1,0.738796,0.111188,[20 86] ; [ 4 21],[19.41984733 86.58015267] ; [ 4.58015267 20.41984733],0
r1,1,0.759702,0.093558,[73 33] ; [18  7],[73.63358779 32.36641221] ; [17.36641221  7.63358779],0
p3,1,0.759718,0.093545,[37 68] ; [ 8 17],[36.34615385 68.65384615] ; [ 8.65384615 16.34615385],0
u3,1,0.763238,0.090741,[20 20] ; [4 5],[19.59183673 20.40816327] ; [4.40816327 4.59183673],0
s7,1,0.772335,0.083707,[41 61] ; [10 13],[41.616 60.384] ; [ 9.384 13.616],0
d5,1,0.804386,0.061343,[68 36] ; [17  8],[68.52713178 35.47286822] ; [16.47286822  8.52713178],0
d1,1,0.872946,0.025574,[57 49] ; [13 12],[56.64122137 49.35877863] ; [13.35877863 11.64122137],0
b5,1,0.872946,0.025574,[57 49] ; [13 12],[56.64122137 49.35877863] ; [13.35877863 11.64122137],0
s2,1,0.880627,0.022552,[42 63] ; [10 14],[42.3255814 62.6744186] ; [ 9.6744186 14.3255814],0
s5,1,0.935749,0.006499,[24 78] ; [ 5 17],[23.85483871 78.14516129] ; [ 5.14516129 16.85483871],0
u4,1,0.957613,0.002825,[  4 102] ; [ 1 24],[  4.04580153 101.95419847] ; [ 0.95419847 24.04580153],0
a3,1,0.959938,0.002523,[66 38] ; [16  9],[66.10852713 37.89147287] ; [15.89147287  9.10852713],0
p11,1,0.972327,0.001203,[64 42] ; [15 10],[63.92366412 42.07633588] ; [15.07633588  9.92366412],0
b2,1,0.985175,0.000345,[31 47] ; [6 9],[31.03225806 46.96774194] ; [5.96774194 9.03225806],0
b3,1,0.985175,0.000345,[31 47] ; [6 9],[31.03225806 46.96774194] ; [5.96774194 9.03225806],0
p4,1,0.987636,0.00024,[29 74] ; [ 7 18],[28.96875 74.03125] ; [ 7.03125 17.96875],0
