Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000496,12.130738,[24 22] ; [ 7 35],[16.20454545 29.79545455] ; [14.79545455 27.20454545],1
s2,1,0.000723,11.428869,[42  6] ; [24 19],[34.81318681 13.18681319] ; [31.18681319 11.81318681],1
v1,1,0.004953,7.8964,[32 16] ; [16 27],[25.31868132 22.68131868] ; [22.68131868 20.31868132],0
d2,1,0.007081,7.252232,[33 15] ; [17 25],[26.66666667 21.33333333] ; [23.33333333 18.66666667],0
r4,1,0.007211,7.219644,[46  2] ; [33 10],[41.67032967  6.32967033] ; [37.32967033  5.67032967],0
s6,1,0.015753,5.830228,[42  4] ; [30 12],[37.63636364  8.36363636] ; [34.36363636  7.63636364],0
p5,1,0.027909,4.833695,[ 2 46] ; [ 8 35],[ 5.27472527 42.72527473] ; [ 4.72527473 38.27472527],0
s5,1,0.035728,4.410031,[26 19] ; [14 26],[21.17647059 23.82352941] ; [18.82352941 21.17647059],0
n3,1,0.039016,4.260161,[14  4] ; [ 9 11],[10.89473684  7.10526316] ; [12.10526316  7.89473684],0
a6,1,0.043114,4.090909,[34 14] ; [21 21],[29.33333333 18.66666667] ; [25.66666667 16.33333333],0
p10,1,0.051422,3.794481,[35 12] ; [23 19],[30.62921348 16.37078652] ; [27.37078652 14.62921348],0
p6,1,0.05184,3.78091,[26 21] ; [15 28],[21.41111111 25.58888889] ; [19.58888889 23.41111111],0
r3,1,0.057532,3.607125,[45  2] ; [36  7],[42.3  4.7] ; [38.7  4.3],0
a5,1,0.084277,2.980426,[38 10] ; [27 16],[34.28571429 13.71428571] ; [30.71428571 12.28571429],0
n2,1,0.113288,2.507744,[15  3] ; [12  8],[12.78947368  5.21052632] ; [14.21052632  5.78947368],0
a2,1,0.126713,2.332316,[17 31] ; [ 9 34],[13.71428571 34.28571429] ; [12.28571429 30.71428571],0
s3,1,0.137394,2.206909,[36 12] ; [26 17],[32.7032967 15.2967033] ; [29.2967033 13.7032967],0
p7,1,0.166836,1.911149,[26 20] ; [18 25],[22.74157303 23.25842697] ; [21.25842697 21.74157303],0
d5,1,0.169636,1.886161,[41  7] ; [31 11],[38.4  9.6] ; [33.6  8.4],0
s1,1,0.202566,1.623774,[ 3 44] ; [ 6 35],[ 4.80681818 42.19318182] ; [ 4.19318182 36.80681818],0
s8,1,0.202839,1.621812,[33 15] ; [24 19],[30.06593407 17.93406593] ; [26.93406593 16.06593407],0
n1,1,0.203216,1.61911,[ 8 10] ; [13  7],[9.94736842 8.05263158] ; [11.05263158  8.94736842],0
p4,1,0.208174,1.584079,[25 23] ; [28 15],[27.95604396 20.04395604] ; [25.04395604 17.95604396],0
p2,1,0.24005,1.380298,[34 14] ; [35  8],[36.3956044 11.6043956] ; [32.6043956 10.3956044],0
r1,1,0.256839,1.285714,[42  6] ; [33  9],[40.  8.] ; [35.  7.],0
v4,1,0.324345,0.971344,[46  2] ; [39  4],[44.83516484  3.16483516] ; [40.16483516  2.83516484],0
n5,1,0.326565,0.96247,[31 15] ; [33 10],[33.07865169 12.92134831] ; [30.92134831 12.07865169],0
s4,1,0.366737,0.814691,[14 34] ; [ 9 34],[12.13186813 35.86813187] ; [10.86813187 32.13186813],0
d1,1,0.384158,0.757353,[30 18] ; [23 20],[27.95604396 20.04395604] ; [25.04395604 17.95604396],0
b4,1,0.384158,0.757353,[30 18] ; [23 20],[27.95604396 20.04395604] ; [25.04395604 17.95604396],0
a3,1,0.39411,0.726222,[38 10] ; [30 12],[36.26666667 11.73333333] ; [31.73333333 10.26666667],0
p9,1,0.426088,0.633464,[39  8] ; [32 10],[37.49438202  9.50561798] ; [33.50561798  8.49438202],0
p1,1,0.431674,0.618315,[ 5 42] ; [ 7 36],[ 6.26666667 40.73333333] ; [ 5.73333333 37.26666667],0
b5,1,0.486475,0.484313,[29 19] ; [29 14],[30.59340659 17.40659341] ; [27.40659341 15.59340659],0
u2,1,0.509903,0.434266,[6 4] ; [6 7],[5.2173913 4.7826087] ; [6.7826087 6.2173913],0
b1,1,0.525974,0.402165,[27 21] ; [27 16],[28.48351648 19.51648352] ; [25.51648352 17.48351648],0
p3,1,0.54442,0.36741,[22 26] ; [17 26],[20.57142857 27.42857143] ; [18.42857143 24.57142857],0
b2,1,0.551552,0.354544,[ 9 19] ; [10 15],[10.03773585 17.96226415] ; [ 8.96226415 16.03773585],0
b3,1,0.551552,0.354544,[ 9 19] ; [10 15],[10.03773585 17.96226415] ; [ 8.96226415 16.03773585],0
