Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,148.391578,[143  19] ; [ 32 125],[88.87147335 73.12852665] ; [86.12852665 70.87147335],1
s6,1,0.0,75.88279,[139  22] ; [62 96],[101.44514107  59.55485893] ; [99.55485893 58.44514107],1
s7,1,0.0,55.292089,[109  46] ; [ 42 109],[76.4869281 78.5130719] ; [74.5130719 76.4869281],1
s8,1,0.0,46.513105,[96 67] ; [ 34 124],[66.01246106 96.98753894] ; [63.98753894 94.01246106],1
s5,1,0.0,25.934763,[68 86] ; [ 27 128],[ 47.34627832 106.65372168] ; [ 47.65372168 107.34627832],1
p4,1,2.4e-05,17.818177,[94 69] ; [ 54 104],[75.15264798 87.84735202] ; [72.84735202 85.15264798],1
p9,1,6.2e-05,16.045917,[142  20] ; [108  48],[127.35849057  34.64150943] ; [122.64150943  33.35849057],1
p6,1,0.00013,14.638409,[ 52 110] ; [ 22 135],[ 37.5799373 124.4200627] ; [ 36.4200627 120.5799373],1
r3,1,0.000456,12.285886,[157   5] ; [135  22],[148.28840125  13.71159875] ; [143.71159875  13.28840125],1
p10,1,0.000558,11.909485,[132  30] ; [101  56],[118.32601881  43.67398119] ; [114.67398119  42.32601881],1
v1,1,0.000655,11.611823,[87 67] ; [58 98],[72.03225806 81.96774194] ; [72.96774194 83.03225806],1
s4,1,0.000666,11.582814,[ 40 122] ; [ 16 141],[ 28.43887147 133.56112853] ; [ 27.56112853 129.43887147],1
v4,1,0.000884,11.056515,[155   7] ; [132  24],[146.20754717  15.79245283] ; [140.79245283  15.20754717],1
r4,1,0.001322,10.310907,[146  17] ; [121  38],[135.15838509  27.84161491] ; [131.84161491  27.15838509],0
r2,1,0.004211,8.190382,[156   4] ; [138  16],[149.8089172  10.1910828] ; [144.1910828   9.8089172],0
p3,1,0.005839,7.599183,[72 91] ; [ 46 111],[ 60.10625 102.89375] ; [57.89375 99.10625],0
v2,1,0.006024,7.543075,[93 60] ; [70 85],[80.97077922 72.02922078] ; [82.02922078 72.97077922],0
s1,1,0.007504,7.148279,[ 12 149] ; [  2 154],[  7.11041009 153.88958991] ; [  6.88958991 149.11041009],0
p2,1,0.007819,7.074511,[125  38] ; [99 58],[114.1  48.9] ; [109.9  47.1],0
u1,1,0.009518,6.722927,[ 50 113] ; [ 29 130],[ 39.99068323 123.00931677] ; [ 39.00931677 119.99068323],0
p7,1,0.013061,6.160866,[77 83] ; [ 54 103],[66.11987382 93.88012618] ; [64.88012618 92.11987382],0
d2,1,0.013463,6.107231,[107  54] ; [83 74],[96.19496855 64.80503145] ; [93.80503145 63.19496855],0
d1,1,0.018056,5.590698,[113  50] ; [90 69],[102.76086957  60.23913043] ; [100.23913043  58.76086957],0
b5,1,0.018056,5.590698,[113  50] ; [90 69],[102.76086957  60.23913043] ; [100.23913043  58.76086957],0
u3,1,0.026145,4.946408,[17  6] ; [15 19],[12.9122807 10.0877193] ; [19.0877193 14.9122807],0
v3,1,0.040313,4.204642,[61 91] ; [ 44 108],[52.5 99.5] ; [52.5 99.5],0
a2,1,0.051959,3.777084,[65 98] ; [ 47 112],[ 56.69565217 106.30434783] ; [ 55.30434783 103.69565217],0
u4,1,0.060433,3.525458,[  6 157] ; [  1 158],[  3.54347826 159.45652174] ; [  3.45652174 155.54347826],0
p5,1,0.060576,3.521554,[  4 156] ; [ 11 147],[  7.54716981 152.45283019] ; [  7.45283019 150.54716981],0
n3,1,0.068091,3.32844,[43 10] ; [34 18],[38.86666667 14.13333333] ; [38.13333333 13.86666667],0
p1,1,0.084372,2.97861,[  6 157] ; [ 13 145],[  9.64797508 153.35202492] ; [  9.35202492 148.64797508],0
n6,1,0.092231,2.834999,[131  29] ; [117  41],[124.77987421  35.22012579] ; [123.22012579  34.77987421],0
a4,1,0.10026,2.701405,[104  59] ; [86 71],[96.78125 66.21875] ; [93.21875 63.78125],0
a3,1,0.109771,2.55751,[140  23] ; [125  33],[134.56386293  28.43613707] ; [130.43613707  27.56386293],0
p12,1,0.112773,2.514921,[ 13 150] ; [  6 152],[  9.64797508 153.35202492] ; [  9.35202492 148.64797508],0
d5,1,0.164799,1.929632,[145  17] ; [134  25],[140.80373832  21.19626168] ; [138.19626168  20.80373832],0
a8,1,0.165249,1.925525,[ 24 125] ; [ 15 127],[ 19.96907216 129.03092784] ; [ 19.03092784 122.96907216],0
r1,1,0.19315,1.693427,[130  31] ; [118  40],[125.1661442  35.8338558] ; [122.8338558  35.1661442],0
n1,1,0.216821,1.525287,[23 28] ; [18 36],[19.91428571 31.08571429] ; [21.08571429 32.91428571],0
a7,1,0.246995,1.340221,[119  44] ; [106  52],[114.25233645  48.74766355] ; [110.74766355  47.25233645],0
n5,1,0.27429,1.195168,[117  43] ; [106  51],[112.55520505  47.44479495] ; [110.44479495  46.55520505],0
n4,1,0.298244,1.082027,[130  31] ; [120  38],[126.17554859  34.82445141] ; [123.82445141  34.17554859],0
n2,1,0.309948,1.030898,[39 13] ; [37 19],[36.59259259 15.40740741] ; [39.40740741 16.59259259],0
u2,1,0.32167,0.982143,[13  9] ; [15 18],[11.2 10.8] ; [16.8 16.2],0
d4,1,0.325813,0.96547,[139  23] ; [130  29],[135.75700935  26.24299065] ; [133.24299065  25.75700935],0
b4,1,0.408176,0.684106,[91 72] ; [96 63],[94.66149068 68.33850932] ; [92.33850932 66.66149068],0
p11,1,0.609109,0.261474,[113  50] ; [106  53],[110.86024845  52.13975155] ; [108.13975155  50.86024845],0
b2,1,0.689551,0.159572,[43 62] ; [45 58],[44.42307692 60.57692308] ; [43.57692308 59.42307692],0
b3,1,0.689551,0.159572,[43 62] ; [45 58],[44.42307692 60.57692308] ; [43.57692308 59.42307692],0
d3,1,0.717988,0.130428,[108  54] ; [109  50],[109.51401869  52.48598131] ; [107.48598131  51.51401869],0
a1,1,0.775949,0.080999,[ 10 153] ; [ 11 148],[ 10.63043478 152.36956522] ; [ 10.36956522 148.63043478],0
a6,1,0.921866,0.00962,[121  41] ; [118  41],[120.61682243  41.38317757] ; [118.38317757  40.61682243],0
b1,1,0.967437,0.001666,[67 96] ; [65 94],[66.81987578 96.18012422] ; [65.18012422 93.81987578],0
