Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000302,13.059164,[8 2] ; [ 7 29],[3.26086957 6.73913043] ; [11.73913043 24.26086957],1
s6,1,0.002869,8.888889,[5 4] ; [ 4 32],[1.8 7.2] ; [ 7.2 28.8],0
s8,1,0.004221,8.186296,[4 6] ; [ 2 34],[1.30434783 8.69565217] ; [ 4.69565217 31.30434783],0
n5,1,0.008214,6.98625,[3 7] ; [27  9],[6.52173913 3.47826087] ; [23.47826087 12.52173913],0
n4,1,0.014402,5.98819,[3 7] ; [26 10],[6.30434783 3.69565217] ; [22.69565217 13.30434783],0
r4,1,0.032992,4.546199,[4 6] ; [ 4 32],[1.73913043 8.26086957] ; [ 6.26086957 29.73913043],0
r3,1,0.043738,4.066657,[7 3] ; [12 23],[4.22222222 5.77777778] ; [14.77777778 20.22222222],0
p3,1,0.051575,3.789488,[5 5] ; [ 7 29],[2.60869565 7.39130435] ; [ 9.39130435 26.60869565],0
a7,1,0.055821,3.657393,[7 3] ; [13 23],[4.34782609 5.65217391] ; [15.65217391 20.34782609],0
p4,1,0.065572,3.390524,[4 6] ; [ 5 31],[1.95652174 8.04347826] ; [ 7.04347826 28.95652174],0
p2,1,0.067089,3.352833,[6 4] ; [10 25],[3.55555556 6.44444444] ; [12.44444444 22.55555556],0
s1,1,0.071897,3.239167,[3 7] ; [ 3 33],[1.30434783 8.69565217] ; [ 4.69565217 31.30434783],0
p11,1,0.087912,2.912193,[6 4] ; [11 25],[3.69565217 6.30434783] ; [13.30434783 22.69565217],0
b5,1,0.112567,2.517803,[7 3] ; [15 21],[4.7826087 5.2173913] ; [17.2173913 18.7826087],0
a4,1,0.135091,2.233001,[1 9] ; [12 23],[2.88888889 7.11111111] ; [10.11111111 24.88888889],0
p5,1,0.151547,2.056614,[2 8] ; [ 2 34],[0.86956522 9.13043478] ; [ 3.13043478 32.86956522],0
b4,1,0.174694,1.842192,[4 6] ; [23 13],[5.86956522 4.13043478] ; [21.13043478 14.86956522],0
u2,1,0.226023,1.465714,[2 2] ; [ 3 12],[1.05263158 2.94736842] ; [ 3.94736842 11.05263158],0
b1,1,0.233516,1.419316,[4 6] ; [22 14],[5.65217391 4.34782609] ; [20.34782609 15.65217391],0
p9,1,0.233516,1.419316,[6 4] ; [14 22],[4.34782609 5.65217391] ; [15.65217391 20.34782609],0
r1,1,0.334068,0.933063,[5 5] ; [12 24],[3.69565217 6.30434783] ; [13.30434783 22.69565217],0
p10,1,0.334068,0.933063,[5 5] ; [12 24],[3.69565217 6.30434783] ; [13.30434783 22.69565217],0
s2,1,0.347086,0.884084,[3 7] ; [ 6 30],[1.95652174 8.04347826] ; [ 7.04347826 28.95652174],0
s3,1,0.379394,0.772665,[4 6] ; [ 9 26],[2.88888889 7.11111111] ; [10.11111111 24.88888889],0
d1,1,0.41757,0.657143,[2 8] ; [12 24],[3.04347826 6.95652174] ; [10.95652174 25.04347826],0
s5,1,0.460292,0.545185,[2 8] ; [ 4 32],[1.30434783 8.69565217] ; [ 4.69565217 31.30434783],0
p1,1,0.485766,0.485892,[1 9] ; [ 7 29],[1.73913043 8.26086957] ; [ 6.26086957 29.73913043],0
n6,1,0.495014,0.465608,[5 4] ; [15 20],[4.09090909 4.90909091] ; [15.90909091 19.09090909],0
u3,1,0.569653,0.323264,[1 3] ; [ 2 13],[0.63157895 3.36842105] ; [ 2.36842105 12.63157895],0
a5,1,0.575457,0.313636,[6 4] ; [18 18],[5.2173913 4.7826087] ; [18.7826087 17.2173913],0
a6,1,0.575457,0.313636,[6 4] ; [18 18],[5.2173913 4.7826087] ; [18.7826087 17.2173913],0
r2,1,0.577845,0.309731,[6 4] ; [17 17],[5.22727273 4.77272727] ; [17.77272727 16.22727273],0
s4,1,0.603602,0.269597,[1 9] ; [ 6 30],[1.52173913 8.47826087] ; [ 5.47826087 30.52173913],0
v1,1,0.609981,0.260202,[3 7] ; [ 8 28],[2.39130435 7.60869565] ; [ 8.60869565 27.39130435],0
v3,1,0.634104,0.226536,[2 8] ; [ 5 31],[1.52173913 8.47826087] ; [ 5.47826087 30.52173913],0
d3,1,0.638162,0.221154,[5 5] ; [15 21],[4.34782609 5.65217391] ; [15.65217391 20.34782609],0
n2,1,0.639207,0.21978,[1 3] ; [ 6 10],[1.4 2.6] ; [ 5.6 10.4],0
n3,1,0.648077,0.208333,[2 2] ; [ 6 10],[1.6 2.4] ; [6.4 9.6],0
a8,1,0.660151,0.19334,[2 8] ; [ 5 30],[1.55555556 8.44444444] ; [ 5.44444444 29.55555556],0
b2,1,0.712547,0.135747,[3 3] ; [10 14],[2.6 3.4] ; [10.4 13.6],0
b3,1,0.712547,0.135747,[3 3] ; [10 14],[2.6 3.4] ; [10.4 13.6],0
d4,1,0.821677,0.0508,[6 4] ; [23 13],[6.30434783 3.69565217] ; [22.69565217 13.30434783],0
s7,1,0.929982,0.007721,[2 8] ; [ 6 26],[1.9047619 8.0952381] ; [ 6.0952381 25.9047619],0
a3,1,1.0,0.0,[6 4] ; [21 14],[6. 4.] ; [21. 14.],0
d2,1,1.0,0.0,[4 6] ; [14 21],[4. 6.] ; [14. 21.],0
d5,1,1.0,0.0,[5 5] ; [18 18],[5. 5.] ; [18. 18.],0
