Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,147.308445,[ 69 272] ; [106  26],[126.1627907 214.8372093] ; [48.8372093 83.1627907],1
s6,1,0.0,64.839168,[113 231] ; [98 35],[152.16771488 191.83228512] ; [58.83228512 74.16771488],1
s7,1,0.0,38.674111,[ 48 276] ; [55 77],[ 73.18421053 250.81578947] ; [ 29.81578947 102.18421053],1
s5,1,0.0,31.420306,[ 49 293] ; [50 83],[ 71.28 270.72] ; [ 27.72 105.28],1
d4,1,0.000859,11.10927,[252  93] ; [117  17],[265.77244259  79.22755741] ; [103.22755741  30.77244259],1
p10,1,0.003118,8.736879,[223 117] ; [105  27],[236.27118644 103.72881356] ; [91.72881356 40.27118644],0
p12,1,0.004406,8.108581,[ 10 333] ; [ 12 121],[ 15.85294118 327.14705882] ; [  6.14705882 126.85294118],0
a7,1,0.00479,7.957234,[231 114] ; [108  27],[243.65625 101.34375] ; [95.34375 39.65625],0
r3,1,0.007193,7.224097,[300  44] ; [129   6],[308.09185804  35.90814196] ; [120.90814196  14.09185804],0
u1,1,0.009776,6.675187,[ 36 311] ; [ 26 110],[ 44.54244306 302.45755694] ; [ 17.45755694 118.54244306],0
p4,1,0.009981,6.638199,[153 189] ; [77 56],[165.6 176.4] ; [64.4 68.6],0
r4,1,0.018689,5.530426,[268  79] ; [118  18],[277.3126294  69.6873706] ; [108.6873706  27.3126294],0
v3,1,0.02544,4.993662,[ 97 238] ; [52 79],[107.11373391 227.88626609] ; [41.88626609 89.11373391],0
a8,1,0.026227,4.940984,[ 31 284] ; [ 22 104],[ 37.85714286 277.14285714] ; [ 15.14285714 110.85714286],0
p7,1,0.035205,4.43522,[175 164] ; [80 48],[185.10706638 153.89293362] ; [69.89293362 58.10706638],0
r1,1,0.037169,4.342671,[238 107] ; [106  29],[247.25  97.75] ; [96.75 38.25],0
s1,1,0.053234,3.736548,[ 10 334] ; [  9 124],[ 13.70230608 330.29769392] ; [  5.29769392 127.70230608],0
p6,1,0.061794,3.488565,[ 75 262] ; [40 91],[ 82.80982906 254.19017094] ; [32.19017094 98.80982906],0
n2,1,0.06443,3.419502,[63 36] ; [23  5],[67.03937008 31.96062992] ; [18.96062992  9.03937008],0
d3,1,0.067118,3.352139,[209 137] ; [93 41],[217.69166667 128.30833333] ; [84.30833333 49.69166667],0
p9,1,0.087713,2.915856,[243  97] ; [103  27],[250.29787234  89.70212766] ; [95.70212766 34.29787234],0
p5,1,0.118227,2.44066,[ 24 320] ; [ 15 117],[ 28.18487395 315.81512605] ; [ 10.81512605 121.18487395],0
a2,1,0.130232,2.289738,[ 63 284] ; [ 33 103],[ 68.9689441 278.0310559] ; [ 27.0310559 108.9689441],0
d1,1,0.133142,2.255483,[165 182] ; [75 61],[172.42236025 174.57763975] ; [67.57763975 68.42236025],0
v4,1,0.134392,2.241023,[302  42] ; [124  10],[306.57740586  37.42259414] ; [119.42259414  14.57740586],0
n4,1,0.164647,1.931018,[240 106] ; [103  33],[246.21991701  99.78008299] ; [96.78008299 39.21991701],0
a6,1,0.165378,1.924349,[238 109] ; [83 51],[231.57380457 115.42619543] ; [89.42619543 44.57380457],0
a1,1,0.176379,1.82787,[ 15 332] ; [ 10 126],[ 17.96066253 329.03933747] ; [  7.03933747 128.96066253],0
n5,1,0.194632,1.682202,[227 117] ; [96 37],[232.93920335 111.06079665] ; [90.06079665 42.93920335],0
u3,1,0.195834,1.673172,[60 72] ; [26 20],[63.7752809 68.2247191] ; [22.2247191 23.7752809],0
u2,1,0.215852,1.531737,[63 68] ; [27 19],[66.61016949 64.38983051] ; [23.38983051 22.61016949],0
r2,1,0.218966,1.511138,[302  38] ; [125  10],[305.64210526  34.35789474] ; [121.35789474  13.64210526],0
p2,1,0.235818,1.405423,[255  88] ; [105  27],[259.95789474  83.04210526] ; [100.04210526  31.95789474],0
v2,1,0.294677,1.098127,[161 169] ; [71 60],[166.07375271 163.92624729] ; [65.92624729 65.07375271],0
b4,1,0.345505,0.889897,[198 149] ; [84 52],[202.59627329 144.40372671] ; [79.40372671 56.59627329],0
v1,1,0.398431,0.713055,[149 191] ; [64 69],[153.10782241 186.89217759] ; [59.89217759 73.10782241],0
b5,1,0.43229,0.616664,[210 137] ; [77 59],[206.1884058 140.8115942] ; [80.8115942 55.1884058],0
n6,1,0.462771,0.539185,[256  89] ; [103  30],[259.11087866  85.88912134] ; [99.88912134 33.11087866],0
a5,1,0.47848,0.502325,[222 125] ; [91 44],[225.3340249 121.6659751] ; [87.6659751 47.3340249],0
b3,1,0.484823,0.487996,[ 66 124] ; [23 53],[ 63.57142857 126.42857143] ; [25.42857143 50.57142857],0
b2,1,0.484823,0.487996,[ 66 124] ; [23 53],[ 63.57142857 126.42857143] ; [25.42857143 50.57142857],0
d2,1,0.506811,0.440646,[140 204] ; [59 75],[143.21338912 200.78661088] ; [55.78661088 78.21338912],0
n1,1,0.544454,0.367347,[34 64] ; [ 8 20],[32.66666667 65.33333333] ; [ 9.33333333 18.66666667],0
p11,1,0.563234,0.334136,[246 101] ; [100  36],[248.57556936  98.42443064] ; [97.42443064 38.57556936],0
a3,1,0.5685,0.325199,[214 129] ; [88 47],[216.70711297 126.29288703] ; [85.29288703 49.70711297],0
p3,1,0.594095,0.283994,[129 215] ; [53 79],[131.52941176 212.47058824] ; [50.47058824 81.52941176],0
n3,1,0.786328,0.073486,[67 29] ; [21  8],[67.584 28.416] ; [20.416  8.584],0
p1,1,0.829151,0.046566,[ 29 316] ; [ 12 121],[ 29.59205021 315.40794979] ; [ 11.40794979 121.59205021],0
u4,1,0.84152,0.03998,[  2 345] ; [  1 135],[  2.1552795 344.8447205] ; [  0.8447205 135.1552795],0
b1,1,0.846267,0.037591,[137 210] ; [55 81],[137.9378882 209.0621118] ; [54.0621118 81.9378882],0
a4,1,0.888707,0.019583,[140 204] ; [54 81],[139.32359081 204.67640919] ; [54.67640919 80.32359081],0
d5,1,0.898212,0.016363,[259  88] ; [100  35],[258.45020747  88.54979253] ; [100.54979253  34.45020747],0
p8,1,0.919575,0.010195,[149 192] ; [57 75],[148.51162791 192.48837209] ; [57.48837209 74.51162791],0
