Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.154584,[118   6] ; [16 15],[107.2  16.8] ; [26.8  4.2],1
r3,1,3.9e-05,16.910886,[116   8] ; [20 10],[109.50649351  14.49350649] ; [26.49350649  3.50649351],1
p6,1,0.000831,11.171037,[51 71] ; [ 3 28],[43.05882353 78.94117647] ; [10.94117647 20.05882353],1
n4,1,0.001222,10.456349,[102  22] ; [17 14],[95.2 28.8] ; [23.8  7.2],0
p11,1,0.001316,10.319293,[99 25] ; [16 15],[92. 32.] ; [23.  8.],0
s8,1,0.001861,9.681663,[62 61] ; [ 6 25],[54.31168831 68.68831169] ; [13.68831169 17.31168831],0
r2,1,0.002029,9.522747,[121   3] ; [26  5],[117.6   6.4] ; [29.4  1.6],0
d1,1,0.002959,8.832626,[69 55] ; [ 8 23],[61.6 62.4] ; [15.4 15.6],0
v4,1,0.003135,8.726946,[118   5] ; [25  6],[114.21428571   8.78571429] ; [28.78571429  2.21428571],0
p7,1,0.004003,8.282348,[81 40] ; [12 19],[74.03289474 46.96710526] ; [18.96710526 12.03289474],0
d3,1,0.010344,6.574638,[83 41] ; [13 18],[76.8 47.2] ; [19.2 11.8],0
a4,1,0.015633,5.843644,[61 61] ; [ 8 23],[55.01960784 66.98039216] ; [13.98039216 17.01960784],0
n6,1,0.017051,5.691085,[103  20] ; [20 11],[98.24025974 24.75974026] ; [24.75974026  6.24025974],0
n3,1,0.017573,5.638239,[20  6] ; [3 6],[17.08571429  8.91428571] ; [5.91428571 3.08571429],0
a2,1,0.019846,5.425377,[32 92] ; [ 2 29],[27.2 96.8] ; [ 6.8 24.2],0
n5,1,0.022456,5.210084,[100  24] ; [19 12],[95.2 28.8] ; [23.8  7.2],0
p8,1,0.026559,4.919254,[71 52] ; [11 20],[65.49350649 57.50649351] ; [16.50649351 14.49350649],0
a5,1,0.026971,4.892677,[93 31] ; [17 14],[88. 36.] ; [22.  9.],0
u1,1,0.034915,4.449348,[ 23 101] ; [ 1 30],[ 19.2 104.8] ; [ 4.8 26.2],0
p4,1,0.039276,4.248904,[81 43] ; [14 17],[76. 48.] ; [19. 12.],0
s6,1,0.05832,3.584541,[87 33] ; [17 14],[82.64900662 37.35099338] ; [21.35099338  9.64900662],0
d2,1,0.0745,3.18097,[58 66] ; [ 9 22],[53.6 70.4] ; [13.4 17.6],0
d5,1,0.074713,3.176326,[98 25] ; [20 11],[94.24675325 28.75324675] ; [23.75324675  7.24675325],0
s7,1,0.079945,3.066024,[57 59] ; [ 9 20],[52.8 63.2] ; [13.2 15.8],0
a3,1,0.106512,2.605224,[89 33] ; [18 13],[85.32026144 36.67973856] ; [21.67973856  9.32026144],0
d4,1,0.191085,1.709232,[97 26] ; [21 10],[94.24675325 28.75324675] ; [23.75324675  7.24675325],0
s5,1,0.234924,1.410796,[49 68] ; [ 9 21],[46.16326531 70.83673469] ; [11.83673469 18.16326531],0
s3,1,0.302367,1.063723,[71 50] ; [15 16],[68.46052632 52.53947368] ; [17.53947368 13.46052632],0
a1,1,0.302841,1.061644,[  6 118] ; [ 3 28],[  7.2 116.8] ; [ 1.8 29.2],0
p10,1,0.319692,0.990204,[101  22] ; [23  8],[99.03896104 23.96103896] ; [24.96103896  6.03896104],0
a6,1,0.326499,0.962733,[76 48] ; [16 15],[73.6 50.4] ; [18.4 12.6],0
u3,1,0.343156,0.898605,[24 11] ; [7 6],[22.60416667 12.39583333] ; [8.39583333 4.60416667],0
p12,1,0.343356,0.89786,[ 10 113] ; [ 1 30],[  8.78571429 114.21428571] ; [ 2.21428571 28.78571429],0
p2,1,0.377783,0.777903,[100  23] ; [23  8],[98.24025974 24.75974026] ; [24.75974026  6.24025974],0
v3,1,0.394787,0.724146,[37 85] ; [ 7 24],[35.08496732 86.91503268] ; [ 8.91503268 22.08496732],0
s2,1,0.419323,0.652211,[65 57] ; [14 17],[62.99346405 59.00653595] ; [16.00653595 14.99346405],0
b5,1,0.459385,0.547393,[77 47] ; [17 14],[75.2 48.8] ; [18.8 12.2],0
n2,1,0.465759,0.53202,[21  6] ; [8 1],[21.75  5.25] ; [7.25 1.75],0
b4,1,0.516626,0.420624,[72 52] ; [16 15],[70.4 53.6] ; [17.6 13.4],0
u2,1,0.532165,0.390256,[18 17] ; [8 5],[18.95833333 16.04166667] ; [7.04166667 5.95833333],0
n1,1,0.5631,0.334365,[15 12] ; [4 5],[14.25 12.75] ; [4.75 4.25],0
s1,1,0.569106,0.32418,[  7 114] ; [ 1 30],[  6.36842105 114.63157895] ; [ 1.63157895 29.36842105],0
s4,1,0.590886,0.288963,[26 96] ; [ 8 23],[27.11111111 94.88888889] ; [ 6.88888889 24.11111111],0
p9,1,0.667235,0.184854,[104  20] ; [25  6],[103.2  20.8] ; [25.8  5.2],0
p5,1,0.780593,0.077588,[ 18 103] ; [ 4 27],[ 17.51315789 103.48684211] ; [ 4.48684211 26.51315789],0
p1,1,0.894986,0.017424,[ 13 111] ; [ 3 28],[ 12.8 111.2] ; [ 3.2 27.8],0
b2,1,0.901781,0.01523,[37 53] ; [6 8],[37.21153846 52.78846154] ; [5.78846154 8.21153846],0
b3,1,0.901781,0.01523,[37 53] ; [6 8],[37.21153846 52.78846154] ; [5.78846154 8.21153846],0
a7,1,0.931885,0.007306,[83 41] ; [21 10],[83.2 40.8] ; [20.8 10.2],0
b1,1,0.935969,0.006454,[61 63] ; [15 16],[60.8 63.2] ; [15.2 15.8],0
p3,1,0.966665,0.001747,[59 64] ; [15 16],[59.1038961 63.8961039] ; [14.8961039 16.1038961],0
