Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,41.403128,[17 65] ; [79 39],[39.36 42.64] ; [56.64 61.36],1
v1,1,0.007014,7.269257,[35 47] ; [72 44],[44.31313131 37.68686869] ; [62.68686869 53.31313131],0
r2,1,0.008705,6.88232,[76 10] ; [115   3],[80.51960784  5.48039216] ; [110.48039216   7.51960784],0
r1,1,0.027788,4.84119,[69 16] ; [109  10],[74.16666667 10.83333333] ; [103.83333333  15.16666667],0
d4,1,0.039181,4.253016,[64 22] ; [103  17],[69.7184466 16.2815534] ; [97.2815534 22.7184466],0
p7,1,0.0406,4.192617,[42 42] ; [76 42],[49.06930693 34.93069307] ; [68.93069307 49.06930693],0
r3,1,0.051733,3.784369,[80  6] ; [118   2],[82.66019417  3.33980583] ; [115.33980583   4.66019417],0
p11,1,0.052235,3.768216,[62 24] ; [100  20],[67.63106796 18.36893204] ; [94.36893204 25.63106796],0
d5,1,0.067392,3.345419,[67 19] ; [105  15],[71.80582524 14.19417476] ; [100.19417476  19.80582524],0
n2,1,0.080501,3.054754,[20  9] ; [23  3],[22.67272727  6.32727273] ; [20.32727273  5.67272727],0
a8,1,0.086357,2.940998,[ 9 70] ; [22 83],[13.30978261 65.69021739] ; [17.69021739 87.30978261],0
d1,1,0.094814,2.790681,[49 37] ; [82 38],[54.68932039 31.31067961] ; [76.31067961 43.68932039],0
u2,1,0.107364,2.592593,[16  5] ; [11 10],[13.5  7.5] ; [13.5  7.5],0
s2,1,0.120447,2.411501,[53 32] ; [85 32],[58.06930693 26.93069307] ; [79.93069307 37.06930693],0
a5,1,0.140431,2.17323,[62 24] ; [97 23],[66.37864078 19.62135922] ; [92.62135922 27.37864078],0
d2,1,0.167042,1.909294,[44 42] ; [73 47],[48.84466019 37.15533981] ; [68.15533981 51.84466019],0
s5,1,0.189031,1.725152,[28 55] ; [49 65],[32.44162437 50.55837563] ; [44.55837563 69.44162437],0
n4,1,0.205499,1.602857,[63 22] ; [97 22],[66.66666667 18.33333333] ; [93.33333333 25.66666667],0
p2,1,0.224186,1.477375,[65 21] ; [99 21],[68.46601942 17.53398058] ; [95.53398058 24.46601942],0
a3,1,0.224186,1.477375,[65 21] ; [99 21],[68.46601942 17.53398058] ; [95.53398058 24.46601942],0
n1,1,0.224849,1.47315,[14 15] ; [ 8 17],[11.81481481 17.18518519] ; [10.18518519 14.81481481],0
a4,1,0.228798,1.44832,[35 51] ; [59 61],[39.24271845 46.75728155] ; [54.75728155 65.24271845],0
p1,1,0.229919,1.441359,[ 7 79] ; [  5 115],[ 5.00970874 80.99029126] ; [  6.99029126 113.00970874],0
p10,1,0.245403,1.349285,[70 15] ; [104  14],[72.85714286 12.14285714] ; [101.14285714  16.85714286],0
p8,1,0.249782,1.324524,[36 50] ; [59 59],[40.04901961 45.95098039] ; [54.95098039 63.04901961],0
s4,1,0.269041,1.221628,[18 68] ; [ 18 102],[15.02912621 70.97087379] ; [20.97087379 99.02912621],0
a6,1,0.29669,1.089011,[55 31] ; [85 35],[58.44660194 27.55339806] ; [81.55339806 38.44660194],0
p3,1,0.322517,0.978711,[37 49] ; [60 60],[40.49514563 45.50485437] ; [56.50485437 63.49514563],0
a1,1,0.327198,0.959954,[ 2 84] ; [  6 114],[ 3.33980583 82.66019417] ; [  4.66019417 115.33980583],0
r4,1,0.328536,0.95466,[77  9] ; [112   8],[78.90291262  7.09708738] ; [110.09708738   9.90291262],0
s7,1,0.370785,0.801033,[57 24] ; [86 27],[59.70618557 21.29381443] ; [83.29381443 29.70618557],0
n5,1,0.372996,0.793658,[63 23] ; [92 25],[65.66502463 20.33497537] ; [89.33497537 27.66502463],0
p9,1,0.385939,0.751697,[73 13] ; [105  13],[75.03921569 10.96078431] ; [102.96078431  15.03921569],0
s3,1,0.401868,0.70273,[60 25] ; [88 28],[62.58706468 22.41293532] ; [85.41293532 30.58706468],0
s1,1,0.401895,0.702649,[ 4 80] ; [  3 114],[ 2.92537313 81.07462687] ; [  4.07462687 112.92537313],0
v4,1,0.413891,0.667595,[82  4] ; [115   3],[83.04901961  2.95098039] ; [113.95098039   4.04901961],0
s6,1,0.418244,0.655245,[73 13] ; [95 23],[70.82352941 15.17647059] ; [97.17647059 20.82352941],0
a7,1,0.514444,0.425017,[58 28] ; [86 34],[60.11650485 25.88349515] ; [83.88349515 36.11650485],0
p5,1,0.546088,0.364372,[ 9 74] ; [ 10 110],[ 7.76847291 75.23152709] ; [ 11.23152709 108.76847291],0
n6,1,0.556115,0.346476,[71 15] ; [101  17],[72.50980392 13.49019608] ; [99.49019608 18.50980392],0
p12,1,0.561364,0.337348,[ 6 80] ; [ 11 108],[ 7.13170732 78.86829268] ; [  9.86829268 109.13170732],0
u1,1,0.590618,0.28938,[16 70] ; [26 94],[17.53398058 68.46601942] ; [24.46601942 95.53398058],0
d3,1,0.596128,0.280875,[55 31] ; [81 39],[56.77669903 29.22330097] ; [79.22330097 40.77669903],0
a2,1,0.610234,0.259834,[23 63] ; [36 84],[24.63106796 61.36893204] ; [34.36893204 85.63106796],0
b5,1,0.669891,0.18173,[52 34] ; [69 51],[50.51456311 35.48543689] ; [70.48543689 49.51456311],0
u4,1,0.671444,0.179917,[ 2 84] ; [  4 116],[ 2.50485437 83.49514563] ; [  3.49514563 116.50485437],0
n3,1,0.674688,0.176168,[19  9] ; [19  7],[19.7037037  8.2962963] ; [18.2962963  7.7037037],0
u3,1,0.738549,0.111406,[14  7] ; [15  6],[14.5  6.5] ; [14.5  6.5],0
b2,1,0.820705,0.051365,[21 35] ; [31 56],[20.36363636 35.63636364] ; [31.63636364 55.36363636],0
