Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.8e-05,17.547633,[21 40] ; [34 11],[31.6509434 29.3490566] ; [23.3490566 21.6509434],1
p8,1,0.000116,14.851251,[25 37] ; [35 10],[34.76635514 27.23364486] ; [25.23364486 19.76635514],1
p7,1,0.004836,7.939815,[29 31] ; [34 11],[36. 24.] ; [27. 18.],0
p12,1,0.014149,6.019431,[ 3 59] ; [ 9 36],[ 6.95327103 55.04672897] ; [ 5.04672897 39.95327103],0
n2,1,0.022357,5.217782,[17  4] ; [1 3],[15.12  5.88] ; [2.88 1.12],0
d3,1,0.041114,4.171308,[33 29] ; [15 30],[27.81308411 34.18691589] ; [20.18691589 24.81308411],0
p6,1,0.049459,3.859715,[16 46] ; [19 24],[20.66666667 41.33333333] ; [14.33333333 28.66666667],0
b3,1,0.051942,3.777632,[ 9 27] ; [11 11],[12.4137931 23.5862069] ; [ 7.5862069 14.4137931],0
b2,1,0.051942,3.777632,[ 9 27] ; [11 11],[12.4137931 23.5862069] ; [ 7.5862069 14.4137931],0
a8,1,0.055918,3.654485,[11 44] ; [ 3 42],[ 7.7 47.3] ; [ 6.3 38.7],0
a5,1,0.113867,2.499708,[29 33] ; [28 17],[33.02803738 28.97196262] ; [23.97196262 21.02803738],0
s1,1,0.175453,1.835725,[ 5 54] ; [ 1 44],[ 3.40384615 55.59615385] ; [ 2.59615385 42.40384615],0
b4,1,0.185664,1.751693,[32 30] ; [29 16],[35.34579439 26.65420561] ; [25.65420561 19.34579439],0
p11,1,0.202577,1.623695,[46 16] ; [38  7],[48.6728972 13.3271028] ; [35.3271028  9.6728972],0
p5,1,0.203327,1.618318,[ 8 54] ; [10 35],[10.42990654 51.57009346] ; [ 7.57009346 37.42990654],0
n5,1,0.233075,1.421997,[49 13] ; [31 14],[46.35514019 15.64485981] ; [33.64485981 11.35514019],0
n6,1,0.285024,1.142978,[52 10] ; [34 11],[49.8317757 12.1682243] ; [36.1682243  8.8317757],0
p2,1,0.288303,1.127527,[44 18] ; [36  9],[46.35514019 15.64485981] ; [33.64485981 11.35514019],0
s7,1,0.293006,1.105756,[30 30] ; [26 17],[32.62135922 27.37864078] ; [23.37864078 19.62135922],0
b5,1,0.293746,1.102373,[38 24] ; [23 22],[35.34579439 26.65420561] ; [25.65420561 19.34579439],0
v3,1,0.301549,1.06733,[19 42] ; [18 26],[21.4952381 39.5047619] ; [15.5047619 28.4952381],0
p10,1,0.324127,0.972222,[50 10] ; [34 11],[48. 12.] ; [36.  9.],0
s4,1,0.325675,0.96602,[16 46] ; [ 8 37],[13.90654206 48.09345794] ; [10.09345794 34.90654206],0
