Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,44.131528,[ 15 240] ; [18 28],[ 27.95681063 227.04318937] ; [ 5.04318937 40.95681063],1
p1,1,0.0,30.320459,[ 13 240] ; [14 32],[ 22.84615385 230.15384615] ; [ 4.15384615 41.84615385],1
p6,1,9e-06,19.684868,[126 129] ; [39  7],[139.78405316 115.21594684] ; [25.21594684 20.78405316],1
s5,1,9.2e-05,15.303429,[116 132] ; [34  9],[127.83505155 120.16494845] ; [22.16494845 20.83505155],1
p8,1,0.000105,15.050081,[158  97] ; [42  4],[169.43521595  85.56478405] ; [30.56478405 15.43521595],1
u4,1,0.000169,14.152456,[  3 252] ; [ 5 41],[  6.77740864 248.22259136] ; [ 1.22259136 44.77740864],1
a1,1,0.000181,14.02243,[ 14 241] ; [10 36],[ 20.33222591 234.66777409] ; [ 3.66777409 42.33222591],1
p3,1,0.000398,12.543688,[144 111] ; [38  7],[154.7 100.3] ; [27.3 17.7],1
n5,1,0.001907,9.63661,[197  54] ; [45  1],[204.51851852  46.48148148] ; [37.48148148  8.51851852],0
s7,1,0.002859,8.895524,[172  75] ; [41  4],[180.17465753  66.82534247] ; [32.82534247 12.17465753],0
v1,1,0.003386,8.586852,[137 115] ; [35 10],[145.93939394 106.06060606] ; [26.06060606 18.93939394],0
n4,1,0.00501,7.875688,[197  56] ; [44  2],[203.92307692  49.07692308] ; [37.07692308  8.92307692],0
v3,1,0.008787,6.865709,[102 146] ; [28 17],[110.03412969 137.96587031] ; [19.96587031 25.03412969],0
s8,1,0.015293,5.882353,[156  99] ; [36  9],[163.2  91.8] ; [28.8 16.2],0
n6,1,0.033757,4.506963,[217  33] ; [44  1],[221.18644068  28.81355932] ; [39.81355932  5.18644068],0
n1,1,0.035015,4.444444,[15 34] ; [5 2],[17.5 31.5] ; [2.5 4.5],0
p11,1,0.067832,3.334707,[204  51] ; [42  4],[208.40531561  46.59468439] ; [37.59468439  8.40531561],0
b5,1,0.078036,3.105344,[152 103] ; [21 25],[146.56146179 108.43853821] ; [26.43853821 19.56146179],0
r4,1,0.089976,2.874806,[230  25] ; [45  1],[232.97342193  22.02657807] ; [42.02657807  3.97342193],0
p9,1,0.104315,2.638294,[222  32] ; [44  2],[225.21333333  28.78666667] ; [40.78666667  5.21333333],0
a6,1,0.106121,2.611058,[177  76] ; [26 19],[172.34563758  80.65436242] ; [30.65436242 14.34563758],0
b2,1,0.137434,2.206459,[59 98] ; [17 16],[62.8 94.2] ; [13.2 19.8],0
b3,1,0.137434,2.206459,[59 98] ; [17 16],[62.8 94.2] ; [13.2 19.8],0
a2,1,0.155653,2.01596,[ 76 179] ; [ 9 37],[ 72.00996678 182.99003322] ; [12.99003322 33.00996678],0
d1,1,0.157869,1.99452,[155 100] ; [33 13],[159.26910299  95.73089701] ; [28.73089701 17.26910299],0
a3,1,0.189698,1.719963,[193  61] ; [39  7],[196.42666667  57.57333333] ; [35.57333333 10.42666667],0
d2,1,0.192603,1.697593,[120 134] ; [26 19],[124.02675585 129.97324415] ; [21.97324415 23.02675585],0
