Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.453971,[44 88] ; [39 15],[58.90322581 73.09677419] ; [24.09677419 29.90322581],1
b3,1,0.007776,7.084293,[17 56] ; [15 15],[22.67961165 50.32038835] ; [ 9.32038835 20.67961165],0
b2,1,0.007776,7.084293,[17 56] ; [15 15],[22.67961165 50.32038835] ; [ 9.32038835 20.67961165],0
n4,1,0.03419,4.485176,[94 43] ; [46  9],[99.89583333 37.10416667] ; [40.10416667 14.89583333],0
s4,1,0.047756,3.918557,[46 87] ; [11 44],[40.32446809 92.67553191] ; [16.67553191 38.32446809],0
a3,1,0.048212,3.902587,[89 48] ; [43 11],[94.68062827 42.31937173] ; [37.31937173 16.68062827],0
p10,1,0.069742,3.28909,[106  31] ; [48  6],[110.46073298  26.53926702] ; [43.53926702 10.46073298],0
n5,1,0.084415,2.977773,[89 47] ; [43 12],[93.9895288 42.0104712] ; [38.0104712 16.9895288],0
a4,1,0.097321,2.748902,[53 84] ; [28 26],[58.09947644 78.90052356] ; [22.90052356 31.09947644],0
a2,1,0.121494,2.397961,[ 28 109] ; [17 38],[ 32.109375 104.890625] ; [12.890625 42.109375],0
s8,1,0.126466,2.335359,[63 74] ; [32 23],[67.78645833 69.21354167] ; [27.21354167 27.78645833],0
p12,1,0.138057,2.199488,[  7 130] ; [ 6 48],[  9.32460733 127.67539267] ; [ 3.67539267 50.32460733],0
r1,1,0.138509,2.194449,[103  33] ; [47  8],[106.80628272  29.19371728] ; [43.19371728 11.80628272],0
a5,1,0.143376,2.14135,[89 48] ; [41 13],[93.2460733 43.7539267] ; [36.7539267 17.2460733],0
b5,1,0.219729,1.506139,[83 54] ; [28 27],[79.203125 57.796875] ; [31.796875 23.203125],0
r3,1,0.226725,1.461288,[127   8] ; [54  1],[128.60526316   6.39473684] ; [52.39473684  2.60526316],0
p6,1,0.228895,1.447717,[56 81] ; [17 37],[52.36125654 84.63874346] ; [20.63874346 33.36125654],0
p5,1,0.287174,1.132822,[  7 130] ; [ 5 49],[  8.60732984 128.39267016] ; [ 3.39267016 50.60732984],0
n2,1,0.293477,1.103604,[25 10] ; [12  2],[26.42857143  8.57142857] ; [10.57142857  3.42857143],0
d2,1,0.304893,1.052672,[66 71] ; [31 24],[69.21354167 67.78645833] ; [27.78645833 27.21354167],0
p9,1,0.308457,1.037272,[109  27] ; [45  7],[111.40425532  24.59574468] ; [42.59574468  9.40425532],0
s7,1,0.310486,1.028609,[82 49] ; [36 15],[84.93406593 46.06593407] ; [33.06593407 17.93406593],0
d4,1,0.370883,0.800703,[109  28] ; [46  8],[111.17801047  25.82198953] ; [43.82198953 10.17801047],0
d3,1,0.379567,0.772102,[97 39] ; [35 19],[94.48421053 41.51578947] ; [37.51578947 16.48421053],0
p3,1,0.383207,0.760389,[61 75] ; [28 26],[63.70526316 72.29473684] ; [25.29473684 28.70526316],0
u1,1,0.396887,0.717738,[ 25 112] ; [13 42],[ 27.11458333 109.88541667] ; [10.88541667 44.11458333],0
s3,1,0.410822,0.67642,[120  17] ; [44  9],[118.25263158  18.74736842] ; [45.74736842  7.25263158],0
a1,1,0.414672,0.665364,[  6 131] ; [ 4 51],[  7.13541667 129.86458333] ; [ 2.86458333 52.13541667],0
v4,1,0.423232,0.641322,[127   9] ; [53  2],[128.16753927   7.83246073] ; [51.83246073  3.16753927],0
s5,1,0.436732,0.604853,[46 84] ; [22 31],[48.30601093 81.69398907] ; [19.69398907 33.30601093],0
p7,1,0.464439,0.535175,[86 48] ; [37 16],[88.13903743 45.86096257] ; [34.86096257 18.13903743],0
b4,1,0.476398,0.507097,[77 60] ; [34 21],[79.203125 57.796875] ; [31.796875 23.203125],0
a8,1,0.490426,0.475591,[ 16 115] ; [ 4 43],[ 14.71910112 116.28089888] ; [ 5.28089888 41.71910112],0
p2,1,0.502554,0.44954,[117  20] ; [44 10],[115.48167539  21.51832461] ; [45.51832461  8.48167539],0
r4,1,0.581691,0.303509,[118  19] ; [49  6],[119.16145833  17.83854167] ; [47.83854167  7.16145833],0
p1,1,0.660288,0.193174,[ 10 126] ; [ 5 49],[ 10.73684211 125.26315789] ; [ 4.26315789 49.73684211],0
b1,1,0.662296,0.190747,[57 80] ; [21 34],[55.65625 81.34375] ; [22.34375 32.65625],0
n6,1,0.687975,0.161286,[113  23] ; [47  8],[113.92670157  22.07329843] ; [46.07329843  8.92670157],0
d1,1,0.693294,0.155543,[79 58] ; [30 25],[77.77604167 59.22395833] ; [31.22395833 23.77604167],0
n3,1,0.752642,0.099324,[26  9] ; [11  3],[26.42857143  8.57142857] ; [10.57142857  3.42857143],0
n1,1,0.797245,0.066005,[11 23] ; [ 4 10],[10.625 23.375] ; [4.375 9.625],0
u3,1,0.804206,0.061458,[28 19] ; [7 4],[28.36206897 18.63793103] ; [6.63793103 4.36206897],0
u2,1,0.804728,0.061124,[25 21] ; [7 5],[25.37931034 20.62068966] ; [6.62068966 5.37931034],0
a7,1,0.812124,0.056495,[101  35] ; [41 13],[101.64210526  34.35789474] ; [40.35789474 13.64210526],0
p4,1,0.828255,0.047063,[81 56] ; [31 23],[80.33507853 56.66492147] ; [31.66492147 22.33507853],0
s6,1,0.834491,0.043658,[115  21] ; [45  9],[114.52631579  21.47368421] ; [45.47368421  8.52631579],0
d5,1,0.883743,0.021382,[105  31] ; [43 12],[105.38219895  30.61780105] ; [42.61780105 12.38219895],0
