Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,77.231427,[ 76 191] ; [103  36],[117.71674877 149.28325123] ; [61.28325123 77.71674877],1
s1,1,0.33153,0.94291,[  8 257] ; [  2 137],[  6.55940594 258.44059406] ; [  3.44059406 135.55940594],0
d1,1,0.393326,0.728634,[121 151] ; [68 71],[125.08029197 146.91970803] ; [63.91970803 75.08029197],0
s2,1,0.417638,0.656952,[ 68 200] ; [ 30 108],[ 64.68965517 203.31034483] ; [ 33.31034483 104.68965517],0
a1,1,0.549207,0.358739,[ 12 260] ; [  8 131],[ 13.23600973 258.76399027] ; [  6.76399027 132.23600973],0
u2,1,0.556384,0.346003,[52 63] ; [28 28],[53.80116959 61.19883041] ; [26.19883041 29.80116959],0
d3,1,0.614531,0.253629,[166 104] ; [89 50],[168.33740831 101.66259169] ; [86.66259169 52.33740831],0
s3,1,0.616369,0.251003,[ 85 180] ; [47 89],[ 87.2319202 177.7680798] ; [44.7680798 91.2319202],0
p12,1,0.653276,0.201795,[ 11 259] ; [  7 132],[ 11.88264059 258.11735941] ; [  6.11735941 132.88264059],0
n1,1,0.697442,0.151147,[30 61] ; [ 6 15],[29.25 61.75] ; [ 6.75 14.25],0
d2,1,0.75166,0.100141,[ 99 170] ; [53 85],[100.46191646 168.53808354] ; [51.53808354 86.46191646],0
d4,1,0.763725,0.090356,[203  68] ; [106  33],[204.24146341  66.75853659] ; [104.75853659  34.24146341],0
a3,1,0.790093,0.070857,[155 114] ; [82 57],[156.25735294 112.74264706] ; [80.74264706 58.25735294],0
a8,1,0.807679,0.059254,[ 25 230] ; [ 11 111],[ 24.35013263 230.64986737] ; [ 11.64986737 110.35013263],0
b4,1,0.858017,0.032005,[161 111] ; [81 58],[160.15571776 111.84428224] ; [81.84428224 57.15571776],0
s4,1,0.96789,0.00162,[ 34 233] ; [ 17 118],[ 33.87313433 233.12686567] ; [ 17.12686567 117.87313433],0
