Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.447339,[ 8 25] ; [90 25],[21.85135135 11.14864865] ; [76.14864865 38.85135135],1
p1,1,0.168243,1.89853,[ 4 29] ; [  6 108],[ 2.24489796 30.75510204] ; [  7.75510204 106.24489796],0
p4,1,0.183361,1.770172,[ 7 26] ; [38 76],[10.10204082 22.89795918] ; [34.89795918 79.10204082],0
u1,1,0.185296,1.75463,[ 1 32] ; [ 12 103],[ 2.89864865 30.10135135] ; [ 10.10135135 104.89864865],0
b1,1,0.24444,1.354805,[19 14] ; [53 62],[16.05405405 16.94594595] ; [55.94594595 59.05405405],0
v2,1,0.255232,1.294438,[ 9 24] ; [43 70],[11.75342466 21.24657534] ; [40.24657534 72.75342466],0
p9,1,0.256839,1.285714,[ 8 24] ; [40 72],[10.66666667 21.33333333] ; [37.33333333 74.66666667],0
u4,1,0.343308,0.898038,[ 1 32] ; [  1 114],[ 0.44594595 32.55405405] ; [  1.55405405 113.44594595],0
s3,1,0.367335,0.81266,[ 6 26] ; [30 83],[ 7.94482759 24.05517241] ; [28.05517241 84.94482759],0
a7,1,0.423344,0.641013,[18 15] ; [71 43],[19.97959184 13.02040816] ; [69.02040816 44.97959184],0
s4,1,0.451421,0.56708,[ 4 29] ; [  9 105],[ 2.91836735 30.08163265] ; [ 10.08163265 103.91836735],0
s5,1,0.497471,0.460328,[ 5 28] ; [12 99],[ 3.89583333 29.10416667] ; [13.10416667 97.89583333],0
a6,1,0.514235,0.42544,[18 15] ; [70 45],[19.62162162 13.37837838] ; [68.37837838 46.62162162],0
a4,1,0.536621,0.381837,[14 18] ; [43 71],[12.49315068 19.50684932] ; [44.50684932 69.49315068],0
d2,1,0.537427,0.38033,[16 16] ; [50 64],[14.46575342 17.53424658] ; [51.53424658 62.46575342],0
d4,1,0.605743,0.26642,[21 12] ; [78 36],[22.2244898 10.7755102] ; [76.7755102 37.2244898],0
n5,1,0.613964,0.254442,[18 15] ; [57 58],[16.72297297 16.27702703] ; [58.27702703 56.72297297],0
p12,1,0.648025,0.2084,[ 1 32] ; [  2 112],[ 0.67346939 32.32653061] ; [  2.32653061 111.67346939],0
a8,1,0.650994,0.204649,[ 4 28] ; [10 93],[ 3.31851852 28.68148148] ; [10.68148148 92.31851852],0
a2,1,0.679056,0.171191,[ 5 28] ; [21 94],[ 5.7972973 27.2027027] ; [20.2027027 94.7972973],0
b3,1,0.704186,0.144153,[ 8 15] ; [22 50],[ 7.26315789 15.73684211] ; [22.73684211 49.26315789],0
b2,1,0.704186,0.144153,[ 8 15] ; [22 50],[ 7.26315789 15.73684211] ; [22.73684211 49.26315789],0
d5,1,0.722241,0.126356,[21 12] ; [77 38],[21.85135135 11.14864865] ; [76.14864865 38.85135135],0
b4,1,0.802562,0.062516,[19 14] ; [69 46],[19.62162162 13.37837838] ; [68.37837838 46.62162162],0
d1,1,0.809351,0.058208,[13 20] ; [48 67],[13.60135135 19.39864865] ; [47.39864865 67.60135135],0
a3,1,0.851323,0.03513,[19 13] ; [65 48],[18.53793103 13.46206897] ; [65.46206897 47.53793103],0
s1,1,0.86757,0.027804,[ 2 31] ; [  6 107],[ 1.80821918 31.19178082] ; [  6.19178082 106.80821918],0
p5,1,0.873844,0.02521,[ 1 31] ; [  3 112],[ 0.8707483 31.1292517] ; [  3.1292517 111.8707483],0
n4,1,0.906142,0.013902,[20 13] ; [71 44],[20.29054054 12.70945946] ; [70.70945946 44.29054054],0
n1,1,0.909903,0.012805,[ 7 11] ; [19 28],[ 7.2 10.8] ; [18.8 28.2],0
a5,1,0.948764,0.004129,[18 15] ; [62 53],[17.83783784 15.16216216] ; [62.16216216 52.83783784],0
s7,1,0.958361,0.002726,[ 5 26] ; [17 91],[ 4.90647482 26.09352518] ; [17.09352518 90.90647482],0
