Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.012357,6.258853,[ 8 45] ; [5 5],[10.93650794 42.06349206] ; [2.06349206 7.93650794],0
s2,1,0.020036,5.408779,[13 42] ; [6 4],[16.07692308 38.92307692] ; [2.92307692 7.07692308],0
s3,1,0.02301,5.167777,[18 38] ; [7 3],[21.21212121 34.78787879] ; [3.78787879 6.21212121],0
s6,1,0.042229,4.126007,[20 36] ; [7 3],[22.90909091 33.09090909] ; [4.09090909 5.90909091],0
p4,1,0.055431,3.669079,[21 35] ; [7 3],[23.75757576 32.24242424] ; [4.24242424 5.75757576],0
p10,1,0.079677,3.07147,[ 9 47] ; [4 6],[11.03030303 44.96969697] ; [1.96969697 8.03030303],0
a5,1,0.097741,2.742018,[27 29] ; [2 8],[24.60606061 31.39393939] ; [4.39393939 5.60606061],0
p2,1,0.139428,2.184257,[25 31] ; [7 3],[27.15151515 28.84848485] ; [4.84848485 5.15151515],0
d3,1,0.169686,1.885714,[30 26] ; [3 7],[28. 28.] ; [5. 5.],0
p11,1,0.182528,1.776923,[21 35] ; [6 4],[22.90909091 33.09090909] ; [4.09090909 5.90909091],0
d2,1,0.204168,1.612303,[29 27] ; [3 7],[27.15151515 28.84848485] ; [4.84848485 5.15151515],0
a6,1,0.243091,1.362581,[28 28] ; [7 3],[29.6969697 26.3030303] ; [5.3030303 4.6969697],0
n5,1,0.263521,1.250163,[13 43] ; [4 6],[14.42424242 41.57575758] ; [2.57575758 7.42424242],0
r2,1,0.297124,1.087059,[42 14] ; [9 1],[43.27272727 12.72727273] ; [7.72727273 2.27272727],0
a7,1,0.334947,0.929676,[30 26] ; [7 3],[31.39393939 24.60606061] ; [5.60606061 4.39393939],0
d4,1,0.344383,0.894047,[41 14] ; [6 4],[39.76923077 15.23076923] ; [7.23076923 2.76923077],0
p1,1,0.368664,0.808163,[ 2 54] ; [1 9],[ 2.54545455 53.45454545] ; [0.45454545 9.54545455],0
n2,1,0.41902,0.653061,[15 13] ; [3 1],[15.75 12.25] ; [2.25 1.75],0
v2,1,0.44025,0.595632,[20 34] ; [5 5],[21.09375 32.90625] ; [3.90625 6.09375],0
b2,1,0.443081,0.58829,[ 5 26] ; [2 5],[ 5.71052632 25.28947368] ; [1.28947368 5.71052632],0
b3,1,0.443081,0.58829,[ 5 26] ; [2 5],[ 5.71052632 25.28947368] ; [1.28947368 5.71052632],0
r4,1,0.446226,0.58022,[32 24] ; [7 3],[33.09090909 22.90909091] ; [5.90909091 4.09090909],0
u3,1,0.453889,0.560921,[15  9] ; [4 1],[15.72413793  8.27586207] ; [3.27586207 1.72413793],0
s4,1,0.460531,0.544604,[11 45] ; [3 7],[11.87878788 44.12121212] ; [2.12121212 7.87878788],0
b1,1,0.492331,0.471429,[27 29] ; [6 4],[28. 28.] ; [5. 5.],0
n3,1,0.496367,0.462695,[16 12] ; [3 1],[16.625 11.375] ; [2.375 1.625],0
b4,1,0.509245,0.435618,[33 23] ; [7 3],[33.93939394 22.06060606] ; [6.06060606 3.93939394],0
r1,1,0.52558,0.40293,[34 22] ; [5 5],[33.09090909 22.90909091] ; [5.90909091 4.09090909],0
s5,1,0.540323,0.374941,[11 45] ; [1 8],[10.33846154 45.66153846] ; [1.66153846 7.33846154],0
a3,1,0.675058,0.175742,[32 24] ; [5 5],[31.39393939 24.60606061] ; [5.60606061 4.39393939],0
u2,1,0.683949,0.165714,[12 12] ; [3 2],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
d5,1,0.726845,0.122028,[36 20] ; [7 3],[36.48484848 19.51515152] ; [6.51515152 3.48484848],0
p8,1,0.740022,0.110107,[19 36] ; [4 6],[19.46153846 35.53846154] ; [3.53846154 6.46153846],0
p3,1,0.763518,0.090519,[14 41] ; [3 7],[14.38461538 40.61538462] ; [2.61538462 7.38461538],0
d1,1,0.785245,0.074251,[25 31] ; [4 6],[24.60606061 31.39393939] ; [4.39393939 5.60606061],0
n1,1,0.83307,0.044422,[ 8 21] ; [1 2],[ 8.15625 20.84375] ; [0.84375 2.15625],0
b5,1,0.834881,0.04345,[30 26] ; [5 5],[29.6969697 26.3030303] ; [5.3030303 4.6969697],0
p6,1,0.912209,0.012156,[10 44] ; [2 8],[10.125 43.875] ; [1.875 8.125],0
p7,1,0.917107,0.010832,[27 29] ; [5 5],[27.15151515 28.84848485] ; [4.84848485 5.15151515],0
n6,1,1.0,0.0,[28 28] ; [5 5],[28. 28.] ; [5. 5.],0
